Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,13
2,Machine 1,Job 2,20,60
3,Machine 1,Job 3,70,83
4,Machine 1,Job 4,125,134
5,Machine 1,Job 5,224,258
6,Machine 1,Job 6,281,301
7,Machine 1,Job 7,303,349
8,Machine 1,Job 8,375,437
9,Machine 1,Job 9,459,511
10,Machine 1,Job 10,511,581
11,Machine 1,Job 11,596,643
12,Machine 1,Job 12,646,686
13,Machine 1,Job 13,725,819
14,Machine 1,Job 14,845,905
15,Machine 1,Job 15,920,994
16,Machine 1,Job 16,1003,1081
17,Machine 1,Job 17,1084,1167
18,Machine 1,Job 18,1195,1252
19,Machine 1,Job 19,1270,1332
20,Machine 1,Job 20,1332,1418
21,Machine 2,Job 1,13,48
22,Machine 2,Job 2,60,62
23,Machine 2,Job 3,83,119
24,Machine 2,Job 4,134,162
25,Machine 2,Job 5,258,263
26,Machine 2,Job 6,301,349
27,Machine 2,Job 7,349,388
28,Machine 2,Job 8,437,471
29,Machine 2,Job 9,511,545
30,Machine 2,Job 10,581,590
31,Machine 2,Job 11,643,686
32,Machine 2,Job 12,686,782
33,Machine 2,Job 13,819,887
34,Machine 2,Job 14,905,989
35,Machine 2,Job 15,994,1081
36,Machine 2,Job 16,1081,1123
37,Machine 2,Job 17,1167,1252
38,Machine 2,Job 18,1252,1332
39,Machine 2,Job 19,1332,1416
40,Machine 2,Job 20,1418,1448
41,Machine 3,Job 1,48,62
42,Machine 3,Job 2,62,74
43,Machine 3,Job 3,119,162
44,Machine 3,Job 4,162,242
45,Machine 3,Job 5,263,349
46,Machine 3,Job 6,349,384
47,Machine 3,Job 7,388,437
48,Machine 3,Job 8,471,545
49,Machine 3,Job 9,545,583
50,Machine 3,Job 10,590,679
51,Machine 3,Job 11,686,779
52,Machine 3,Job 12,782,876
53,Machine 3,Job 13,887,982
54,Machine 3,Job 14,989,1022
55,Machine 3,Job 15,1081,1121
56,Machine 3,Job 16,1123,1206
57,Machine 3,Job 17,1252,1288
58,Machine 3,Job 18,1332,1337
59,Machine 3,Job 19,1416,1422
60,Machine 3,Job 20,1448,1540
61,Machine 4,Job 1,62,72
62,Machine 4,Job 2,74,162
63,Machine 4,Job 3,162,193
64,Machine 4,Job 4,242,332
65,Machine 4,Job 5,349,377
66,Machine 4,Job 6,384,423
67,Machine 4,Job 7,437,529
68,Machine 4,Job 8,545,570
69,Machine 4,Job 9,583,660
70,Machine 4,Job 10,679,764
71,Machine 4,Job 11,779,800
72,Machine 4,Job 12,876,961
73,Machine 4,Job 13,982,1022
74,Machine 4,Job 14,1022,1121
75,Machine 4,Job 15,1121,1180
76,Machine 4,Job 16,1206,1265
77,Machine 4,Job 17,1288,1303
78,Machine 4,Job 18,1337,1392
79,Machine 4,Job 19,1422,1440
80,Machine 4,Job 20,1540,1573
81,Machine 5,Job 1,72,126
82,Machine 5,Job 2,162,180
83,Machine 5,Job 3,193,276
84,Machine 5,Job 4,332,377
85,Machine 5,Job 5,377,385
86,Machine 5,Job 6,423,514
87,Machine 5,Job 7,529,570
88,Machine 5,Job 8,570,645
89,Machine 5,Job 9,660,758
90,Machine 5,Job 10,764,800
91,Machine 5,Job 11,800,855
92,Machine 5,Job 12,961,1022
93,Machine 5,Job 13,1022,1108
94,Machine 5,Job 14,1121,1140
95,Machine 5,Job 15,1180,1239
96,Machine 5,Job 16,1265,1303
97,Machine 5,Job 17,1303,1367
98,Machine 5,Job 18,1392,1437
99,Machine 5,Job 19,1440,1529
100,Machine 5,Job 20,1573,1584
