4,20,55,69,162,235,299,351,447,512,604,691,769,855,895,941,1034,1133,1187,1279
20,44,69,162,235,259,347,438,468,604,691,769,840,895,941,1034,1133,1187,1279,1369
40,53,126,164,248,307,380,468,562,687,741,840,895,941,1034,1133,1187,1279,1369,1462
53,80,159,217,307,380,464,556,649,741,840,880,941,1034,1133,1187,1279,1369,1462,1531
69,140,217,307,380,461,556,649,741,840,880,941,1034,1115,1187,1279,1369,1462,1531,1566
86,191,279,380,457,556,649,741,840,874,939,1034,1115,1187,1279,1366,1462,1531,1566,1613
134,279,342,440,522,619,720,840,874,939,1034,1115,1187,1245,1336,1429,1496,1566,1606,1637
223,342,440,521,610,716,792,859,939,1034,1115,1187,1245,1331,1429,1496,1557,1573,1626,1642
235,439,509,610,668,751,825,921,1034,1115,1187,1236,1331,1386,1468,1530,1563,1594,1634,1692
260,509,593,642,727,797,910,949,1081,1187,1236,1319,1386,1413,1505,1561,1594,1634,1688,1726
