0,22,43,101,142,204,253,319,381,478,629,658,700,783,882,976,1070,1171,1192,1306
22,43,101,132,191,243,325,380,478,561,634,695,783,919,976,1070,1128,1251,1284,1332
37,77,128,186,232,335,439,487,593,647,750,814,870,979,1077,1140,1222,1260,1322,1411
71,84,204,232,319,367,470,574,600,708,763,867,968,1015,1157,1176,1283,1323,1417,1496
81,160,275,325,418,465,570,600,695,786,834,985,1015,1118,1199,1254,1312,1411,1477,1618
120,230,287,378,459,547,600,683,763,888,893,995,1099,1198,1253,1313,1411,1515,1531,1625
194,287,341,429,478,614,659,719,848,923,1002,1123,1220,1222,1306,1455,1476,1602,1672,1685
285,314,440,554,575,668,719,801,933,994,1132,1184,1234,1346,1399,1521,1526,1663,1692,1776
313,409,469,560,636,775,794,891,990,1074,1173,1234,1280,1350,1468,1526,1619,1681,1755,1781
361,465,560,636,719,785,868,990,1074,1160,1222,1252,1350,1446,1526,1590,1681,1696,1780,1795
