<<<<<<< HEAD
5,32,70,98,147,165,258,357,432,486,557,611,696,790,885,958,1048,1123,1222,1287
8,69,98,147,165,258,357,432,486,551,611,696,775,837,919,1029,1123,1222,1287,1384
69,98,147,165,258,357,432,486,551,611,696,769,832,919,1014,1123,1207,1287,1384,1442
98,147,160,258,357,417,486,551,602,696,741,832,919,1013,1111,1207,1236,1384,1442,1462
147,160,218,352,417,486,551,595,687,741,832,916,971,1062,1143,1236,1331,1392,1462,1469
=======
5,32,70,98,147,165,258,357,428,506,567,616,710,757,842,937,1010,1100,1175,1274
8,69,98,147,165,258,357,417,506,567,616,689,757,833,927,976,1081,1175,1274,1347
69,98,147,165,258,357,417,506,567,595,689,749,833,927,976,1071,1175,1259,1339,1436
98,147,160,258,357,417,502,564,588,679,749,833,927,976,1063,1168,1259,1288,1436,1444
147,160,218,352,417,486,547,584,679,723,833,918,976,1041,1115,1200,1288,1383,1444,1451
>>>>>>> 565ed13600407c2a2200453f8ab92048c82b3da6
