<<<<<<< HEAD
0,17,36,80,166,272,286,384,451,502,592,640,757,806,881,964,1049,1094,1125,1204,1233,1282,1294,1330,1368,1404,1468,1551,1621,1651,1706,1739,1815,1873,1907,1962,2012,2060,2099,2184,2214,2284,2337,2419,2440,2534,2613,2649,2720,2758,2848,2906,2983,3076,3127,3177,3208,3261,3301,3349,3389,3472,3495,3567,3654,3685,3768,3834,3913,3984,4028,4077,4160,4230,4325,4408,4483,4550,4634,4724,4818,4913,4950,5018,5069,5158,5268,5385,5436,5585,5628,5679,5773,5875,5953,6061,6091,6155,6231,6335
17,34,87,135,201,286,384,451,498,552,622,725,806,881,967,1061,1095,1151,1199,1226,1288,1293,1330,1384,1403,1482,1547,1621,1641,1709,1780,1796,1841,1887,1948,1983,2059,2112,2201,2202,2273,2308,2366,2461,2533,2605,2645,2720,2802,2899,2928,2993,3076,3162,3201,3222,3272,3290,3329,3393,3471,3488,3567,3645,3685,3781,3841,3944,3997,4028,4102,4148,4228,4330,4408,4499,4535,4634,4698,4761,4835,4926,5042,5069,5162,5324,5347,5437,5517,5622,5700,5783,5876,5951,6050,6089,6161,6231,6320,6368
18,39,152,264,293,360,446,465,576,630,711,806,910,959,1024,1095,1119,1173,1226,1274,1311,1346,1390,1403,1465,1582,1621,1630,1704,1742,1805,1841,1885,1914,2009,2070,2087,2181,2202,2270,2292,2344,2455,2527,2605,2645,2725,2777,2835,2906,2977,3076,3120,3168,3216,3253,3278,3334,3389,3444,3488,3594,3640,3685,3783,3812,3911,3980,4027,4077,4141,4228,4325,4380,4444,4542,4634,4693,4761,4835,4922,5018,5083,5154,5249,5361,5427,5515,5636,5675,5795,5870,5951,6050,6089,6176,6228,6308,6349,6417
39,130,201,284,380,397,505,539,616,715,816,878,978,1024,1091,1148,1173,1216,1282,1294,1326,1354,1411,1476,1547,1585,1623,1704,1734,1796,1832,1873,1914,2025,2035,2079,2181,2202,2254,2318,2344,2440,2527,2592,2642,2711,2728,2848,2908,2977,3078,3094,3170,3210,3253,3308,3324,3395,3474,3490,3561,3624,3749,3770,3812,3916,3980,4039,4088,4161,4224,4336,4378,4438,4535,4632,4678,4753,4878,4937,5018,5050,5147,5248,5396,5419,5515,5611,5674,5773,5885,5951,6027,6061,6136,6228,6275,6341,6389,6422
112,201,275,347,383,452,539,616,711,797,876,940,985,1072,1118,1173,1194,1258,1293,1322,1351,1403,1424,1523,1585,1615,1691,1728,1796,1829,1850,1902,1974,2035,2079,2153,2192,2232,2284,2332,2434,2527,2567,2605,2664,2728,2825,2906,2965,3069,3094,3157,3208,3253,3274,3319,3389,3408,3477,3561,3617,3685,3759,3812,3903,3956,3986,4043,4134,4224,4269,4358,4438,4528,4632,4659,4753,4826,4917,4977,5045,5147,5226,5347,5419,5515,5603,5674,5773,5870,5893,5993,6030,6109,6228,6265,6318,6377,6420,6431
=======
0,37,54,55,134,169,262,344,371,422,443,483,563,665,764,812,902,979,1080,1124,1226,1244,1327,1398,1464,1582,1619,1674,1735,1805,1844,1934,1946,1991,2072,2122,2133,2176,2207,2258,2284,2340,2380,2418,2449,2506,2533,2618,2674,2742,2765,2866,2887,2983,3013,3079,3187,3255,3322,3414,3422,3462,3533,3597,3670,3741,3816,3865,3948,4018,4129,4223,4275,4343,4439,4511,4569,4644,4728,4796,4879,4930,5019,5129,5246,5297,5446,5489,5540,5634,5738,5812,5925,5987,6034,6087,6117,6181,6257,6361
37,54,73,107,169,262,344,362,397,452,475,605,661,724,794,897,978,1077,1124,1199,1235,1327,1416,1464,1559,1603,1669,1735,1818,1832,1901,1950,2023,2073,2117,2133,2176,2207,2258,2285,2337,2372,2425,2455,2496,2550,2618,2674,2720,2781,2844,2880,2984,3026,3084,3171,3245,3264,3338,3419,3472,3557,3606,3670,3775,3857,3886,3936,4016,4118,4166,4240,4327,4439,4494,4569,4644,4736,4839,4884,4930,5023,5185,5208,5298,5378,5483,5561,5644,5737,5812,5909,5948,6011,6090,6115,6181,6257,6346,6394
42,57,78,169,259,334,345,401,446,478,607,633,748,802,883,978,1101,1154,1174,1235,1327,1389,1459,1534,1614,1669,1753,1824,1827,1914,1946,1977,2046,2100,2133,2170,2190,2238,2264,2304,2362,2430,2464,2477,2524,2618,2648,2702,2789,2844,2889,2954,2991,3062,3215,3250,3265,3338,3439,3474,3553,3603,3669,3760,3847,3870,3925,4016,4113,4168,4240,4327,4426,4470,4580,4618,4722,4787,4856,4920,5015,5110,5222,5288,5376,5497,5536,5656,5731,5812,5895,5948,6032,6087,6134,6193,6248,6334,6375,6443
53,78,169,275,314,344,397,431,489,553,610,711,788,887,988,1050,1112,1197,1244,1325,1359,1507,1547,1656,1681,1751,1764,1833,1911,1935,1983,2073,2100,2133,2157,2178,2227,2282,2304,2361,2416,2449,2493,2563,2629,2648,2729,2754,2851,2874,2964,3004,3062,3158,3245,3270,3338,3422,3462,3523,3598,3702,3766,3855,3872,3950,4022,4134,4166,4226,4323,4423,4470,4569,4609,4737,4787,4847,4932,5011,5109,5257,5280,5376,5472,5535,5634,5746,5812,5888,5913,5995,6093,6106,6180,6245,6292,6367,6415,6448
