0,29,117,179,266,313,394,466,518,635,734,792,864,1001,1035,1151,1213,1316,1352,1441
29,78,154,219,314,391,457,528,617,743,793,864,960,1035,1191,1194,1329,1363,1439,1467
36,154,258,313,394,502,587,601,763,789,908,936,1069,1112,1192,1287,1404,1449,1467,1579
87,213,351,359,451,576,656,696,793,895,915,1015,1110,1192,1292,1352,1463,1467,1556,1644
113,286,358,449,518,601,668,810,885,915,1014,1119,1190,1337,1342,1431,1467,1515,1619,1680
212,358,447,518,601,668,736,827,915,1033,1076,1120,1274,1342,1389,1473,1555,1591,1680,1779
302,439,487,614,644,741,841,918,986,1092,1158,1210,1342,1382,1473,1496,1596,1661,1705,1784
398,458,549,658,692,774,866,960,1066,1097,1177,1247,1429,1439,1496,1570,1660,1726,1817,1865
444,543,651,676,774,866,960,1073,1119,1182,1253,1339,1436,1522,1586,1664,1723,1789,1844,1959
543,617,676,774,856,959,1031,1097,1124,1204,1348,1433,1448,1541,1634,1772,1824,1845,1942,2039
597,676,760,786,906,997,1097,1124,1204,1333,1376,1485,1561,1620,1703,1806,1844,1940,2039,2122
613,717,772,863,941,1021,1123,1170,1281,1376,1453,1508,1593,1685,1798,1844,1943,2022,2089,2168
623,738,806,883,985,1117,1187,1296,1376,1395,1493,1570,1734,1833,1844,1914,2036,2112,2175,2241
720,816,888,937,1084,1148,1243,1341,1389,1493,1570,1659,1841,1855,1920,2000,2043,2176,2220,2255
791,861,915,1039,1131,1243,1371,1397,1471,1577,1635,1755,1890,1917,1945,2038,2160,2198,2233,2344
861,915,980,1051,1224,1359,1403,1503,1531,1608,1766,1844,1899,1965,2067,2152,2209,2275,2293,2365
913,966,1041,1154,1292,1450,1490,1529,1607,1678,1778,1898,1966,2098,2112,2198,2217,2307,2345,2405
917,999,1133,1169,1380,1496,1529,1590,1705,1804,1863,1944,2038,2112,2198,2217,2278,2335,2419,2432
991,1093,1160,1226,1471,1546,1580,1678,1763,1850,1911,2038,2112,2193,2237,2286,2327,2362,2449,2500
1011,1160,1225,1295,1529,1552,1678,1763,1850,1911,2001,2078,2116,2205,2246,2296,2362,2432,2490,2524
