<<<<<<< HEAD
0,7,29,73,181,242,281,318,388,466,573,646,686,736,816,868,934,947,1021,1111,1116,1188,1219,1281,1336,1419,1451,1546,1636,1695,1755,1843,1887,1933,2016,2099,2137,2221,2284,2376,2456,2560,2609,2706,2763,2864,2968,3051,3129,3279
7,19,38,163,189,257,325,439,532,584,630,697,736,787,868,925,947,1049,1067,1116,1191,1219,1255,1323,1373,1450,1579,1636,1691,1772,1820,1887,1943,2004,2107,2151,2228,2293,2385,2434,2491,2593,2717,2772,2859,3048,3062,3129,3223,3280
15,38,168,189,255,325,388,457,556,642,714,720,799,868,928,947,1012,1104,1116,1180,1216,1259,1310,1373,1450,1546,1633,1694,1737,1843,1887,1928,1998,2054,2137,2227,2272,2359,2433,2497,2590,2723,2764,2864,3003,3050,3129,3196,3280,3333
37,115,230,247,318,370,457,556,630,664,716,775,866,901,929,1038,1089,1123,1188,1216,1253,1296,1373,1443,1541,1635,1697,1743,1820,1899,1944,1993,2042,2137,2199,2267,2375,2433,2492,2598,2687,2844,2898,2956,3050,3139,3193,3276,3296,3372
74,189,239,311,358,457,549,622,644,715,775,863,893,929,978,1062,1116,1159,1195,1223,1296,1362,1440,1535,1632,1637,1735,1812,1884,1901,1993,2042,2137,2184,2267,2359,2422,2474,2571,2627,2763,2857,2956,3050,3053,3143,3225,3287,3372,3388
=======
0,7,29,83,133,190,255,325,387,425,467,525,616,698,788,863,940,945,1017,1059,1128,1165,1227,1321,1367,1461,1511,1584,1635,1740,1780,1837,1875,1963,1993,2088,2193,2298,2387,2424,2564,2595,2698,2830,2864,2933,3046,3103,3210,3302
7,19,38,148,231,255,335,370,400,467,563,659,718,795,850,880,945,1020,1059,1111,1165,1250,1310,1391,1483,1562,1611,1642,1725,1802,1834,1901,1946,1993,2091,2162,2228,2374,2424,2549,2595,2691,2790,2855,2926,3036,3141,3197,3254,3325
15,38,168,189,253,322,388,400,489,546,615,698,785,835,887,956,1009,1055,1111,1175,1199,1268,1367,1441,1501,1580,1649,1723,1822,1838,1876,1950,1999,2105,2208,2253,2327,2431,2504,2595,2691,2790,2867,2948,3011,3117,3207,3254,3303,3363
37,115,230,263,305,351,400,454,522,631,715,785,835,876,945,1009,1072,1109,1174,1219,1268,1367,1441,1485,1614,1635,1739,1796,1824,1875,1941,1990,2098,2215,2289,2363,2425,2503,2595,2688,2821,2918,2932,3027,3103,3197,3208,3270,3363,3402
74,189,239,290,329,400,436,522,609,698,779,832,867,945,1009,1036,1079,1152,1176,1268,1360,1433,1470,1580,1618,1723,1753,1824,1875,1941,1990,2082,2145,2228,2327,2404,2501,2595,2686,2746,2823,2921,3011,3067,3197,3208,3267,3346,3370,3418
>>>>>>> 565ed13600407c2a2200453f8ab92048c82b3da6
