<<<<<<< HEAD
0,21,24,65,120,166,233,300,366,436,478,550,590,654,752,838,952,1038,1128,1237
16,24,87,107,203,263,315,415,419,478,559,601,651,832,841,956,1030,1150,1224,1259
24,56,97,196,205,300,361,419,480,543,645,649,799,838,937,1050,1115,1239,1251,1295
56,104,145,205,300,384,431,473,546,579,649,801,838,933,1034,1081,1189,1260,1298,1347
62,118,205,296,357,419,472,542,558,649,739,838,927,1030,1081,1157,1251,1261,1311,1366
=======
0,21,24,65,120,166,237,300,366,446,488,560,608,672,770,856,970,1056,1193,1208
16,24,87,107,203,258,354,382,429,488,569,619,669,850,859,974,1048,1168,1235,1269
24,56,97,196,205,300,365,431,488,553,663,667,817,856,955,1068,1133,1257,1269,1296
56,104,145,205,300,378,419,488,564,597,667,819,856,951,1052,1099,1207,1278,1310,1338
62,118,205,296,357,419,488,523,576,667,757,856,945,1048,1099,1175,1269,1279,1329,1351
>>>>>>> 565ed13600407c2a2200453f8ab92048c82b3da6
