5,45,61,143,200,290,354,445,459,546,630,703,761,860,933,993,1048,1127,1207,1269,1345,1436,1502,1587,1670,1767,1846,1912,1989,2059,2139,2214,2271,2363,2462,2559,2653,2739,2776,2848,2933,3031,3081,3137,3233,3330,3414,3510,3597,3686
45,52,108,181,259,354,381,452,530,592,680,761,860,924,993,1048,1127,1207,1269,1345,1436,1502,1558,1670,1767,1842,1912,1989,2059,2139,2184,2262,2360,2456,2551,2645,2739,2772,2835,2933,3017,3081,3137,3233,3330,3414,3510,3597,3686,3760
52,108,181,259,321,381,432,530,592,680,761,860,924,993,1043,1127,1176,1236,1345,1436,1451,1558,1635,1692,1842,1912,1955,2043,2139,2165,2262,2360,2456,2525,2643,2680,2751,2832,2920,3017,3081,3137,3233,3330,3414,3507,3597,3673,3760,3855
53,181,204,321,381,432,496,592,656,761,830,924,993,1043,1127,1176,1207,1290,1424,1451,1545,1635,1683,1783,1902,1952,2043,2072,2165,2262,2341,2431,2486,2578,2671,2751,2832,2882,2980,3070,3137,3233,3301,3399,3494,3576,3673,3760,3855,3950
74,204,283,381,432,496,592,656,748,830,924,950,1043,1127,1176,1207,1289,1349,1451,1545,1609,1683,1775,1877,1920,1996,2072,2158,2262,2341,2431,2486,2578,2645,2751,2814,2882,2980,3070,3137,3233,3297,3399,3494,3576,3673,3756,3842,3902,3983
81,248,346,432,496,575,656,748,830,874,950,1043,1106,1160,1207,1289,1346,1434,1545,1602,1683,1775,1857,1920,1996,2064,2137,2226,2290,2431,2486,2578,2635,2726,2814,2877,2980,3033,3122,3233,3297,3356,3494,3576,3673,3756,3842,3902,3983,4076
96,346,432,496,575,656,748,801,874,943,1043,1090,1153,1207,1270,1346,1434,1509,1602,1679,1775,1857,1920,1967,2051,2130,2218,2290,2372,2482,2578,2629,2726,2814,2853,2941,3010,3090,3201,3297,3328,3409,3507,3673,3756,3842,3852,3936,4065,4172
135,409,496,569,652,724,801,860,943,1009,1090,1142,1207,1270,1346,1398,1509,1602,1679,1775,1857,1920,1967,2051,2130,2218,2290,2372,2463,2578,2629,2726,2814,2853,2941,2997,3064,3169,3297,3317,3399,3491,3580,3730,3757,3851,3920,3941,4091,4207
200,493,569,652,709,801,860,943,1009,1090,1132,1207,1270,1323,1398,1484,1582,1679,1755,1857,1920,1963,2051,2130,2218,2290,2372,2463,2527,2629,2726,2814,2853,2941,2997,3064,3153,3260,3317,3399,3491,3580,3676,3754,3789,3910,3940,4009,4104,4231
245,546,644,709,801,860,943,996,1058,1112,1207,1246,1300,1398,1484,1582,1679,1755,1849,1920,1963,2051,2130,2218,2250,2351,2401,2527,2580,2726,2814,2852,2941,2997,3064,3153,3210,3300,3399,3491,3548,3636,3735,3789,3846,3934,4009,4091,4185,4238
296,603,667,801,860,893,972,1025,1079,1171,1246,1300,1398,1484,1582,1679,1755,1849,1920,1963,2051,2111,2218,2250,2323,2401,2490,2571,2669,2808,2852,2941,2975,3064,3153,3210,3300,3399,3491,3548,3616,3700,3789,3846,3927,3995,4091,4185,4204,4319
