0,20,39,136,150,186,247,328,411,416,510,583,701,726,815,892,965,1040,1122,1215
20,39,121,143,214,246,313,375,416,562,568,690,716,786,904,974,1040,1143,1171,1249
32,57,160,187,217,298,394,451,488,575,704,748,802,879,992,1001,1107,1159,1246,1336
39,142,186,215,298,375,479,494,572,707,734,777,886,998,1009,1086,1173,1204,1336,1357
131,186,215,298,390,478,526,602,614,708,811,869,970,1025,1101,1148,1185,1309,1412,1446
139,213,266,378,400,497,537,614,719,783,874,965,1001,1100,1112,1231,1252,1334,1481,1507
187,237,323,397,482,564,623,685,771,869,913,1001,1066,1108,1181,1239,1334,1443,1491,1529
203,303,397,482,537,652,705,773,869,913,972,1026,1149,1230,1239,1334,1413,1487,1514,1556
248,343,419,494,614,681,769,858,882,960,1015,1116,1162,1236,1327,1337,1487,1515,1518,1562
343,410,465,562,681,769,843,873,929,1015,1083,1162,1236,1291,1335,1379,1500,1518,1558,1598
