4,25,89,135,166,231,306,390,463,521,570,667,754,849,913,991,1050,1133,1231,1294
25,37,132,164,224,306,364,458,507,570,667,754,839,913,991,1050,1133,1231,1294,1369
28,42,141,224,306,364,458,507,563,661,754,839,913,989,1050,1108,1198,1277,1369,1407
39,70,179,296,364,391,472,556,661,690,839,913,989,1050,1108,1198,1277,1314,1407,1449
60,168,264,351,391,472,556,608,662,750,913,989,1050,1108,1198,1272,1314,1373,1449,1540
114,264,343,359,444,537,602,653,750,849,933,1050,1108,1179,1240,1296,1373,1449,1540,1615
123,314,359,444,537,602,653,750,844,933,1028,1108,1179,1228,1296,1373,1449,1540,1590,1660
186,356,444,537,602,653,750,844,933,1025,1108,1164,1228,1296,1373,1449,1540,1586,1660,1685
282,439,533,602,652,750,831,933,1025,1108,1132,1228,1296,1373,1449,1528,1586,1650,1685,1707
303,447,602,652,750,831,850,1025,1108,1132,1220,1278,1349,1416,1523,1586,1604,1671,1705,1748
