0,39,84,113,141,224,241,277,398,457,500,631,736,760,858,974,1081,1128,1187,1281
1,81,85,141,233,258,287,351,431,573,582,668,795,908,942,1013,1132,1201,1297,1364
76,85,152,158,240,298,372,431,524,595,679,803,849,948,1013,1107,1155,1300,1364,1473
85,128,156,267,310,321,443,491,582,667,760,821,959,977,1135,1181,1244,1341,1450,1486
119,156,174,298,311,398,503,633,688,786,882,922,976,1129,1176,1218,1324,1464,1517,1583
149,173,271,311,398,481,558,649,745,817,892,1013,1081,1173,1287,1303,1401,1486,1532,1627
151,191,348,388,486,551,649,744,810,946,1026,1121,1177,1218,1303,1405,1486,1532,1642,1721
167,290,395,457,560,652,761,794,921,962,1060,1195,1252,1306,1388,1440,1496,1587,1656,1744
218,387,408,549,628,701,797,892,969,1060,1155,1205,1303,1377,1480,1510,1559,1656,1744,1787
282,408,479,626,701,794,892,962,1060,1125,1205,1303,1377,1409,1494,1555,1656,1701,1761,1846
