0,52,76,121,218,303,350,434,536,600,665,810,898,917,1052,1065,1152,1293,1352,1408
52,63,171,246,303,350,434,500,623,646,744,829,927,1012,1074,1140,1287,1303,1383,1494
54,121,215,264,315,358,494,585,646,770,829,917,990,1065,1116,1213,1311,1376,1452,1513
56,215,253,288,347,451,522,677,767,787,904,990,1070,1116,1206,1332,1336,1452,1535,1598
58,222,288,367,432,533,588,681,777,909,932,1045,1085,1204,1300,1336,1432,1492,1576,1679
157,247,338,423,499,600,681,777,851,966,969,1085,1172,1208,1336,1399,1474,1561,1632,1701
158,308,423,456,563,662,745,825,920,969,1027,1186,1208,1304,1365,1461,1509,1632,1717,1779
245,391,438,488,653,700,784,845,969,1022,1115,1203,1277,1353,1417,1468,1585,1670,1778,1856
273,412,546,579,694,767,834,909,997,1089,1228,1272,1320,1409,1502,1585,1725,1741,1820,1916
364,461,578,610,764,799,941,994,1113,1152,1274,1282,1437,1523,1545,1651,1747,1820,1883,1952
393,552,627,685,794,866,1051,1062,1150,1239,1326,1374,1468,1563,1632,1752,1788,1938,1993,2029
409,596,725,779,878,980,1075,1175,1227,1299,1414,1489,1571,1659,1729,1788,1859,2020,2050,2123
500,674,792,866,1038,1062,1144,1196,1275,1416,1468,1567,1641,1703,1791,1837,1952,2098,2125,2201
503,750,802,964,1086,1112,1264,1297,1408,1452,1526,1604,1755,1787,1894,1931,2028,2104,2218,2245
531,802,878,1062,1162,1185,1321,1419,1507,1556,1654,1703,1827,1830,1929,2013,2180,2244,2285,2336
593,817,910,1092,1178,1349,1375,1452,1529,1596,1690,1763,1832,1952,1991,2104,2222,2245,2341,2409
680,902,948,1178,1275,1357,1470,1535,1636,1679,1728,1834,1907,1959,2063,2188,2305,2312,2380,2468
683,948,1024,1273,1357,1461,1516,1620,1687,1806,1854,1861,1971,2056,2163,2245,2310,2360,2450,2472
694,981,1078,1345,1444,1516,1616,1708,1716,1814,1921,1964,2039,2155,2260,2310,2335,2417,2477,2557
768,1036,1139,1440,1516,1585,1642,1716,1814,1861,1947,2039,2137,2245,2284,2324,2371,2472,2519,2568
