20,74,144,232,315,386,433,464,539,616,666,758,854,916,992,1074,1150,1218,1302,1365
67,133,182,248,331,433,464,539,616,666,733,824,916,992,1074,1150,1218,1302,1365,1429
101,135,219,331,391,437,539,607,666,733,824,897,992,1074,1150,1218,1302,1331,1419,1489
125,174,223,391,414,520,570,666,733,824,897,992,1074,1150,1218,1285,1331,1419,1489,1581
174,185,298,409,500,570,646,722,790,892,992,1049,1102,1218,1285,1331,1419,1489,1581,1667
180,270,379,474,570,646,722,776,826,932,998,1102,1193,1262,1331,1419,1489,1581,1667,1738
224,369,474,570,646,722,776,826,889,986,1097,1193,1253,1331,1419,1489,1581,1667,1738,1795
236,446,552,646,722,776,826,889,983,1064,1193,1253,1331,1419,1489,1581,1667,1730,1795,1858
335,534,646,696,776,826,889,973,1061,1117,1253,1322,1403,1467,1581,1667,1725,1795,1858,1943
433,608,696,776,826,871,929,1061,1116,1181,1268,1348,1467,1502,1612,1722,1778,1858,1941,2018
479,621,756,826,871,929,1018,1116,1181,1245,1327,1434,1502,1600,1638,1778,1858,1941,2018,2085
526,674,797,828,929,1018,1116,1181,1227,1327,1425,1489,1600,1623,1706,1858,1941,1999,2085,2118
593,742,815,877,989,1037,1134,1227,1324,1421,1489,1583,1623,1706,1792,1941,1999,2043,2105,2190
683,786,870,958,1037,1134,1227,1324,1421,1489,1583,1623,1706,1792,1826,1999,2043,2091,2177,2211
782,866,958,1037,1130,1227,1324,1421,1477,1552,1623,1706,1762,1826,1901,2002,2080,2118,2211,2271
836,955,1037,1130,1227,1324,1416,1458,1552,1580,1672,1762,1821,1901,1963,2065,2108,2162,2228,2286
856,1037,1130,1222,1319,1370,1458,1533,1575,1672,1762,1815,1892,1963,2036,2104,2162,2200,2252,2348
915,1130,1222,1284,1370,1458,1533,1575,1672,1762,1815,1886,1952,2021,2104,2162,2200,2252,2348,2360
931,1222,1284,1370,1437,1499,1575,1672,1733,1812,1886,1952,2007,2092,2135,2166,2215,2348,2355,2381
992,1284,1315,1437,1499,1575,1658,1726,1803,1825,1952,1988,2051,2108,2160,2207,2245,2355,2381,2411
