22,70,92,189,264,305,368,431,482,579,644,698,741,803,877,954,1024,1110,1205,1304
70,92,125,264,299,368,431,479,579,620,694,710,773,873,954,1024,1110,1205,1276,1369
92,125,184,299,345,401,479,503,607,666,697,765,861,954,1022,1110,1205,1276,1369,1451
125,177,279,345,401,450,503,590,641,672,765,861,954,1022,1110,1186,1231,1347,1392,1504
129,229,345,373,450,494,590,641,672,765,861,954,1022,1110,1186,1231,1309,1392,1491,1559
212,300,373,423,489,506,603,672,765,861,954,983,1083,1144,1231,1290,1387,1476,1559,1617
279,365,423,482,502,542,672,721,861,910,983,1055,1137,1225,1290,1377,1476,1559,1617,1710
298,400,482,502,542,640,721,799,910,968,1055,1137,1225,1290,1346,1463,1555,1617,1710,1804
369,482,502,542,640,721,799,881,968,1055,1137,1225,1285,1346,1445,1555,1617,1710,1804,1896
393,502,542,640,721,799,861,968,1055,1115,1202,1285,1345,1445,1543,1617,1710,1804,1896,1930
479,542,639,721,799,861,953,1055,1115,1202,1239,1321,1415,1501,1570,1660,1804,1896,1930,2006
537,639,721,799,849,953,986,1115,1182,1221,1315,1403,1501,1570,1660,1740,1896,1930,1960,2080
623,721,799,849,921,986,1070,1123,1219,1315,1383,1501,1570,1640,1731,1786,1930,1960,2045,2157
659,786,836,858,971,1070,1123,1191,1290,1383,1469,1516,1640,1728,1762,1878,1960,2045,2111,2186
736,836,858,954,1070,1123,1191,1290,1351,1430,1516,1586,1728,1762,1814,1940,2045,2084,2157,2239
808,858,950,1010,1120,1191,1290,1351,1430,1495,1586,1651,1762,1803,1872,1996,2084,2157,2239,2336
820,918,1007,1097,1191,1290,1351,1430,1495,1558,1651,1743,1803,1872,1971,2076,2157,2239,2336,2370
887,1007,1097,1191,1290,1351,1430,1495,1558,1634,1731,1803,1872,1971,2048,2118,2217,2289,2363,2440
912,1034,1117,1222,1351,1406,1467,1558,1596,1712,1803,1872,1971,2048,2111,2205,2278,2332,2386,2467
997,1061,1191,1226,1352,1460,1558,1585,1673,1803,1833,1971,2048,2111,2205,2260,2307,2352,2467,2472
