3,40,115,192,263,304,374,454,493,583,646,743,816,911,1005,1061,1156,1236,1327,1411
40,115,192,263,295,374,454,483,549,646,738,816,908,1005,1061,1156,1236,1327,1405,1495
109,192,254,275,318,418,466,549,646,732,816,908,1005,1061,1156,1236,1327,1405,1495,1559
192,239,275,318,402,438,537,646,724,816,906,997,1061,1156,1236,1327,1405,1481,1555,1629
204,244,318,402,438,537,624,693,789,906,997,1055,1143,1224,1327,1405,1477,1555,1629,1675
240,318,381,438,537,624,675,766,872,997,1055,1125,1224,1288,1405,1448,1555,1629,1675,1728
310,381,438,537,624,669,764,853,964,1047,1125,1188,1288,1362,1448,1485,1588,1675,1683,1741
381,438,525,624,666,764,853,946,1043,1071,1159,1245,1362,1388,1485,1584,1675,1683,1741,1812
438,504,564,657,737,853,946,1042,1071,1159,1245,1292,1388,1472,1553,1611,1678,1741,1750,1815
504,564,591,737,768,916,1042,1059,1089,1226,1281,1380,1472,1553,1595,1655,1706,1750,1783,1854
