<<<<<<< HEAD
17,40,87,165,207,299,388,482,537,591,688,758,838,932,1031,1125,1166,1247,1330,1425,1518,1576,1608,1663,1735,1808,1823,1858,1947,1980,2056,2145,2176,2205,2248,2322,2372,2428,2526,2593,2621,2651,2720,2750,2835,2923,2970,3062,3129,3217
25,81,109,207,299,388,482,537,591,688,758,835,932,1027,1125,1162,1229,1326,1425,1506,1576,1608,1663,1710,1808,1823,1858,1918,1980,2019,2110,2176,2205,2230,2322,2367,2428,2526,2556,2621,2646,2690,2737,2835,2922,2970,3062,3127,3217,3288
63,109,202,299,388,479,537,591,688,758,835,932,1025,1119,1133,1229,1326,1420,1506,1534,1590,1663,1710,1808,1823,1849,1918,1980,2019,2110,2176,2204,2225,2322,2367,2428,2508,2537,2621,2646,2690,2735,2835,2922,2970,3062,3086,3217,3245,3301
109,188,299,388,473,533,591,688,758,816,932,1017,1056,1133,1229,1326,1420,1497,1534,1572,1663,1705,1783,1823,1849,1913,1980,1995,2086,2176,2204,2225,2306,2326,2421,2505,2534,2607,2628,2690,2708,2822,2855,2968,2999,3086,3102,3236,3261,3314
188,281,386,473,498,591,684,703,816,826,1017,1056,1121,1190,1326,1420,1449,1521,1572,1627,1705,1755,1791,1849,1888,1959,1990,2086,2108,2190,2222,2271,2324,2335,2500,2534,2570,2628,2646,2700,2794,2824,2928,2999,3076,3091,3178,3238,3288,3331
=======
13,33,50,100,154,252,299,377,430,527,616,710,765,819,916,1007,1074,1104,1121,1197,1253,1342,1368,1398,1433,1491,1550,1580,1645,1706,1790,1860,1932,2029,2128,2222,2263,2344,2427,2522,2615,2673,2693,2791,2821,2912,3000,3047,3139,3225
33,50,100,154,252,296,337,430,527,616,710,765,819,916,1007,1073,1096,1121,1166,1253,1315,1349,1388,1433,1458,1550,1580,1645,1706,1790,1855,1932,2029,2121,2222,2259,2322,2419,2522,2603,2673,2687,2791,2814,2912,2999,3047,3139,3204,3296
50,88,154,252,277,337,430,527,616,707,765,819,916,1007,1073,1096,1121,1166,1253,1315,1349,1388,1433,1448,1550,1557,1645,1706,1786,1840,1932,2029,2121,2214,2226,2322,2419,2513,2603,2631,2687,2760,2814,2912,2999,3047,3139,3163,3294,3313
68,154,233,267,337,430,527,616,701,761,819,916,986,1073,1089,1117,1165,1253,1315,1343,1361,1424,1448,1539,1557,1621,1667,1783,1812,1873,2029,2114,2153,2220,2322,2419,2513,2590,2631,2669,2760,2814,2893,2932,3045,3076,3163,3179,3313,3326
154,233,241,293,430,469,614,701,726,819,912,931,1044,1087,1116,1163,1175,1255,1325,1361,1411,1446,1539,1557,1566,1667,1685,1812,1848,1883,2114,2153,2210,2285,2419,2513,2542,2614,2669,2724,2802,2893,2914,3005,3076,3153,3168,3255,3315,3343
>>>>>>> 565ed13600407c2a2200453f8ab92048c82b3da6
