<<<<<<< HEAD
0,5,32,76,115,147,246,293,391,444,486,558,611,696,790,885,958,1048,1211,1232
5,58,75,136,157,225,299,390,463,494,598,647,696,790,916,958,1080,1123,1260,1311
8,73,140,147,218,282,357,458,514,551,635,696,819,851,919,1029,1135,1222,1295,1390
69,139,149,165,258,358,445,516,551,611,720,772,832,919,1014,1123,1228,1287,1384,1457
98,147,160,258,357,417,486,551,602,696,741,832,919,1013,1111,1207,1236,1384,1442,1462
=======
0,5,32,76,115,147,216,346,357,442,514,575,616,745,757,842,937,1010,1100,1219
5,58,75,136,157,225,300,390,493,525,567,666,710,775,848,973,1010,1132,1175,1274
8,73,140,147,218,282,357,417,506,567,616,712,765,852,963,976,1081,1187,1274,1384
69,139,149,165,258,358,417,506,567,644,689,782,833,935,976,1071,1175,1280,1339,1439
98,147,160,258,357,417,502,564,588,679,749,833,927,976,1063,1168,1259,1288,1436,1444
>>>>>>> 565ed13600407c2a2200453f8ab92048c82b3da6
