44,70,136,195,250,276,340,356,426,495,552,642,656,722,818,871,955,1034,1108,1185,1266,1341,1424,1478,1544,1618,1716,1784,1855,1933,2030,2118,2201,2300,2339,2419,2495,2557,2655,2741,2809,2859,2939,3014,3075,3136,3213,3306,3397,3455,3548,3611,3694,3789,3879,3949,3996,4061,4128,4177,4270,4359,4444,4540,4628,4704,4760,4857,4943,5013,5103,5187,5255,5351,5436,5528,5624,5702,5798,5873,5949,6015,6104,6177,6259,6318,6380,6469,6561,6619,6682,6771,6863,6941,7038,7128,7197,7279,7357,7446
54,136,195,234,254,340,356,409,495,552,610,654,708,818,871,955,1009,1092,1181,1266,1341,1397,1478,1512,1592,1665,1755,1855,1933,2030,2117,2201,2279,2339,2419,2486,2557,2655,2730,2808,2859,2939,3014,3075,3136,3213,3299,3397,3445,3532,3611,3694,3789,3879,3949,3996,4061,4120,4177,4270,4359,4424,4540,4628,4704,4760,4857,4934,5013,5103,5187,5255,5351,5436,5528,5624,5700,5798,5873,5949,6015,6094,6177,6259,6318,6380,6469,6542,6619,6682,6771,6863,6941,7038,7090,7197,7279,7357,7418,7501
102,176,220,246,276,354,409,463,552,583,654,706,779,871,952,999,1069,1181,1253,1341,1397,1468,1499,1592,1665,1755,1854,1933,2030,2117,2201,2279,2339,2419,2468,2557,2655,2721,2808,2837,2919,3014,3058,3136,3204,3299,3397,3445,3532,3610,3664,3789,3879,3933,3986,4049,4105,4177,4270,4353,4424,4491,4573,4672,4760,4857,4934,5007,5103,5165,5255,5347,5436,5528,5624,5700,5798,5873,5928,5979,6094,6177,6259,6296,6372,6469,6542,6611,6682,6771,6863,6916,7004,7090,7174,7264,7337,7418,7501,7589
131,199,230,276,320,356,459,494,583,654,706,776,819,909,986,1069,1139,1253,1341,1397,1466,1499,1592,1665,1755,1854,1933,2030,2117,2201,2279,2339,2419,2468,2522,2655,2715,2768,2837,2919,3014,3058,3136,3204,3299,3373,3445,3501,3600,3664,3718,3815,3913,3986,4026,4105,4176,4270,4325,4408,4491,4573,4672,4748,4843,4934,5007,5103,5165,5255,5347,5436,5528,5624,5700,5798,5873,5928,5979,6049,6177,6241,6296,6372,6469,6542,6611,6682,6771,6863,6872,6995,7090,7174,7264,7337,7418,7501,7589,7671
132,219,268,320,348,387,480,575,654,695,776,819,909,966,1001,1117,1195,1278,1397,1466,1499,1578,1665,1755,1854,1933,2030,2117,2201,2279,2339,2419,2468,2512,2607,2706,2741,2837,2919,3014,3058,3136,3204,3299,3373,3445,3501,3600,3664,3718,3809,3913,3944,4013,4105,4176,4270,4325,4408,4477,4573,4672,4748,4843,4934,5007,5103,5165,5255,5347,5436,5524,5624,5681,5798,5855,5907,5975,6049,6146,6221,6296,6372,6469,6542,6611,6682,6760,6863,6872,6950,7090,7145,7234,7320,7380,7501,7547,7590,7705
144,268,279,335,387,480,575,623,695,776,819,909,964,1001,1081,1180,1266,1340,1425,1499,1578,1665,1755,1854,1933,2030,2117,2190,2279,2310,2419,2468,2511,2607,2675,2741,2837,2899,3014,3043,3136,3191,3299,3373,3445,3501,3600,3664,3718,3809,3873,3936,4007,4105,4176,4270,4325,4407,4477,4573,4672,4748,4843,4929,5007,5103,5165,5255,5347,5436,5524,5599,5681,5744,5835,5907,5975,6049,6146,6220,6288,6372,6464,6520,6611,6677,6760,6787,6872,6950,7027,7145,7234,7289,7380,7425,7547,7583,7651,7773
205,279,301,387,480,575,623,695,746,819,909,932,1001,1081,1180,1266,1340,1425,1489,1578,1665,1755,1854,1933,2030,2117,2190,2241,2310,2381,2468,2511,2557,2639,2712,2770,2863,2960,3022,3136,3191,3266,3329,3404,3493,3599,3659,3718,3809,3869,3936,4007,4078,4176,4270,4318,4383,4477,4573,4665,4748,4843,4929,5002,5099,5165,5255,5329,5428,5515,5599,5656,5744,5822,5907,5975,6049,6146,6183,6264,6372,6464,6520,6611,6677,6724,6786,6872,6950,7027,7113,7212,7289,7380,7420,7495,7583,7651,7721,7822
263,301,387,480,575,623,667,746,819,869,932,1001,1081,1180,1266,1340,1425,1489,1578,1665,1755,1847,1933,2026,2117,2190,2241,2310,2350,2460,2503,2557,2639,2712,2770,2825,2918,2971,3075,3191,3233,3329,3397,3486,3585,3659,3718,3780,3864,3936,4007,4078,4176,4270,4311,4383,4477,4573,4665,4745,4827,4916,5002,5099,5165,5253,5289,5427,5476,5599,5656,5744,5822,5907,5975,6049,6139,6176,6264,6357,6464,6520,6611,6677,6724,6786,6872,6915,6997,7086,7179,7289,7380,7420,7494,7578,7651,7721,7768,7870
301,387,480,569,607,648,744,819,869,896,991,1081,1180,1244,1340,1425,1489,1578,1665,1755,1847,1933,2026,2110,2145,2241,2280,2350,2394,2466,2557,2639,2676,2770,2825,2890,2971,3070,3155,3233,3329,3397,3486,3585,3642,3718,3780,3849,3936,4007,4078,4176,4270,4311,4383,4477,4567,4665,4745,4827,4916,5002,5062,5165,5238,5289,5381,5476,5542,5643,5744,5822,5907,5975,6044,6139,6176,6264,6357,6451,6499,6567,6655,6718,6758,6872,6915,6997,7069,7179,7247,7356,7420,7494,7578,7613,7721,7767,7863,7959
387,480,497,607,648,698,819,869,896,991,1074,1152,1244,1340,1425,1489,1578,1664,1755,1847,1933,2026,2093,2145,2238,2252,2340,2394,2462,2557,2639,2676,2770,2823,2890,2971,3068,3141,3233,3329,3397,3486,3585,3642,3704,3780,3849,3920,3999,4078,4176,4253,4311,4383,4477,4567,4653,4730,4796,4852,5002,5042,5126,5228,5289,5381,5476,5542,5613,5732,5822,5902,5948,6044,6093,6176,6261,6318,6451,6494,6528,6645,6666,6757,6842,6907,6997,7036,7114,7243,7321,7389,7494,7578,7613,7689,7767,7863,7928,8019
