18,25,51,106,197,291,355,438,503,560,658,747,839,924,1017,1071,1111,1164,1253,1350
25,51,106,197,291,342,438,503,560,658,747,839,918,946,1071,1111,1164,1253,1350,1405
51,106,197,286,318,413,499,560,658,718,839,918,942,1036,1103,1164,1253,1350,1395,1467
68,197,270,318,413,499,560,658,705,739,851,942,1036,1103,1158,1253,1324,1395,1467,1561
155,269,318,413,499,560,658,696,739,838,927,1036,1084,1153,1247,1312,1395,1467,1529,1649
187,301,327,464,560,658,696,739,838,927,1005,1073,1153,1247,1309,1392,1467,1529,1602,1651
196,327,344,560,645,665,739,838,927,1005,1064,1148,1247,1309,1372,1434,1505,1602,1651,1716
222,338,432,645,655,739,838,927,1005,1035,1138,1220,1309,1359,1410,1476,1602,1651,1689,1754
255,432,505,655,739,838,927,948,1035,1123,1220,1287,1347,1402,1476,1566,1651,1682,1723,1764
289,435,580,739,804,927,944,1031,1076,1132,1277,1347,1402,1476,1566,1596,1670,1684,1745,1772
