20,58,81,110,128,144,196,271,327,401,472,552,641,721,796,895,991,1086,1129,1201,1270,1366,1444,1525,1592,1686,1742,1840,1915,2008,2103,2168,2223,2280,2318,2403,2442,2531,2618,2639,2730,2801,2813,2844,2898,2974,3025,3113,3173,3235,3314,3413,3492,3564,3657,3752,3848,3941,4025,4112,4207,4285,4370,4463,4509,4552,4643,4733,4820,4911,4982,5069,5138,5237,5314,5371,5436,5494,5573,5646,5708,5734,5803,5859,5945,5995,6069,6163,6193,6253,6293,6339,6432,6472,6542,6619,6716,6785,6852,6921
22,76,99,128,144,177,271,320,391,472,552,641,721,796,895,991,1086,1124,1201,1270,1366,1444,1525,1592,1686,1742,1840,1915,2008,2103,2168,2202,2280,2318,2403,2442,2531,2618,2639,2721,2801,2813,2844,2898,2974,3025,3113,3173,3235,3314,3413,3492,3564,3657,3750,3848,3941,4025,4112,4207,4285,4312,4440,4509,4551,4643,4716,4807,4888,4982,5069,5138,5237,5313,5371,5436,5494,5573,5644,5708,5734,5803,5857,5945,5994,6069,6163,6188,6233,6279,6339,6432,6472,6542,6607,6667,6785,6852,6921,7009
43,80,118,143,177,271,320,391,472,552,635,721,796,895,965,1076,1124,1200,1270,1366,1444,1525,1592,1686,1742,1840,1911,2008,2103,2168,2202,2247,2318,2348,2442,2513,2615,2633,2721,2781,2803,2840,2895,2974,3025,3113,3173,3235,3314,3413,3492,3552,3647,3747,3848,3941,4025,4112,4204,4285,4312,4372,4489,4551,4643,4714,4796,4888,4982,5056,5138,5237,5313,5369,5436,5494,5537,5644,5700,5734,5803,5857,5945,5978,6035,6091,6188,6233,6279,6339,6432,6472,6529,6607,6667,6760,6828,6921,7009,7075
68,83,143,177,271,296,385,472,552,635,721,796,895,965,1036,1098,1200,1270,1328,1427,1525,1592,1686,1742,1840,1911,1963,2103,2134,2202,2247,2288,2348,2442,2513,2550,2633,2721,2781,2803,2824,2884,2939,3018,3105,3172,3235,3314,3413,3492,3543,3647,3736,3840,3940,4008,4104,4201,4285,4287,4372,4469,4551,4643,4714,4796,4876,4967,5045,5138,5237,5300,5369,5436,5494,5518,5629,5671,5724,5779,5857,5945,5978,6035,6091,6165,6210,6279,6334,6424,6472,6529,6607,6667,6760,6828,6921,7009,7075,7145
83,128,177,214,296,385,472,552,635,721,796,894,965,1036,1095,1181,1270,1328,1427,1525,1592,1686,1742,1815,1911,1963,2062,2104,2153,2247,2270,2348,2442,2513,2550,2591,2654,2774,2803,2824,2883,2936,3018,3083,3136,3235,3305,3413,3459,3543,3640,3736,3831,3910,4008,4104,4163,4267,4287,4372,4459,4551,4643,4712,4796,4876,4953,5045,5138,5237,5300,5369,5436,5494,5518,5613,5664,5685,5779,5830,5923,5978,6035,6091,6165,6210,6262,6285,6364,6461,6529,6607,6667,6728,6827,6919,7009,7075,7145,7190
128,177,214,296,385,472,552,635,721,796,894,965,1036,1089,1181,1233,1328,1427,1525,1592,1686,1742,1815,1884,1963,2024,2094,2153,2236,2255,2348,2442,2484,2550,2588,2648,2714,2782,2824,2883,2913,3018,3083,3136,3235,3305,3390,3459,3536,3630,3736,3803,3910,4008,4104,4114,4197,4285,4365,4459,4551,4643,4712,4771,4876,4953,5035,5138,5237,5252,5369,5436,5494,5510,5575,5634,5680,5741,5829,5923,5970,6035,6091,6129,6210,6258,6282,6364,6461,6529,6607,6667,6728,6827,6919,6988,7072,7128,7167,7225
175,214,296,385,462,552,632,721,794,894,931,1001,1089,1181,1233,1328,1427,1519,1592,1686,1742,1815,1884,1963,2022,2094,2134,2215,2255,2345,2442,2481,2550,2588,2648,2714,2780,2824,2867,2913,2999,3083,3133,3235,3303,3390,3459,3536,3630,3722,3803,3862,3944,4104,4114,4177,4275,4365,4459,4543,4643,4712,4771,4850,4953,5035,5127,5223,5252,5315,5376,5494,5510,5575,5634,5680,5735,5829,5916,5970,6035,6091,6129,6200,6241,6267,6364,6461,6529,6607,6647,6728,6827,6919,6988,7058,7088,7155,7225,7262
213,285,385,440,547,632,712,794,885,909,1001,1054,1143,1231,1328,1427,1485,1592,1686,1742,1815,1872,1963,2022,2065,2134,2215,2235,2337,2389,2481,2550,2588,2638,2714,2780,2824,2867,2898,2996,3075,3124,3218,3301,3390,3459,3536,3626,3706,3761,3854,3923,4021,4108,4177,4268,4365,4459,4543,4630,4707,4771,4850,4915,5023,5127,5204,5252,5315,5374,5432,5510,5575,5634,5680,5735,5829,5885,5970,6035,6091,6129,6184,6241,6261,6364,6418,6521,6607,6630,6725,6827,6919,6988,7046,7081,7096,7211,7233,7267
285,345,438,514,599,691,794,878,895,984,1054,1090,1217,1328,1423,1478,1563,1675,1742,1815,1872,1943,2022,2054,2134,2198,2235,2323,2389,2438,2505,2588,2613,2714,2780,2824,2867,2883,2996,3075,3124,3218,3301,3390,3459,3480,3591,3641,3761,3842,3923,4021,4086,4177,4260,4358,4459,4543,4630,4707,4771,4850,4877,4975,5057,5190,5240,5289,5336,5432,5510,5559,5582,5680,5735,5811,5885,5970,6035,6091,6098,6181,6210,6244,6319,6418,6516,6533,6630,6725,6737,6837,6988,7046,7076,7096,7137,7216,7235,7288
329,438,480,572,691,729,803,884,948,1054,1063,1179,1305,1423,1478,1563,1610,1742,1766,1872,1943,2022,2054,2131,2198,2227,2278,2384,2401,2464,2558,2613,2641,2770,2788,2842,2883,2979,3067,3121,3218,3301,3390,3459,3476,3489,3641,3695,3799,3923,4008,4041,4177,4260,4310,4432,4527,4562,4707,4771,4850,4865,4975,5057,5120,5240,5261,5307,5377,5474,5517,5564,5633,5729,5811,5880,5918,5976,6091,6094,6173,6196,6232,6318,6418,6443,6524,6583,6698,6737,6833,6857,7010,7076,7096,7137,7178,7222,7260,7309
