52,63,121,218,303,350,416,501,585,649,712,810,895,990,1056,1131,1204,1295,1368,1444
54,121,215,253,315,358,501,562,649,712,810,895,983,1056,1111,1204,1295,1368,1444,1505
56,215,253,288,347,451,562,649,677,771,836,939,1056,1111,1201,1295,1331,1444,1505,1590
58,222,288,341,432,522,566,662,743,836,923,959,1111,1174,1295,1331,1427,1484,1553,1671
157,247,338,423,499,563,662,736,836,923,959,1028,1151,1233,1331,1394,1469,1553,1624,1693
158,308,423,456,563,653,710,805,900,959,1028,1086,1233,1329,1342,1437,1504,1624,1680,1751
245,391,433,488,653,694,751,854,939,1028,1081,1174,1262,1331,1357,1452,1580,1662,1733,1796
273,412,461,579,694,751,802,878,989,1062,1148,1262,1331,1357,1452,1548,1637,1733,1796,1860
364,461,552,610,751,779,866,965,1062,1116,1211,1298,1357,1452,1546,1633,1730,1796,1860,1953
393,552,596,685,779,866,965,1062,1113,1185,1298,1357,1452,1546,1633,1730,1789,1860,1953,2030
409,596,674,779,866,965,1062,1113,1185,1278,1357,1452,1546,1596,1730,1789,1860,1953,2028,2124
500,674,750,866,964,1062,1106,1185,1278,1357,1452,1519,1596,1674,1789,1838,1953,2028,2105,2190
503,750,802,964,1062,1106,1185,1278,1357,1452,1519,1596,1674,1773,1833,1932,2028,2105,2188,2240
531,802,845,1062,1092,1178,1275,1357,1452,1519,1596,1674,1773,1833,1932,2014,2105,2188,2240,2331
593,817,902,1092,1178,1275,1357,1452,1519,1596,1642,1740,1833,1932,1994,2105,2183,2240,2307,2404
680,902,948,1178,1275,1357,1452,1519,1596,1642,1740,1808,1906,1953,2065,2183,2240,2307,2355,2427
683,948,1024,1273,1357,1452,1516,1585,1642,1740,1808,1906,1953,2051,2157,2240,2305,2355,2412,2467
694,981,1078,1345,1444,1516,1585,1642,1740,1808,1906,1953,2051,2150,2240,2305,2330,2412,2467,2552
768,1036,1139,1440,1516,1585,1642,1740,1768,1906,1953,2039,2131,2240,2279,2319,2366,2467,2514,2563
798,1095,1233,1506,1557,1642,1731,1768,1842,1911,2039,2131,2178,2279,2317,2366,2446,2514,2555,2566
