0,1,20,53,119,159,255,267,356,441,567,634,708,776,898,957,1032,1149,1187,1253,1320,1413,1493,1501,1617,1656,1696,1780,1879,1969,2033,2106,2244,2285,2320,2417,2489,2559,2581,2703,2755,2823,2850,2926,3025,3091,3120,3245,3295,3312
1,21,80,129,145,264,322,366,463,611,666,677,776,858,957,1046,1088,1161,1262,1388,1437,1496,1501,1593,1668,1696,1778,1885,1991,2056,2094,2185,2257,2320,2414,2489,2564,2594,2657,2766,2778,2886,2917,2975,3072,3132,3189,3293,3322,3388
3,70,102,138,264,287,343,488,525,653,690,776,848,957,1030,1065,1194,1307,1324,1392,1457,1520,1571,1645,1745,1774,1883,1952,2067,2086,2208,2263,2346,2441,2489,2559,2619,2653,2721,2778,2864,2930,2968,3050,3180,3189,3257,3306,3388,3489
39,102,138,226,334,343,441,589,667,688,781,868,952,967,1065,1216,1291,1317,1391,1462,1544,1595,1626,1696,1777,1849,1945,2058,2086,2181,2255,2277,2356,2468,2541,2581,2694,2738,2773,2850,2913,2964,3050,3112,3189,3261,3306,3388,3470,3528
102,132,197,327,373,453,524,657,677,776,802,886,1018,1123,1143,1240,1334,1401,1457,1500,1566,1605,1717,1754,1847,1945,2033,2086,2192,2239,2337,2361,2462,2490,2639,2684,2761,2782,2853,2942,3022,3027,3095,3189,3277,3320,3381,3408,3499,3544
109,187,280,376,433,515,623,685,791,801,888,1019,1080,1140,1271,1317,1415,1469,1494,1590,1631,1715,1754,1849,1901,2013,2110,2141,2193,2277,2356,2481,2517,2581,2648,2738,2764,2843,2886,2966,3051,3074,3192,3219,3300,3327,3402,3499,3530,3614
151,282,343,442,581,611,677,718,801,881,991,1042,1158,1232,1314,1374,1418,1488,1562,1639,1732,1747,1862,1906,2019,2101,2124,2196,2271,2399,2446,2488,2598,2674,2703,2774,2827,2886,2947,3027,3114,3203,3222,3316,3339,3407,3495,3524,3585,3652
249,343,476,521,605,674,718,795,913,961,1051,1140,1248,1314,1373,1473,1514,1555,1599,1657,1748,1868,1900,1955,2083,2138,2193,2306,2356,2420,2488,2581,2643,2698,2764,2797,2886,2945,3053,3129,3137,3209,3251,3318,3367,3452,3500,3571,3652,3688
343,419,587,610,645,687,777,881,1008,1042,1133,1264,1267,1324,1424,1475,1532,1575,1657,1747,1836,1908,1954,2039,2132,2173,2253,2342,2415,2488,2578,2657,2702,2724,2797,2892,2906,2995,3074,3137,3209,3296,3334,3367,3452,3509,3571,3648,3661,3728
386,515,605,636,677,772,778,937,1010,1133,1187,1267,1319,1411,1475,1521,1565,1657,1741,1822,1879,1954,2039,2124,2152,2247,2342,2405,2488,2548,2636,2658,2724,2753,2849,2898,2988,3074,3137,3193,3222,3318,3350,3442,3498,3528,3586,3654,3680,3736
