39,41,134,219,274,342,399,492,542,634,712,789,874,971,1062,1143,1216,1293,1392,1490
41,134,219,274,312,399,438,504,620,686,789,874,971,1062,1134,1216,1293,1392,1490,1575
95,219,274,291,382,438,495,555,656,768,874,956,1062,1134,1205,1293,1392,1490,1575,1663
136,223,278,342,426,495,555,653,749,791,919,989,1125,1205,1293,1392,1490,1570,1663,1699
185,262,342,426,495,528,653,749,791,886,969,1062,1205,1293,1385,1455,1549,1663,1699,1788
242,342,388,495,528,620,749,791,886,969,1062,1133,1286,1367,1455,1549,1644,1699,1788,1884
305,388,417,526,620,718,791,886,969,1062,1133,1198,1356,1455,1549,1600,1682,1788,1873,1909
352,417,497,609,718,791,886,969,1062,1133,1198,1288,1368,1477,1552,1682,1755,1849,1909,1985
417,490,505,619,791,886,969,1062,1133,1173,1277,1368,1436,1495,1601,1707,1842,1906,1985,2074
426,492,556,639,886,969,1020,1079,1173,1262,1351,1436,1487,1564,1653,1745,1906,1924,2074,2109
447,556,639,723,965,1020,1079,1173,1262,1342,1436,1487,1564,1653,1745,1800,1924,2009,2075,2155
533,639,704,797,1020,1079,1173,1262,1321,1436,1487,1542,1653,1745,1798,1886,1933,2031,2099,2174
622,656,718,876,1079,1173,1262,1321,1401,1459,1542,1623,1745,1786,1886,1933,2000,2061,2154,2271
623,718,812,900,1173,1262,1321,1401,1448,1523,1609,1696,1764,1857,1933,2000,2061,2148,2245,2317
718,812,865,994,1261,1321,1401,1448,1523,1609,1666,1764,1838,1928,2000,2061,2148,2233,2317,2349
769,865,950,1031,1262,1401,1448,1489,1565,1666,1764,1771,1857,2000,2061,2139,2233,2299,2349,2411
865,950,1012,1106,1327,1443,1489,1565,1635,1746,1771,1836,1935,2038,2139,2233,2295,2321,2375,2458
950,1012,1082,1122,1365,1480,1565,1603,1664,1755,1836,1935,2024,2135,2217,2295,2321,2371,2391,2497
960,1082,1103,1189,1375,1565,1599,1664,1754,1817,1935,2024,2106,2184,2247,2302,2357,2391,2485,2528
1044,1099,1186,1249,1383,1595,1621,1754,1763,1882,2024,2099,2163,2203,2288,2357,2391,2465,2488,2530
