<<<<<<< HEAD
0,13,25,89,135,166,237,306,390,463,526,579,685,754,855,986,1026,1110,1185,1287
4,25,89,135,179,240,312,409,494,521,570,702,785,867,913,1019,1050,1133,1231,1367
25,37,132,164,224,357,364,458,507,658,667,763,858,969,1000,1100,1133,1259,1294,1392
28,42,141,224,306,376,462,520,563,661,754,844,966,1029,1053,1179,1198,1281,1369,1423
39,70,262,296,364,391,472,556,661,734,839,913,1040,1088,1108,1198,1277,1354,1439,1519
60,168,264,356,435,481,580,647,693,750,915,989,1061,1167,1198,1290,1320,1420,1491,1540
114,264,343,359,455,594,638,745,803,907,933,1096,1108,1203,1289,1335,1382,1520,1540,1635
123,314,359,444,593,602,682,750,900,951,1031,1108,1190,1268,1341,1429,1449,1571,1590,1668
186,356,444,558,622,695,762,844,954,1067,1126,1164,1228,1296,1373,1449,1540,1586,1660,1685
282,439,533,602,652,750,831,933,1025,1108,1132,1228,1296,1373,1449,1528,1586,1650,1685,1707
=======
0,13,32,37,83,159,199,277,346,430,503,576,623,718,821,908,1020,1104,1179,1281
4,25,37,83,141,219,280,352,449,534,577,621,759,838,912,966,1044,1127,1225,1361
25,37,68,112,261,264,397,404,498,564,709,718,870,890,980,1061,1127,1253,1288,1386
28,42,149,192,290,346,440,526,584,620,718,805,943,966,1088,1117,1192,1275,1363,1404
39,70,190,264,340,428,455,536,620,718,775,890,964,1035,1162,1172,1271,1343,1420,1500
60,168,308,353,356,525,560,627,694,720,792,964,1065,1111,1172,1262,1309,1401,1472,1521
114,264,318,356,508,534,641,685,772,830,944,982,1129,1198,1227,1355,1363,1501,1530,1625
123,314,419,441,534,640,649,709,777,927,967,1077,1182,1242,1324,1398,1430,1565,1580,1658
186,356,439,534,608,649,722,789,871,981,1052,1204,1221,1298,1362,1430,1534,1580,1650,1675
282,439,518,578,649,679,777,858,960,1052,1141,1210,1298,1362,1430,1506,1580,1644,1675,1697
>>>>>>> 565ed13600407c2a2200453f8ab92048c82b3da6
