0,12,42,62,154,198,291,358,409,491,633,655,741,834,925,953,1026,1108,1156,1226
12,41,66,151,212,246,304,396,540,630,726,748,834,949,987,1059,1133,1190,1226,1311
39,62,89,197,217,317,395,496,617,661,741,847,880,984,1022,1131,1146,1227,1341,1399
56,89,187,217,311,402,511,584,655,746,849,919,998,1023,1097,1146,1246,1322,1348,1453
66,187,289,297,395,490,605,655,741,760,898,957,1008,1097,1174,1204,1337,1394,1395,1550
155,204,296,395,504,584,660,739,757,854,1004,1026,1103,1130,1177,1304,1374,1428,1475,1643
204,291,351,484,591,670,723,755,854,937,1008,1105,1118,1226,1253,1369,1405,1476,1573,1703
251,351,446,556,670,692,797,847,923,1008,1078,1117,1230,1253,1346,1397,1439,1536,1612,1776
308,393,495,608,688,757,824,907,1023,1078,1108,1176,1254,1336,1395,1439,1536,1612,1708,1777
336,403,560,688,755,824,828,1000,1060,1096,1176,1253,1303,1362,1439,1532,1604,1636,1711,1783
