0,10,40,155,222,263,331,392,454,493,620,646,753,816,933,1015,1082,1162,1323,1327
3,40,178,192,263,304,374,454,507,612,646,760,828,932,1030,1120,1166,1236,1349,1459
40,160,192,263,296,374,454,483,552,646,796,816,908,1023,1073,1173,1243,1380,1405,1495
109,192,254,280,322,432,513,549,646,732,845,932,1005,1061,1156,1278,1342,1405,1546,1583
192,239,288,318,424,467,613,646,724,816,906,1027,1061,1183,1236,1338,1405,1493,1626,1654
204,244,344,407,459,607,624,693,789,906,997,1099,1143,1247,1327,1445,1477,1555,1673,1675
240,370,395,438,579,624,704,799,872,997,1055,1125,1224,1309,1405,1483,1555,1631,1679,1731
310,386,438,537,624,669,817,905,964,1052,1139,1215,1288,1382,1448,1485,1588,1675,1686,1741
381,443,561,624,684,764,853,994,1043,1071,1159,1245,1362,1403,1528,1584,1675,1683,1744,1812
438,504,564,657,737,853,946,1042,1071,1159,1245,1292,1388,1472,1553,1611,1678,1741,1750,1815
