40,53,83,89,120,202,271,310,342,387,483,578,622,702,795,876,953,1051,1149,1209,1299,1385,1469,1534,1614,1712,1788,1830,1905,2001,2095,2163,2186,2276,2368,2464,2558,2652,2732,2782,2802,2893,2980,3073,3150,3187,3240,3331,3390,3452,3505,3603,3658,3746,3793,3889,3959,4033,4091,4175,4274,4359,4391,4480,4578,4677,4700,4750,4816,4868,4923,4964,5042,5127,5222,5244,5303,5360,5391,5443,5539,5584,5637,5710,5787,5850,5944,5969,6030,6129,6158,6212,6309,6407,6505,6548,6617,6688,6753,6774,6850,6930,7016,7060,7125,7221,7249,7318,7382,7467,7499,7562,7652,7747,7836,7865,7894,7972,8034,8105,8168,8223,8284,8345,8419,8507,8575,8654,8723,8800,8874,8960,9050,9145,9242,9341,9433,9526,9609,9706,9781,9872,9924,9964,10051,10127,10216,10275,10338,10433,10517,10605,10675,10745,10816,10913,11007,11104,11193,11225,11322,11380,11429,11519,11604,11701,11796,11894,11978,12058,12127,12213,12300,12358,12452,12531,12627,12723,12802,12880,12942,13019,13114,13161,13252,13344,13412,13499,13594,13691,13771,13867,13925,14023,14082,14132,14193,14292,14352,14388
53,69,89,120,202,271,310,342,387,483,578,622,702,795,876,953,1051,1149,1209,1299,1385,1469,1534,1613,1712,1788,1830,1905,2001,2095,2163,2174,2276,2368,2464,2558,2644,2720,2775,2802,2893,2980,3065,3128,3187,3240,3331,3390,3452,3504,3584,3658,3746,3793,3889,3920,4019,4091,4175,4274,4343,4391,4480,4569,4666,4700,4750,4804,4868,4923,4964,5042,5127,5195,5244,5303,5360,5391,5443,5539,5584,5634,5710,5787,5848,5938,5969,6030,6129,6158,6212,6309,6407,6505,6548,6617,6688,6724,6774,6850,6930,7016,7060,7104,7215,7249,7318,7382,7467,7499,7562,7652,7737,7784,7865,7884,7953,8034,8105,8168,8223,8284,8327,8406,8464,8552,8631,8723,8800,8874,8960,9050,9143,9242,9341,9433,9526,9609,9706,9774,9868,9907,9964,10051,10127,10183,10275,10338,10433,10512,10598,10675,10745,10809,10909,11006,11102,11193,11208,11313,11380,11429,11510,11604,11701,11796,11894,11978,12058,12127,12213,12285,12358,12452,12521,12627,12723,12802,12880,12942,13019,13092,13161,13249,13329,13406,13498,13594,13691,13771,13867,13925,14007,14082,14132,14193,14284,14299,14388,14456
60,76,120,202,271,310,342,387,483,546,622,702,795,876,953,1051,1147,1209,1299,1385,1467,1534,1609,1694,1756,1819,1905,1986,2095,2150,2174,2258,2368,2450,2558,2633,2720,2775,2802,2893,2980,3065,3111,3147,3240,3314,3390,3452,3504,3584,3638,3693,3793,3889,3920,4019,4091,4175,4274,4343,4391,4480,4569,4666,4700,4750,4784,4868,4883,4950,5042,5127,5195,5224,5303,5324,5386,5443,5539,5582,5630,5708,5753,5848,5896,5960,6028,6127,6158,6212,6309,6407,6499,6548,6617,6669,6702,6774,6824,6905,6969,7039,7104,7185,7249,7305,7382,7461,7477,7562,7652,7737,7779,7830,7884,7953,8034,8105,8152,8223,8284,8327,8392,8464,8535,8631,8702,8800,8859,8960,9050,9143,9242,9341,9433,9526,9609,9670,9774,9822,9907,9952,10051,10127,10183,10254,10338,10433,10512,10598,10638,10745,10809,10907,11006,11102,11155,11208,11306,11326,11429,11510,11604,11701,11796,11894,11953,12058,12127,12213,12285,12358,12445,12521,12618,12712,12795,12863,12937,13019,13070,13161,13248,13328,13406,13498,13594,13685,13771,13867,13923,14007,14082,14132,14186,14279,14299,14388,14456,14518
71,120,181,257,310,342,387,483,546,622,702,785,876,953,1051,1147,1209,1299,1385,1467,1533,1609,1694,1756,1814,1905,1986,2029,2130,2166,2258,2355,2450,2547,2633,2703,2775,2802,2893,2980,3065,3099,3147,3240,3270,3388,3449,3481,3570,3638,3688,3762,3889,3920,4019,4091,4175,4274,4338,4391,4480,4560,4604,4700,4750,4783,4844,4874,4950,5037,5127,5195,5216,5254,5324,5364,5443,5539,5582,5615,5708,5734,5811,5876,5936,6028,6127,6158,6212,6309,6406,6493,6548,6588,6669,6702,6774,6824,6905,6955,7035,7071,7185,7249,7305,7378,7461,7477,7562,7652,7737,7749,7815,7874,7953,8034,8105,8146,8223,8284,8320,8392,8464,8535,8608,8696,8785,8859,8955,9050,9143,9242,9341,9427,9526,9587,9670,9768,9822,9885,9952,10051,10096,10183,10254,10338,10433,10512,10580,10638,10734,10809,10907,11004,11060,11131,11194,11281,11326,11413,11510,11604,11701,11796,11885,11953,12045,12100,12180,12258,12358,12445,12518,12618,12704,12795,12863,12937,13019,13051,13156,13248,13328,13406,13498,13594,13685,13771,13854,13910,14007,14082,14132,14186,14202,14299,14388,14456,14518,14525
81,129,225,268,327,381,478,546,622,702,785,876,953,1051,1147,1209,1299,1367,1467,1533,1576,1694,1756,1814,1898,1986,2029,2088,2166,2258,2353,2412,2547,2633,2698,2742,2802,2893,2977,3029,3099,3147,3240,3265,3323,3449,3481,3570,3609,3688,3759,3822,3920,4019,4077,4175,4274,4323,4391,4480,4535,4595,4677,4729,4783,4844,4870,4950,5030,5127,5195,5216,5254,5299,5364,5410,5532,5543,5599,5708,5722,5811,5876,5928,6028,6127,6155,6212,6308,6397,6493,6548,6573,6653,6702,6774,6806,6892,6946,7000,7071,7164,7249,7305,7336,7416,7466,7561,7599,7691,7749,7815,7845,7937,8019,8086,8146,8220,8284,8320,8392,8464,8535,8608,8688,8785,8859,8955,9050,9143,9242,9341,9427,9526,9575,9670,9763,9822,9885,9952,9997,10096,10183,10254,10332,10433,10512,10580,10638,10731,10809,10907,10997,11024,11112,11192,11259,11326,11413,11510,11602,11701,11796,11885,11953,12045,12100,12180,12258,12355,12445,12518,12612,12704,12755,12863,12909,12970,13051,13147,13248,13328,13405,13493,13571,13685,13768,13853,13899,13994,14082,14132,14181,14200,14263,14333,14456,14478,14525,14579
91,144,247,327,381,478,546,622,689,780,876,951,1051,1147,1209,1299,1349,1447,1532,1576,1672,1756,1814,1898,1950,2029,2088,2165,2258,2353,2412,2509,2573,2672,2730,2801,2893,2962,3029,3085,3140,3209,3265,3315,3407,3481,3570,3609,3688,3745,3822,3920,4019,4077,4175,4274,4323,4391,4480,4521,4595,4612,4722,4762,4844,4869,4950,5030,5119,5178,5216,5254,5292,5364,5410,5505,5541,5599,5651,5722,5811,5876,5928,6021,6127,6146,6202,6305,6340,6439,6548,6573,6653,6692,6728,6806,6892,6946,7000,7071,7164,7249,7305,7336,7374,7466,7561,7599,7691,7747,7754,7844,7937,8019,8057,8100,8220,8257,8320,8392,8442,8510,8608,8688,8785,8859,8955,9050,9143,9242,9341,9427,9526,9575,9628,9763,9799,9885,9930,9997,10096,10183,10240,10332,10408,10473,10560,10638,10725,10809,10888,10934,11024,11112,11192,11254,11326,11413,11510,11602,11701,11796,11869,11941,12045,12100,12180,12258,12355,12445,12518,12597,12648,12715,12813,12909,12970,13047,13147,13243,13328,13405,13473,13571,13635,13768,13837,13899,13982,14032,14132,14157,14197,14256,14333,14427,14478,14520,14579,14607
116,227,307,379,465,523,590,689,780,876,951,1048,1147,1209,1283,1349,1447,1529,1576,1672,1756,1796,1898,1934,2010,2088,2155,2258,2353,2412,2491,2573,2598,2730,2801,2883,2962,3029,3085,3140,3209,3259,3295,3402,3481,3570,3609,3656,3745,3822,3920,4019,4076,4160,4274,4323,4388,4451,4509,4568,4612,4664,4756,4783,4866,4950,5030,5111,5178,5201,5249,5292,5364,5410,5482,5533,5583,5651,5688,5811,5876,5928,6021,6092,6135,6202,6235,6340,6420,6508,6573,6653,6692,6722,6786,6884,6946,7000,7042,7164,7222,7293,7336,7374,7422,7477,7586,7613,7704,7753,7844,7905,7980,8028,8073,8182,8257,8291,8392,8436,8510,8608,8686,8777,8859,8955,9050,9143,9242,9339,9427,9502,9575,9607,9705,9799,9868,9924,9995,10092,10157,10240,10332,10396,10473,10560,10624,10721,10788,10882,10932,11024,11112,11162,11254,11308,11388,11498,11581,11701,11796,11869,11923,12016,12100,12166,12258,12345,12445,12518,12553,12618,12707,12804,12877,12970,13047,13142,13239,13328,13405,13473,13531,13630,13690,13813,13845,13982,14032,14087,14135,14194,14256,14314,14359,14436,14520,14577,14607,14619
171,302,379,453,523,590,689,780,876,951,1048,1147,1209,1283,1349,1447,1529,1576,1672,1746,1796,1849,1925,1987,2088,2136,2240,2346,2412,2491,2555,2598,2682,2801,2817,2962,2997,3048,3140,3173,3215,3295,3384,3470,3566,3609,3652,3745,3819,3901,3995,4076,4160,4228,4323,4388,4445,4509,4568,4612,4664,4756,4783,4866,4949,5030,5077,5156,5192,5249,5292,5364,5389,5482,5531,5581,5651,5688,5785,5876,5923,6021,6092,6127,6200,6235,6301,6420,6498,6545,6628,6674,6693,6786,6880,6935,7000,7040,7137,7194,7292,7336,7353,7422,7473,7549,7598,7657,7751,7844,7900,7944,8002,8073,8164,8231,8291,8380,8436,8484,8608,8686,8763,8859,8955,9048,9143,9236,9339,9412,9502,9575,9607,9695,9755,9851,9922,9995,10092,10157,10238,10328,10396,10468,10556,10614,10690,10788,10882,10930,11023,11098,11162,11204,11301,11388,11482,11581,11668,11796,11869,11923,12016,12100,12166,12258,12343,12420,12481,12553,12618,12707,12800,12877,12970,13047,13142,13235,13311,13405,13473,13531,13630,13690,13770,13838,13891,14032,14083,14135,14164,14228,14314,14359,14371,14454,14523,14581,14619,14625
237,379,449,523,589,682,780,876,951,1048,1119,1190,1258,1349,1447,1499,1573,1672,1715,1796,1849,1925,1948,2065,2125,2202,2329,2412,2446,2546,2583,2682,2780,2812,2887,2994,3040,3082,3150,3212,3291,3384,3470,3547,3591,3652,3728,3819,3901,3995,4076,4160,4226,4308,4364,4393,4493,4531,4612,4664,4756,4783,4866,4934,4965,5061,5135,5192,5249,5260,5338,5370,5482,5531,5564,5588,5688,5737,5811,5923,5948,6043,6112,6200,6235,6301,6390,6498,6531,6582,6652,6689,6786,6880,6903,6975,7040,7126,7194,7292,7319,7346,7388,7473,7494,7598,7657,7727,7844,7869,7939,7986,8073,8153,8231,8291,8376,8436,8484,8578,8634,8763,8859,8954,9044,9143,9235,9316,9411,9502,9575,9607,9646,9754,9811,9866,9990,10092,10157,10238,10328,10374,10468,10555,10594,10616,10758,10843,10930,11023,11098,11112,11204,11301,11388,11482,11581,11668,11758,11842,11923,12016,12081,12160,12258,12343,12420,12481,12553,12618,12707,12791,12877,12970,13023,13142,13235,13311,13405,13473,13531,13629,13690,13733,13838,13891,13949,14043,14105,14164,14200,14294,14316,14371,14424,14521,14542,14614,14625,14638
290,405,523,589,620,779,783,951,991,1119,1187,1251,1349,1435,1499,1573,1669,1704,1729,1849,1896,1948,2027,2125,2202,2245,2332,2446,2484,2553,2682,2780,2809,2829,2939,3022,3082,3138,3160,3283,3384,3468,3504,3556,3647,3728,3819,3901,3993,4076,4160,4180,4271,4363,4379,4460,4531,4580,4664,4756,4783,4866,4922,4965,5031,5135,5182,5249,5260,5317,5365,5457,5531,5536,5588,5639,5704,5788,5871,5941,6027,6112,6200,6235,6301,6304,6429,6531,6582,6620,6680,6786,6876,6903,6975,7025,7059,7158,7207,7319,7320,7388,7473,7481,7556,7657,7677,7824,7869,7930,7964,8073,8153,8175,8266,8355,8395,8484,8501,8634,8645,8859,8954,8982,9132,9234,9243,9411,9455,9575,9607,9646,9716,9802,9865,9941,10076,10154,10238,10298,10341,10394,10555,10563,10616,10663,10818,10930,11023,11098,11112,11191,11296,11329,11482,11557,11620,11758,11842,11923,12016,12079,12146,12258,12320,12418,12481,12553,12596,12705,12791,12866,12970,13001,13121,13177,13311,13405,13453,13515,13623,13674,13733,13827,13854,13917,13996,14074,14158,14167,14232,14301,14371,14424,14441,14542,14586,14617,14638,14683
