21,80,117,145,233,330,412,494,521,586,630,713,788,867,957,1031,1130,1226,1314,1403
31,117,145,233,330,402,458,515,586,630,697,788,867,957,1031,1130,1200,1314,1403,1474
45,145,182,262,339,448,515,558,630,697,788,867,949,1019,1130,1200,1298,1383,1465,1538
61,182,225,293,342,515,554,630,672,755,867,931,1016,1049,1164,1298,1381,1430,1538,1588
132,218,293,335,436,529,630,672,755,774,884,953,1049,1123,1223,1345,1430,1511,1588,1641
157,236,335,426,480,587,672,696,774,826,903,986,1084,1178,1264,1396,1511,1588,1635,1656
225,290,352,453,569,672,696,774,826,901,986,1069,1144,1264,1358,1418,1588,1618,1656,1710
240,316,381,495,582,687,774,797,858,985,1069,1144,1209,1306,1384,1486,1609,1656,1695,1720
285,365,436,575,650,707,794,832,930,1062,1115,1209,1306,1384,1469,1556,1634,1685,1720,1816
343,436,528,650,676,737,832,930,1017,1115,1209,1306,1384,1469,1499,1613,1652,1693,1816,1840
436,519,588,676,737,832,917,1017,1103,1184,1306,1380,1428,1499,1596,1652,1663,1749,1826,1920
463,580,676,719,780,844,999,1054,1167,1242,1363,1404,1499,1586,1646,1654,1749,1826,1920,2014
529,676,719,738,811,871,1034,1130,1242,1318,1399,1487,1586,1616,1651,1727,1826,1920,1993,2076
588,700,738,781,871,936,1039,1137,1318,1399,1487,1530,1602,1634,1727,1826,1920,1957,2046,2143
592,738,781,871,936,1032,1133,1232,1399,1487,1530,1602,1634,1721,1811,1920,1957,2046,2127,2212
680,781,852,936,1030,1128,1232,1330,1487,1522,1572,1634,1681,1774,1868,1953,2046,2118,2212,2311
718,852,936,1030,1128,1211,1330,1425,1503,1572,1634,1681,1774,1868,1953,2046,2118,2212,2277,2330
815,936,1030,1128,1211,1281,1376,1465,1537,1634,1681,1774,1868,1953,2032,2107,2186,2247,2330,2379
822,939,1080,1211,1281,1376,1459,1537,1634,1681,1769,1868,1953,2005,2050,2182,2197,2291,2377,2396
843,943,1160,1281,1373,1459,1516,1610,1681,1769,1868,1937,2005,2036,2149,2197,2238,2350,2396,2407
