0,35,174,212,319,464,561,735,817,923,1055,1075,1249,1314,1458,1478,1567,1698,1907,1969,2013,2072,2217,2274,2384,2512,2663,2795,2832,3045,3314,3345,3446,3632,3728,3741,3808,3938,4010,4117,4262,4373,4495,4612,4694,4925,5050,5228,5279,5442
2,65,212,232,338,557,586,758,898,980,1069,1173,1309,1364,1459,1549,1645,1744,1965,1977,2036,2089,2274,2347,2432,2600,2751,2800,2877,3101,3315,3399,3489,3635,3733,3758,3885,3966,4076,4163,4314,4391,4567,4666,4785,4965,5116,5262,5357,5450
29,86,215,323,348,586,657,762,928,1000,1071,1208,1321,1371,1496,1595,1698,1807,1977,2000,2072,2163,2276,2359,2526,2654,2756,2873,2967,3196,3348,3409,3545,3661,3755,3810,3938,4009,4163,4228,4349,4476,4612,4751,4882,5030,5171,5292,5434,5508
30,88,233,331,402,632,706,847,1000,1033,1078,1273,1323,1445,1519,1605,1723,1842,1982,2011,2090,2258,2326,2421,2531,2670,2843,2929,3046,3266,3409,3505,3634,3701,3780,3877,3961,4096,4220,4316,4403,4541,4627,4784,4950,5044,5236,5367,5465,5597
37,94,314,402,484,650,754,941,1004,1035,1167,1294,1354,1499,1555,1667,1785,1914,1994,2081,2164,2268,2342,2440,2602,2686,2859,3024,3120,3341,3433,3572,3658,3780,3808,3932,4034,4168,4251,4403,4486,4611,4720,4877,5019,5142,5293,5378,5522,5632
54,163,318,458,568,653,759,947,1016,1073,1220,1354,1414,1508,1643,1738,1830,1980,2050,2164,2183,2306,2397,2466,2638,2693,2943,3120,3212,3356,3511,3657,3724,3798,3904,3991,4074,4219,4336,4463,4579,4669,4743,4928,5093,5235,5351,5471,5587,5716
60,164,380,460,577,659,772,972,1042,1094,1225,1359,1465,1584,1703,1794,1894,2003,2077,2169,2277,2316,2406,2547,2665,2756,2970,3196,3293,3449,3551,3724,3789,3869,3947,4040,4107,4254,4430,4470,4666,4718,4833,5026,5122,5311,5389,5515,5620,5804
102,218,381,491,598,721,808,1042,1057,1173,1313,1454,1550,1651,1762,1800,1940,2016,2101,2170,2302,2392,2494,2582,2742,2797,3031,3232,3374,3493,3625,3746,3814,3910,3995,4107,4175,4352,4461,4499,4711,4811,4930,5106,5204,5351,5394,5610,5654,5822
200,302,407,506,610,750,892,1048,1112,1198,1385,1514,1594,1680,1766,1823,1958,2056,2145,2214,2381,2466,2536,2653,2797,2896,3125,3233,3453,3557,3666,3756,3893,3937,4087,4172,4245,4354,4478,4587,4800,4867,5023,5198,5297,5390,5420,5612,5701,5873
270,364,435,517,673,800,966,1050,1166,1297,1418,1546,1626,1708,1800,1845,1964,2097,2200,2284,2392,2536,2582,2704,2862,2950,3184,3330,3455,3596,3707,3801,3905,3960,4130,4238,4320,4417,4494,4684,4848,4933,5097,5202,5317,5420,5486,5613,5746,5894
341,435,480,539,684,831,1014,1102,1170,1312,1451,1568,1682,1757,1817,1940,2023,2192,2252,2300,2443,2566,2660,2786,2879,2994,3188,3415,3533,3683,3753,3900,3950,3974,4165,4241,4388,4493,4582,4737,4914,5020,5106,5247,5405,5442,5579,5654,5770,5906
363,469,529,567,720,860,1059,1128,1185,1332,1501,1619,1743,1805,1887,2023,2088,2204,2283,2387,2478,2577,2718,2879,2972,3083,3222,3416,3551,3687,3797,3934,3972,4052,4226,4294,4447,4562,4665,4833,4981,5106,5194,5312,5418,5513,5618,5703,5776,5919
377,487,540,586,779,922,1084,1148,1264,1377,1572,1632,1765,1858,1968,2042,2170,2283,2365,2469,2565,2652,2778,2959,3064,3154,3246,3448,3644,3695,3885,3935,4026,4108,4241,4348,4507,4660,4764,4841,4999,5117,5292,5404,5481,5558,5660,5759,5798,5930
