<<<<<<< HEAD
0,57,132,193,298,390,479,542,690,791,919,1081,1192,1323,1365,1544,1675,1713,1809,1886,2002,2087,2131,2255,2312,2396,2553,2641,2676,2761,2877,2988,3068,3183,3258,3375,3515,3644,3679,3841,3911,3997,4084,4181,4253,4442,4485,4576,4662,4836,4977,5043,5113,5175,5299,5368,5431,5559,5613,5670,5834,5947,5974,6137,6213,6319,6359,6482,6578,6627,6717,6891,6969,7050,7109,7263,7347,7384,7540,7633,7711,7787,7829,7960,8063,8176,8253,8426,8498,8578,8710,8832,8836,8905,9006,9139,9174,9311,9422,9612,9726,9791,9813,9893,10078,10096,10215,10272,10377,10527,10553,10683,10838,10954,11109,11166,11233,11367,11444,11529,11771,11855,11978,12016,12140,12355,12446,12594,12633,12705,12812,12932,13063,13182,13382,13477,13679,13746,13805,13883,13987,14087,14188,14386,14399,14444,14577,14694,14754,14814,14939,15041,15165,15209,15289,15467,15565,15615,15731,15819,15874,16026,16123,16254,16343,16507,16624,16677,16768,16857,16966,17052,17152,17232,17284,17444,17562,17608,17699,17830,17954,18129,18136,18256,18299,18468,18502,18681,18832,18925,19095,19172,19354,19484,19603,19712,19859,19887,20118,20249
18,94,151,259,300,395,528,557,700,861,1006,1176,1276,1361,1448,1561,1702,1764,1886,1905,2013,2105,2224,2307,2379,2486,2610,2644,2746,2810,2971,3008,3109,3185,3265,3398,3576,3679,3714,3855,3940,4035,4148,4235,4307,4459,4520,4648,4704,4885,5020,5090,5173,5246,5328,5420,5460,5575,5645,5762,5899,5967,6015,6156,6304,6350,6415,6490,6585,6645,6760,6902,7035,7097,7198,7294,7371,7473,7547,7711,7785,7826,7921,8027,8126,8209,8352,8457,8504,8645,8736,8835,8905,8990,9086,9158,9248,9360,9498,9642,9791,9813,9870,9990,10096,10185,10235,10331,10417,10551,10597,10714,10934,11030,11136,11175,11268,11415,11526,11607,11855,11923,11987,12102,12198,12428,12529,12609,12705,12762,12911,13019,13155,13248,13451,13574,13720,13751,13881,13981,14057,14150,14265,14397,14423,14504,14672,14749,14794,14877,14950,15078,15209,15288,15352,15509,15596,15691,15746,15839,15933,16063,16203,16297,16423,16583,16670,16724,16809,16951,16985,17053,17206,17269,17383,17484,17583,17680,17756,17882,18045,18136,18224,18299,18387,18482,18573,18696,18918,19004,19141,19264,19418,19514,19675,19798,19887,19968,20187,20275
28,111,190,274,301,403,533,652,741,889,1016,1188,1277,1384,1471,1648,1707,1789,1899,1957,2037,2112,2240,2318,2441,2488,2644,2703,2806,2862,2974,3048,3149,3265,3307,3460,3613,3683,3810,3931,4024,4121,4194,4301,4403,4499,4611,4673,4705,4983,5090,5098,5237,5272,5329,5431,5501,5598,5709,5804,5956,6015,6089,6179,6324,6385,6419,6507,6610,6709,6822,7000,7097,7178,7259,7371,7455,7547,7630,7735,7826,7921,8008,8126,8209,8294,8380,8477,8545,8679,8746,8866,8941,9027,9134,9248,9343,9455,9500,9666,9802,9843,9896,10030,10163,10211,10331,10417,10510,10583,10672,10769,10974,11054,11147,11268,11347,11440,11580,11626,11880,11933,12067,12188,12276,12512,12585,12636,12734,12802,12961,13092,13225,13334,13527,13673,13742,13836,13955,14053,14116,14216,14298,14398,14454,14555,14710,14772,14870,14950,15000,15165,15236,15311,15421,15554,15613,15742,15768,15866,16021,16147,16297,16372,16491,16597,16716,16766,16884,16955,16991,17103,17269,17323,17465,17557,17680,17751,17847,17974,18122,18201,18268,18365,18459,18540,18632,18751,18968,19077,19143,19353,19430,19576,19701,19818,19890,20014,20194,20324
36,144,196,280,323,452,541,690,752,907,1045,1194,1301,1437,1475,1672,1711,1797,1927,1993,2080,2160,2298,2389,2443,2570,2649,2739,2813,2942,2984,3120,3214,3292,3392,3505,3635,3755,3816,3987,4044,4144,4251,4388,4460,4561,4645,4703,4800,5017,5092,5186,5255,5325,5428,5501,5590,5692,5753,5896,6008,6057,6161,6229,6385,6399,6501,6567,6622,6791,6842,7073,7126,7254,7358,7440,7527,7598,7726,7795,7881,8004,8086,8189,8279,8350,8446,8512,8613,8686,8754,8904,8946,9047,9148,9279,9427,9489,9597,9710,9836,9850,9961,10062,10205,10306,10335,10429,10545,10593,10738,10779,11045,11116,11196,11314,11423,11512,11626,11686,11898,12010,12146,12276,12368,12545,12594,12696,12755,12887,12992,13156,13312,13431,13557,13695,13759,13911,14035,14114,14183,14283,14352,14422,14531,14640,14717,14831,14900,14992,15091,15191,15286,15343,15487,15613,15685,15758,15834,15957,16119,16237,16357,16460,16516,16624,16718,16778,16955,16984,17049,17182,17272,17406,17514,17589,17705,17830,17928,18038,18179,18205,18347,18432,18509,18603,18675,18816,19007,19143,19170,19419,19484,19600,19754,19880,19893,20111,20197,20381
37,187,270,297,327,473,612,696,821,994,1083,1249,1322,1474,1530,1681,1768,1824,1966,2074,2115,2219,2355,2397,2499,2595,2714,2803,2897,2983,3072,3164,3292,3315,3442,3571,3665,3769,3862,4001,4056,4184,4348,4389,4539,4568,4702,4800,4898,5083,5160,5213,5298,5372,5439,5538,5604,5752,5793,5980,6019,6076,6162,6282,6396,6464,6537,6622,6714,6842,6941,7118,7197,7336,7416,7470,7589,7697,7783,7823,7919,8036,8138,8234,8325,8373,8482,8531,8686,8738,8834,8910,8979,9060,9246,9283,9489,9522,9604,9764,9846,9943,10049,10132,10224,10335,10389,10494,10571,10679,10766,10835,11068,11181,11280,11408,11466,11610,11666,11756,11982,12078,12193,12336,12430,12594,12624,12722,12809,12986,13049,13232,13400,13503,13560,13696,13847,14000,14076,14120,14263,14340,14422,14519,14617,14708,14816,14888,14948,15087,15153,15227,15287,15419,15502,15638,15747,15834,15925,16043,16191,16285,16392,16516,16522,16638,16772,16872,16981,17049,17134,17252,17340,17505,17558,17640,17794,17832,17980,18068,18202,18255,18372,18504,18578,18665,18774,18901,19061,19155,19255,19453,19553,19641,19779,19893,19982,20161,20258,20480
110,190,282,327,377,507,687,774,900,1083,1160,1278,1418,1515,1595,1685,1806,1827,1983,2078,2182,2229,2389,2453,2559,2682,2755,2877,2947,3021,3094,3197,3295,3408,3515,3617,3730,3786,3877,4056,4071,4190,4358,4484,4568,4657,4718,4875,4959,5105,5172,5286,5324,5407,5484,5583,5679,5793,5817,5995,6046,6078,6185,6308,6451,6512,6568,6641,6782,6941,7004,7197,7213,7369,7427,7534,7626,7733,7819,7890,7973,8044,8163,8265,8353,8431,8483,8547,8716,8771,8893,8971,9058,9143,9251,9370,9495,9601,9691,9832,9874,10030,10132,10199,10279,10347,10399,10541,10611,10766,10835,10879,11103,11199,11340,11463,11547,11635,11689,11847,12045,12104,12278,12430,12501,12608,12692,12786,12898,13013,13092,13296,13465,13560,13657,13793,13869,14064,14091,14217,14335,14373,14477,14602,14700,14762,14878,14947,15045,15109,15166,15259,15358,15502,15588,15732,15791,15921,16007,16136,16285,16350,16455,16521,16615,16704,16787,16915,16996,17057,17231,17316,17347,17527,17640,17698,17828,17913,18039,18152,18225,18296,18465,18512,18660,18743,18794,18991,19085,19246,19337,19480,19593,19707,19784,19930,20013,20176,20269,20490
114,196,301,329,414,529,727,839,937,1121,1190,1331,1456,1595,1622,1687,1827,1903,2025,2112,2190,2307,2403,2506,2613,2727,2813,2916,2957,3067,3131,3295,3375,3466,3606,3682,3740,3854,3972,4061,4170,4280,4439,4512,4609,4714,4817,4931,4979,5134,5226,5293,5351,5457,5543,5642,5732,5801,5914,5996,6063,6119,6227,6327,6469,6536,6609,6734,6851,7004,7067,7205,7260,7418,7452,7537,7637,7808,7890,7949,7993,8128,8186,8284,8359,8471,8488,8557,8727,8788,8922,9058,9140,9208,9297,9469,9525,9655,9708,9852,9898,10057,10173,10234,10317,10383,10425,10590,10629,10768,10842,10960,11199,11246,11415,11467,11557,11652,11786,11924,12067,12203,12333,12444,12589,12642,12761,12873,12931,13059,13191,13377,13551,13630,13734,13869,13966,14088,14177,14315,14361,14459,14512,14666,14753,14807,14918,15025,15103,15138,15245,15291,15392,15542,15680,15788,15861,15973,16102,16224,16322,16420,16516,16582,16667,16731,16873,16937,17023,17114,17309,17338,17401,17530,17648,17785,17866,17974,18062,18219,18259,18349,18509,18552,18662,18789,18874,19023,19184,19280,19395,19577,19679,19751,19839,19944,20052,20185,20320,20502
159,234,329,377,507,614,780,902,994,1180,1274,1356,1478,1604,1659,1755,1860,1925,2034,2139,2251,2333,2445,2537,2656,2732,2826,2929,3050,3119,3227,3299,3410,3501,3645,3696,3809,3877,4056,4110,4198,4368,4496,4609,4696,4788,4825,4949,5072,5158,5231,5305,5357,5506,5587,5695,5752,5860,5946,6009,6109,6191,6278,6335,6487,6572,6684,6787,6909,7018,7068,7225,7323,7449,7514,7625,7674,7871,7920,7958,8064,8148,8280,8301,8385,8488,8510,8609,8767,8842,9015,9065,9182,9269,9382,9471,9568,9703,9764,9898,9905,10099,10223,10246,10326,10397,10507,10609,10716,10790,10855,10987,11218,11266,11453,11520,11639,11746,11856,12018,12157,12291,12361,12483,12642,12716,12840,12931,13024,13134,13214,13461,13558,13684,13812,13953,14035,14127,14228,14357,14419,14512,14555,14741,14802,14883,14973,15047,15138,15207,15281,15390,15470,15638,15774,15859,15956,16043,16196,16247,16407,16474,16567,16615,16718,16828,16889,16966,17097,17195,17311,17350,17496,17615,17744,17838,17921,18024,18072,18227,18283,18368,18552,18627,18761,18868,18938,19069,19245,19370,19458,19632,19716,19798,19931,20008,20148,20201,20359,20538
173,242,372,418,596,654,866,943,1024,1184,1276,1385,1491,1614,1681,1765,1881,1978,2106,2209,2322,2381,2488,2562,2699,2733,2832,2978,3119,3164,3279,3322,3426,3551,3668,3766,3868,3950,4062,4152,4276,4389,4506,4627,4759,4800,4874,4960,5131,5212,5281,5350,5401,5539,5656,5730,5772,5884,5964,6043,6112,6264,6307,6395,6551,6647,6764,6836,6930,7058,7123,7249,7364,7454,7546,7636,7773,7875,7936,7967,8077,8177,8295,8332,8410,8505,8579,8673,8829,8903,9065,9159,9212,9309,9389,9476,9594,9721,9806,9904,9945,10146,10244,10261,10370,10403,10532,10627,10736,10808,10857,11086,11244,11330,11481,11600,11725,11764,11897,12108,12244,12359,12453,12526,12692,12804,12931,12978,13087,13214,13280,13487,13597,13773,13889,13991,14081,14158,14235,14398,14512,14554,14646,14781,14840,14970,15046,15138,15167,15216,15374,15447,15506,15642,15802,15897,16043,16086,16226,16322,16455,16554,16606,16690,16787,16871,16962,17060,17170,17231,17327,17449,17531,17706,17831,17894,18013,18058,18170,18241,18333,18458,18578,18674,18840,18938,19004,19109,19315,19386,19546,19716,19767,19875,20007,20026,20166,20254,20387,20546
242,317,382,481,627,730,928,976,1058,1199,1322,1388,1569,1620,1728,1854,1904,2073,2140,2273,2358,2443,2500,2563,2706,2776,2913,2979,3143,3239,3322,3387,3489,3590,3766,3854,3894,4025,4146,4238,4371,4438,4580,4699,4793,4846,4894,5048,5154,5242,5302,5401,5434,5546,5660,5742,5831,5927,6032,6112,6196,6285,6371,6486,6581,6687,6777,6899,6969,7066,7194,7272,7406,7458,7636,7679,7803,7886,7954,8055,8102,8224,8325,8385,8461,8548,8673,8719,8860,8954,9158,9195,9261,9340,9465,9556,9624,9763,9819,9905,9969,10151,10249,10307,10391,10473,10567,10650,10754,10851,10956,11173,11318,11388,11529,11629,11764,11818,11983,12187,12258,12452,12462,12588,12748,12900,12944,13077,13158,13273,13334,13508,13621,13812,13929,13997,14089,14178,14249,14425,14527,14594,14718,14807,14842,14986,15074,15165,15200,15310,15423,15502,15598,15721,15854,15934,16072,16158,16259,16418,16491,16589,16622,16738,16857,16959,17060,17102,17208,17287,17417,17487,17593,17713,17849,17921,18025,18117,18229,18274,18413,18525,18579,18772,18890,18977,19077,19194,19375,19470,19645,19750,19804,19966,20017,20030,20167,20271,20409,20549
