72,118,206,242,317,464,506,624,801,860,973,1069,1185,1293,1373,1437,1523,1610,1784,1861
118,164,241,275,376,466,576,707,860,936,1045,1146,1254,1364,1430,1522,1605,1659,1787,1946
139,167,260,373,446,543,641,777,919,1022,1120,1230,1350,1430,1487,1598,1637,1714,1837,1956
164,227,318,395,519,641,673,841,950,1117,1124,1326,1395,1431,1518,1609,1714,1809,1924,1965
178,270,366,472,530,651,766,929,980,1124,1215,1360,1400,1470,1597,1623,1724,1890,1954,1987
220,349,459,508,587,685,854,948,1033,1196,1280,1389,1439,1542,1623,1722,1819,1938,1963,2049
237,426,498,553,685,759,948,1027,1126,1242,1310,1403,1501,1590,1721,1810,1849,1963,2006,2126
240,493,553,649,700,839,1023,1119,1216,1309,1403,1501,1555,1628,1798,1845,1885,1983,2031,2139
315,514,577,675,756,936,1084,1216,1281,1370,1495,1552,1628,1724,1801,1872,1916,2027,2060,2164
397,577,608,756,837,984,1150,1254,1345,1397,1546,1619,1718,1793,1837,1916,1988,2045,2145,2210
