0,87,123,240,353,430,614,763,817,988,1173,1243,1400,1560,1646,1745,1799,1903,2027,2291
19,119,181,287,359,435,687,814,892,1082,1193,1279,1431,1609,1691,1799,1881,1910,2070,2322
37,140,239,328,402,507,714,876,959,1085,1205,1280,1518,1684,1774,1860,1897,1965,2088,2374
122,166,243,359,430,584,799,895,1011,1124,1212,1361,1539,1774,1860,1869,1942,2032,2111,2451
166,195,280,402,513,626,850,898,1019,1125,1304,1427,1628,1779,1863,1900,2027,2111,2203,2489
193,246,338,414,563,720,883,909,1073,1188,1312,1434,1689,1786,1878,1907,2052,2142,2299,2493
217,303,377,485,582,772,891,986,1155,1274,1360,1516,1711,1792,1886,1976,2137,2181,2335,2533
241,377,416,571,667,870,986,1044,1234,1318,1376,1571,1724,1805,1959,2034,2181,2223,2360,2583
281,399,459,641,679,883,989,1108,1308,1337,1421,1648,1726,1809,1965,2122,2198,2236,2442,2612
348,445,527,656,747,930,1031,1182,1321,1392,1516,1715,1762,1849,2020,2130,2201,2310,2488,2700
367,495,606,688,813,1016,1123,1212,1339,1459,1557,1744,1789,1889,2028,2157,2231,2352,2554,2713
465,577,678,778,857,1017,1207,1284,1345,1557,1617,1756,1840,1931,2050,2171,2272,2422,2633,2759
549,629,767,857,945,1087,1219,1338,1377,1587,1660,1779,1842,1946,2094,2175,2292,2482,2696,2762
620,682,816,916,1043,1133,1261,1367,1461,1608,1691,1804,1906,1965,2111,2197,2352,2532,2714,2779
636,714,893,928,1113,1200,1333,1442,1528,1671,1746,1864,1932,2044,2112,2244,2387,2577,2734,2827
637,743,928,980,1200,1261,1426,1520,1622,1746,1825,1879,1972,2109,2189,2296,2395,2587,2790,2848
656,794,943,1048,1237,1355,1441,1584,1691,1766,1879,1971,2017,2119,2212,2359,2489,2602,2840,2868
687,857,985,1099,1264,1441,1535,1679,1766,1823,1971,1997,2088,2154,2254,2373,2521,2608,2868,2894
765,931,1039,1152,1302,1505,1591,1719,1805,1896,1986,2075,2112,2214,2333,2426,2588,2658,2879,2919
861,1012,1119,1226,1395,1534,1641,1805,1822,1967,2050,2085,2168,2226,2363,2521,2601,2756,2897,2925
