0,3,45,128,227,260,347,425,561,566,651,752,833,897,969,1128,1289,1304,1445,1523,1686,1725,1831,1838,1941,1987,2100,2231,2305,2414,2473,2547,2571,2678,2764,2816,2911,3051,3118,3199,3285,3355,3439,3536,3614,3672,3795,3860,3959,4088
3,45,128,227,251,328,425,512,566,607,708,759,847,969,1012,1220,1304,1337,1454,1563,1725,1749,1838,1898,1961,2047,2174,2274,2390,2437,2543,2563,2606,2730,2811,2905,3001,3110,3129,3271,3352,3439,3536,3603,3643,3736,3851,3929,4024,4142
21,94,130,242,288,397,467,547,584,638,714,847,934,1006,1066,1238,1307,1377,1537,1659,1747,1798,1892,1949,2047,2142,2254,2369,2422,2506,2563,2606,2690,2800,2863,2993,3050,3129,3195,3335,3379,3500,3564,3613,3670,3817,3929,4023,4091,4153
56,105,212,247,360,398,498,549,595,652,735,933,972,1065,1157,1257,1373,1474,1608,1696,1767,1874,1949,2047,2126,2234,2334,2389,2452,2547,2594,2682,2766,2846,2921,3030,3129,3173,3221,3361,3410,3530,3613,3642,3741,3911,3986,4038,4148,4246
63,149,243,313,379,417,506,590,619,704,778,942,989,1154,1192,1349,1465,1563,1648,1761,1839,1947,1997,2110,2206,2325,2389,2452,2529,2594,2664,2758,2813,2909,3007,3049,3158,3188,3298,3402,3473,3604,3620,3741,3817,3929,4024,4137,4194,4263
94,150,266,341,410,427,530,600,704,778,869,984,1047,1183,1267,1438,1520,1648,1741,1837,1934,1979,2080,2161,2302,2389,2430,2514,2566,2656,2724,2781,2892,2920,3049,3075,3160,3274,3396,3473,3572,3605,3719,3803,3901,3975,4028,4144,4251,4326
104,155,267,368,427,503,575,691,771,833,910,1028,1120,1237,1363,1502,1579,1741,1797,1877,1964,2074,2146,2186,2322,2401,2498,2552,2630,2692,2772,2847,2917,2979,3060,3147,3258,3364,3458,3485,3577,3642,3722,3844,3912,4021,4047,4147,4285,4327
108,205,321,376,453,553,652,771,795,909,1007,1078,1206,1325,1440,1554,1665,1781,1856,1964,2004,2088,2172,2258,2345,2488,2546,2579,2692,2767,2807,2849,2941,3025,3138,3231,3331,3439,3468,3534,3597,3666,3774,3885,3938,4025,4081,4242,4325,4343
133,232,338,391,476,592,669,793,879,1001,1077,1158,1293,1399,1536,1624,1707,1842,1929,1975,2029,2172,2197,2324,2439,2508,2569,2662,2705,2775,2835,2900,3022,3098,3224,3237,3332,3461,3501,3574,3666,3761,3839,3935,4012,4032,4104,4324,4327,4383
171,327,342,457,553,669,729,822,954,1073,1158,1243,1356,1420,1624,1690,1772,1898,1975,2005,2112,2182,2293,2409,2443,2526,2624,2682,2725,2820,2842,2994,3098,3169,3236,3332,3414,3473,3574,3653,3729,3785,3861,3937,4032,4089,4186,4327,4379,4386
