1,76,162,221,321,346,420,544,640,745,825,981,1104,1165,1210,1375,1403,1441,1588,1701
76,132,205,238,328,365,500,567,726,810,912,1007,1111,1189,1219,1379,1440,1533,1659,1708
85,136,209,320,365,378,560,656,807,868,960,1073,1132,1215,1291,1422,1453,1551,1708,1745
119,154,269,324,366,455,651,716,868,953,984,1083,1215,1253,1384,1450,1550,1645,1728,1781
149,251,291,337,453,538,667,793,878,979,1069,1167,1241,1301,1392,1467,1594,1692,1757,1796
151,291,337,414,525,608,732,878,955,1028,1167,1241,1273,1392,1467,1485,1658,1739,1773,1890
167,330,367,483,588,706,782,888,989,1110,1196,1269,1358,1450,1483,1584,1681,1773,1858,1904
218,343,436,575,654,755,880,951,1084,1151,1250,1320,1429,1483,1581,1681,1724,1783,1904,1992
282,414,481,652,727,848,950,1048,1134,1242,1295,1394,1461,1578,1646,1702,1783,1881,1918,2009
350,477,510,727,805,946,1048,1054,1218,1295,1345,1423,1546,1646,1667,1731,1786,1901,1979,2043
