91,195,349,468,544,669,757,857,979,1054,1142,1261,1402,1483,1577,1711,1831,1959,2081,2160,2244,2335,2461,2532,2625,2822,2953,3052,3215,3272,3371,3457,3610,3721,3838,3864,4075,4190,4349,4397,4582,4663,4755,4876,4980,5094,5139,5220,5363,5549
98,235,375,474,568,692,775,930,1034,1131,1147,1328,1464,1528,1611,1775,1855,2042,2118,2230,2310,2380,2485,2607,2702,2887,2975,3141,3258,3369,3445,3542,3696,3807,3843,3887,4161,4286,4373,4459,4591,4682,4761,4920,5013,5135,5219,5279,5418,5638
176,242,474,562,659,720,798,948,1061,1133,1203,1355,1486,1564,1689,1792,1894,2064,2216,2310,2366,2476,2530,2614,2721,2957,3043,3233,3319,3444,3542,3626,3765,3842,3887,3983,4169,4373,4448,4535,4614,4725,4825,5013,5052,5219,5248,5364,5508,5641
206,243,481,643,661,754,837,961,1064,1135,1276,1363,1555,1638,1751,1831,1906,2155,2256,2336,2443,2503,2596,2704,2768,2997,3055,3261,3341,3504,3605,3669,3799,3887,3963,4051,4250,4411,4535,4614,4649,4813,4842,5026,5072,5235,5302,5370,5603,5736
222,264,486,647,669,786,921,966,1077,1221,1299,1448,1562,1677,1811,1873,1985,2249,2269,2433,2446,2578,2645,2768,2847,3029,3149,3341,3386,3521,3609,3736,3866,3939,4022,4149,4300,4419,4551,4641,4745,4842,4921,5044,5085,5250,5361,5460,5621,5762
238,271,530,669,713,848,954,985,1159,1289,1343,1530,1625,1732,1853,1886,2030,2262,2347,2440,2531,2635,2672,2842,2937,3097,3175,3368,3440,3597,3691,3832,3939,4002,4081,4244,4398,4485,4611,4735,4760,4907,4968,5048,5138,5338,5432,5512,5714,5843
249,286,533,698,714,927,978,1073,1189,1336,1441,1574,1672,1759,1880,1967,2116,2273,2357,2442,2595,2650,2704,2931,2988,3120,3268,3401,3478,3628,3788,3876,3992,4064,4134,4257,4428,4495,4645,4743,4852,4929,4999,5134,5195,5421,5498,5591,5810,5925
286,325,585,701,810,974,1039,1148,1213,1338,1504,1625,1709,1796,1907,2035,2180,2324,2378,2451,2597,2677,2780,2958,3084,3190,3296,3473,3525,3700,3845,3895,4003,4114,4191,4284,4480,4563,4650,4754,4864,4947,5066,5143,5274,5422,5591,5687,5845,5951
298,390,591,782,892,989,1092,1181,1277,1429,1588,1691,1772,1873,1990,2102,2253,2339,2422,2481,2632,2716,2798,3006,3135,3262,3338,3505,3560,3711,3869,3977,4067,4125,4280,4380,4507,4583,4706,4765,4874,5029,5141,5202,5365,5443,5606,5707,5869,5964
351,435,623,804,909,1061,1145,1277,1374,1493,1641,1740,1792,1961,2047,2140,2328,2391,2447,2534,2693,2798,2868,3010,3232,3323,3413,3509,3639,3727,3904,3996,4123,4182,4336,4439,4523,4652,4741,4840,4957,5032,5162,5226,5402,5468,5682,5725,5876,5968
