21,117,222,243,336,430,513,592,653,762,859,942,1107,1268,1303,1419,1469,1615,1707,1771
24,205,237,277,378,506,585,633,751,826,929,1029,1156,1295,1364,1462,1545,1669,1735,1850
76,212,271,284,404,529,633,720,811,858,936,1127,1192,1351,1377,1498,1577,1715,1824,1935
164,236,281,360,481,548,688,768,837,887,1031,1174,1277,1377,1435,1576,1675,1794,1884,2025
230,241,320,430,511,571,719,779,878,986,1099,1258,1335,1389,1492,1634,1757,1810,1938,2030
241,320,394,487,551,624,722,798,914,1051,1153,1335,1359,1443,1589,1720,1810,1861,2030,2086
249,357,485,514,611,717,789,894,996,1101,1196,1337,1443,1531,1661,1733,1832,1910,2039,2097
267,395,513,609,686,786,869,955,1086,1185,1253,1355,1447,1556,1689,1738,1883,1916,2043,2101
282,413,561,665,760,844,955,1038,1185,1247,1337,1425,1543,1647,1738,1802,1893,1992,2068,2115
366,511,565,760,827,886,1017,1104,1211,1256,1407,1516,1614,1655,1768,1893,1972,2068,2083,2118
