74,111,251,307,423,541,613,785,864,935,1055,1127,1328,1553,1690,1736,1844,2009,2041,2185
97,176,297,401,498,612,706,843,925,942,1100,1199,1401,1632,1736,1813,1920,2010,2139,2213
102,204,315,447,539,619,771,859,939,993,1155,1278,1496,1658,1811,1893,1979,2105,2179,2302
106,211,363,537,619,718,828,884,951,1019,1222,1373,1589,1692,1831,1979,2052,2155,2215,2365
144,300,439,606,703,780,864,951,1019,1118,1305,1374,1606,1722,1892,1984,2124,2202,2298,2426
158,301,470,675,771,824,887,977,1110,1208,1335,1464,1694,1777,1914,2024,2175,2280,2303,2433
182,357,494,678,790,843,960,1010,1135,1304,1367,1501,1736,1846,1919,2081,2180,2303,2382,2512
207,425,552,696,794,877,1010,1102,1229,1350,1449,1593,1831,1877,1999,2138,2265,2364,2459,2539
268,450,607,794,806,914,1031,1195,1300,1449,1531,1687,1855,1882,2021,2157,2339,2398,2539,2637
288,534,702,806,899,942,1043,1233,1366,1503,1581,1702,1882,1962,2107,2236,2398,2449,2622,2734
384,535,784,831,908,1007,1081,1257,1392,1519,1616,1710,1928,2039,2150,2301,2439,2530,2668,2784
441,569,826,851,974,1047,1151,1353,1425,1529,1660,1772,2017,2134,2169,2400,2460,2576,2741,2856
443,646,851,885,995,1124,1237,1384,1481,1626,1759,1861,2040,2145,2267,2411,2528,2636,2755,2879
537,673,873,928,998,1149,1275,1479,1557,1697,1806,1957,2079,2227,2339,2454,2573,2660,2844,2892
575,738,908,930,1006,1192,1374,1536,1566,1767,1899,2046,2153,2287,2353,2481,2627,2753,2865,2952
583,799,911,977,1051,1198,1420,1557,1634,1819,1967,2100,2179,2347,2423,2554,2678,2798,2899,2996
644,856,921,983,1123,1270,1439,1578,1673,1823,2055,2146,2240,2418,2517,2568,2711,2884,2926,3013
683,883,948,1039,1197,1318,1475,1611,1724,1897,2146,2240,2328,2476,2563,2649,2805,2895,2994,3026
718,948,1018,1108,1201,1408,1485,1617,1822,1917,2204,2280,2413,2563,2624,2661,2872,2904,3018,3067
782,1018,1076,1193,1289,1485,1551,1670,1851,1993,2227,2308,2472,2582,2649,2702,2876,2954,3032,3081
