0,84,141,223,395,540,620,733,814,955,1048,1224,1361,1549,1570,1615,1892,1939,2065,2097
45,104,195,293,478,611,667,763,837,1043,1144,1269,1367,1570,1612,1707,1915,2013,2078,2139
76,151,254,331,492,658,727,812,877,1059,1206,1337,1388,1578,1689,1773,1994,2076,2119,2203
151,185,256,368,547,662,746,822,959,1142,1263,1370,1456,1639,1720,1801,2011,2084,2203,2250
158,209,258,372,570,745,822,913,1032,1202,1345,1413,1515,1701,1787,1863,2023,2105,2216,2285
165,258,269,447,656,760,890,981,1127,1220,1364,1447,1538,1768,1844,1920,2056,2119,2285,2360
206,264,354,528,724,805,934,1021,1133,1276,1426,1500,1582,1796,1867,1973,2072,2138,2288,2389
207,308,453,623,794,871,969,1075,1232,1372,1428,1525,1629,1826,1925,2019,2096,2209,2302,2418
211,320,530,701,870,908,1057,1153,1328,1428,1506,1578,1686,1896,2019,2077,2159,2259,2349,2422
274,419,618,795,904,949,1102,1206,1388,1474,1578,1664,1770,1988,2049,2146,2224,2283,2407,2507
280,517,692,845,916,976,1133,1226,1403,1554,1642,1719,1858,2019,2100,2172,2258,2337,2414,2555
302,563,705,905,961,1033,1192,1290,1418,1604,1677,1775,1909,2045,2112,2258,2337,2414,2492,2579
400,610,758,946,1019,1122,1205,1372,1516,1606,1775,1855,1974,2110,2146,2268,2377,2481,2569,2612
406,677,826,964,1079,1123,1236,1429,1561,1655,1784,1938,1996,2123,2149,2332,2407,2501,2588,2684
496,767,870,1019,1107,1220,1322,1497,1655,1717,1854,1996,2032,2129,2214,2369,2455,2573,2632,2704
581,866,950,1107,1162,1259,1356,1555,1695,1761,1900,1999,2129,2153,2270,2452,2482,2607,2669,2764
673,920,1039,1157,1259,1356,1431,1583,1730,1786,1959,2062,2134,2202,2345,2460,2516,2624,2697,2779
694,940,1121,1234,1351,1385,1493,1666,1756,1870,2030,2095,2186,2275,2347,2501,2547,2647,2747,2832
769,999,1214,1313,1381,1473,1551,1756,1809,1896,2058,2153,2192,2343,2412,2514,2599,2738,2785,2844
775,1015,1306,1368,1413,1490,1622,1806,1880,1982,2113,2157,2289,2374,2473,2567,2695,2739,2800,2858
