25,64,193,226,345,429,527,622,701,766,855,952,1024,1109,1169,1268,1375,1506,1542,1607,1707,1857,1967,2063,2130,2189,2274,2393,2487,2588,2659,2736,2811,2840,2993,3014,3139,3173,3242,3350,3416,3493,3596,3645,3718,3811,3889,3969,4022,4177
64,136,210,244,420,471,618,634,712,836,919,982,1092,1169,1268,1367,1430,1507,1563,1685,1794,1893,2039,2094,2181,2264,2335,2465,2562,2615,2732,2792,2818,2899,3013,3071,3144,3239,3334,3353,3418,3502,3624,3667,3811,3830,3952,3982,4088,4237
73,185,244,276,456,490,627,658,798,891,971,1077,1141,1250,1337,1377,1497,1563,1661,1760,1856,1944,2047,2129,2263,2325,2433,2533,2601,2644,2778,2814,2890,2967,3057,3136,3186,3240,3344,3418,3454,3575,3633,3703,3822,3926,3962,4064,4146,4247
110,231,253,306,490,567,643,746,813,961,1048,1113,1216,1278,1350,1475,1563,1655,1744,1856,1944,2002,2126,2207,2308,2402,2443,2542,2641,2704,2804,2886,2953,2993,3075,3175,3190,3249,3418,3450,3517,3614,3703,3761,3842,3950,4058,4084,4175,4249
133,233,256,361,510,568,662,766,892,991,1081,1145,1237,1329,1425,1492,1600,1717,1843,1924,1997,2095,2207,2304,2402,2432,2542,2566,2650,2751,2844,2905,2958,3020,3108,3182,3242,3307,3435,3512,3524,3630,3757,3829,3933,4027,4084,4175,4206,4290
160,256,301,439,543,646,748,846,965,1081,1142,1224,1303,1381,1448,1584,1668,1813,1897,1981,2011,2125,2214,2347,2419,2513,2546,2626,2705,2841,2847,2931,3016,3063,3134,3229,3274,3389,3454,3521,3566,3685,3822,3892,4000,4084,4148,4200,4261,4328
188,279,360,500,620,731,790,926,1016,1098,1219,1240,1308,1438,1546,1666,1705,1869,1938,2004,2080,2173,2307,2390,2437,2515,2626,2693,2766,2847,2917,2954,3063,3092,3149,3274,3371,3413,3488,3539,3664,3758,3842,3980,4019,4128,4193,4247,4328,4364
273,351,380,576,706,790,880,1007,1098,1152,1240,1308,1379,1474,1631,1676,1763,1872,1997,2018,2140,2257,2369,2428,2504,2564,2650,2712,2799,2878,2924,3043,3071,3135,3223,3322,3382,3453,3498,3629,3758,3842,3883,4019,4045,4130,4243,4324,4337,4404
319,364,462,672,762,863,938,1098,1152,1237,1303,1368,1394,1537,1634,1763,1847,1957,1998,2092,2229,2342,2370,2479,2520,2639,2652,2764,2851,2900,2957,3049,3127,3214,3266,3341,3428,3485,3580,3704,3801,3868,3903,4037,4074,4176,4265,4330,4356,4412
349,460,548,762,835,913,960,1147,1232,1247,1314,1383,1439,1608,1645,1827,1925,1963,2092,2184,2292,2370,2436,2510,2565,2643,2746,2844,2900,2932,3049,3127,3154,3266,3341,3363,3485,3580,3650,3761,3806,3882,3998,4068,4159,4220,4281,4336,4374,4418
