7,86,110,179,272,328,396,473,483,569,647,736,790,866,1006,1096,1160,1235,1333,1428,1440,1518,1578,1692,1743,1809,1886,1987,2094,2225,2300,2382,2469,2518,2608,2701,2768,2873,2953,3017,3091,3191,3286,3363,3448,3472,3576,3667,3740,3853,3919,3981,4074,4168,4210,4285,4379,4447,4556,4643,4714,4863,4876,4922,5003,5087,5146,5232,5296,5407,5447,5553,5631,5667,5743,5838,5897,5966,6143,6209,6223,6294,6393,6485,6558,6616,6670,6756,6854,6920,6943,7017,7109,7168,7267,7354,7422,7513,7550,7638,7749,7802,7873,7963,8050,8126,8231,8314,8382,8468,8543,8571,8650,8760,8865,8924,9030,9086,9168,9280,9306,9419,9488,9590,9720,9781,9831,9934,10023,10071,10147,10256,10302,10409,10517,10581,10664,10745,10846,10943,11004,11113,11218,11285,11374,11498,11594,11686,11788,11953,12037,12055,12193,12263,12370,12445,12518,12639,12714,12799,12891,12955,13013,13082,13181,13315,13410,13519,13588,13686,13790,13889,13988,14085,14201,14254,14296,14361,14435,14530,14614,14701,14758,14840,14905,15040,15092,15170,15210,15271,15352,15419,15553,15615,15711,15789,15872,15927,16069,16187
56,91,122,209,328,354,457,475,513,607,714,750,859,895,1040,1097,1182,1241,1381,1440,1466,1546,1592,1700,1759,1853,1934,2076,2192,2300,2380,2468,2518,2600,2679,2750,2857,2953,3005,3068,3179,3249,3322,3384,3464,3568,3629,3740,3816,3880,3950,3994,4105,4199,4281,4339,4447,4498,4601,4652,4791,4870,4889,4980,5056,5126,5188,5296,5384,5445,5522,5599,5663,5730,5838,5896,5925,6013,6153,6222,6279,6375,6460,6503,6560,6617,6676,6770,6878,6922,7010,7103,7126,7267,7327,7404,7460,7519,7593,7704,7792,7853,7963,7992,8115,8218,8311,8342,8398,8540,8546,8650,8748,8846,8889,8950,9049,9129,9211,9304,9405,9473,9565,9669,9725,9784,9897,10010,10046,10098,10241,10275,10381,10429,10561,10634,10730,10801,10917,10979,11091,11199,11253,11366,11464,11576,11680,11781,11883,11956,12052,12135,12233,12321,12412,12509,12611,12699,12796,12846,12907,13003,13071,13168,13269,13410,13487,13583,13679,13785,13883,13988,14085,14151,14243,14284,14357,14404,14524,14612,14694,14734,14815,14881,14975,15051,15167,15201,15257,15337,15419,15472,15603,15711,15789,15813,15927,16014,16083,16245
78,92,177,237,329,364,475,494,543,642,742,751,878,916,1047,1099,1231,1331,1390,1460,1509,1575,1637,1759,1780,1865,2027,2172,2278,2348,2459,2496,2592,2655,2724,2837,2885,2961,3063,3130,3199,3256,3363,3464,3553,3622,3721,3803,3863,3947,3967,4082,4191,4271,4339,4421,4475,4569,4605,4727,4807,4889,4977,4987,5062,5170,5227,5354,5391,5493,5575,5657,5722,5828,5840,5913,5987,6078,6163,6272,6340,6381,6486,6547,6565,6666,6747,6845,6896,7010,7100,7126,7148,7313,7386,7453,7474,7553,7601,7726,7793,7919,7979,8025,8163,8310,8333,8392,8497,8546,8639,8731,8817,8871,8923,9032,9099,9210,9269,9362,9473,9552,9623,9706,9767,9841,9967,10017,10091,10171,10255,10326,10429,10492,10584,10637,10766,10875,10956,11072,11177,11201,11342,11438,11561,11667,11747,11859,11910,12049,12130,12223,12293,12402,12500,12604,12699,12766,12826,12899,12995,13069,13167,13261,13357,13482,13583,13679,13774,13875,13908,13995,14119,14162,14260,14357,14386,14455,14587,14664,14734,14783,14867,14937,15044,15098,15181,15245,15326,15415,15451,15571,15643,15748,15811,15904,15998,16083,16114,16252
92,177,198,252,360,417,479,530,622,676,751,823,897,990,1079,1191,1275,1354,1396,1471,1558,1630,1697,1774,1857,1961,2090,2223,2348,2374,2493,2557,2632,2724,2785,2866,2948,3042,3130,3194,3247,3329,3418,3485,3622,3699,3764,3831,3939,3960,4042,4164,4247,4274,4368,4458,4526,4589,4704,4728,4824,4906,4980,5018,5119,5180,5239,5370,5451,5541,5629,5670,5751,5837,5886,5963,6033,6143,6193,6327,6353,6391,6505,6558,6638,6747,6845,6894,6984,7067,7120,7139,7218,7329,7387,7459,7528,7597,7662,7749,7837,7921,8022,8089,8188,8311,8376,8460,8540,8630,8696,8751,8840,8923,9000,9099,9185,9269,9352,9441,9538,9620,9687,9743,9800,9859,9990,10047,10105,10203,10271,10393,10459,10565,10616,10727,10825,10932,11023,11150,11190,11274,11438,11520,11657,11695,11841,11910,12000,12089,12223,12293,12388,12500,12532,12624,12717,12823,12899,12995,13044,13115,13261,13357,13443,13576,13679,13761,13833,13892,13967,14070,14159,14260,14357,14382,14450,14554,14648,14702,14774,14861,14937,15028,15088,15102,15188,15258,15327,15451,15548,15643,15739,15796,15866,15998,16057,16105,16202,16277
93,193,252,304,377,422,515,543,655,733,808,890,990,1075,1162,1247,1280,1393,1399,1499,1614,1697,1772,1842,1934,2026,2188,2248,2360,2444,2499,2615,2676,2784,2866,2948,3042,3099,3157,3210,3289,3400,3485,3541,3674,3700,3806,3869,3950,4042,4135,4172,4266,4322,4425,4494,4550,4661,4705,4821,4830,4932,5018,5057,5127,5200,5275,5391,5508,5542,5667,5718,5774,5848,5904,5974,6082,6148,6195,6329,6391,6461,6519,6580,6721,6803,6850,6921,7012,7084,7139,7213,7301,7365,7459,7522,7592,7662,7749,7834,7917,8012,8088,8155,8284,8369,8432,8501,8629,8691,8751,8769,8902,8994,9097,9181,9260,9314,9433,9529,9560,9663,9737,9799,9825,9951,10038,10088,10199,10240,10331,10429,10490,10588,10685,10805,10890,11016,11061,11168,11259,11339,11517,11613,11694,11793,11889,11985,12089,12157,12255,12371,12474,12531,12586,12716,12796,12894,12968,13041,13111,13179,13297,13424,13530,13624,13719,13807,13892,13967,14057,14141,14230,14309,14364,14444,14500,14635,14667,14741,14829,14915,14978,15047,15102,15171,15241,15270,15413,15490,15617,15722,15748,15829,15921,16019,16093,16112,16232,16279
112,233,284,309,380,504,543,625,727,737,818,975,1051,1146,1179,1251,1322,1395,1452,1577,1660,1752,1842,1887,1988,2125,2216,2344,2426,2456,2512,2636,2774,2848,2917,2983,3057,3124,3190,3289,3374,3478,3537,3583,3686,3761,3847,3942,4019,4116,4172,4266,4312,4368,4472,4525,4574,4681,4796,4823,4914,5001,5048,5127,5170,5217,5293,5398,5520,5552,5670,5736,5803,5886,5964,6031,6086,6195,6269,6346,6424,6493,6561,6676,6801,6849,6897,7007,7080,7086,7148,7258,7335,7373,7487,7592,7656,7749,7826,7917,7945,8039,8142,8253,8355,8394,8462,8569,8637,8715,8763,8829,8929,9089,9115,9225,9291,9364,9468,9539,9652,9733,9785,9822,9907,10013,10075,10159,10228,10331,10425,10481,10541,10675,10774,10890,10970,11061,11159,11230,11338,11432,11535,11648,11776,11865,11978,12054,12146,12229,12311,12415,12482,12569,12681,12790,12891,12923,13027,13077,13179,13271,13381,13518,13624,13702,13726,13820,13952,13986,14091,14227,14294,14361,14435,14487,14580,14655,14723,14789,14858,14919,15008,15050,15116,15177,15260,15352,15480,15549,15698,15732,15806,15852,15978,16036,16108,16169,16233,16284
127,236,300,362,436,531,588,668,728,818,901,1051,1074,1157,1211,1255,1366,1407,1545,1592,1700,1763,1846,1983,2087,2216,2252,2426,2438,2480,2544,2683,2842,2887,2943,2987,3068,3144,3243,3361,3398,3528,3539,3652,3711,3847,3942,3985,4093,4169,4216,4279,4341,4465,4501,4574,4672,4764,4817,4911,4977,5032,5125,5160,5217,5280,5366,5425,5526,5619,5696,5743,5850,5964,5970,6086,6146,6242,6318,6356,6461,6540,6609,6720,6813,6894,6977,7034,7086,7129,7231,7301,7373,7412,7511,7606,7734,7774,7835,7945,8020,8132,8216,8309,8385,8428,8555,8637,8715,8751,8821,8896,8977,9102,9163,9268,9348,9433,9537,9609,9680,9783,9810,9907,9996,10075,10156,10228,10322,10413,10463,10541,10639,10772,10839,10929,11056,11135,11230,11321,11432,11526,11629,11747,11859,11951,12041,12136,12214,12311,12394,12467,12568,12658,12757,12824,12912,13001,13075,13170,13223,13335,13480,13563,13635,13705,13816,13907,13975,14075,14148,14229,14345,14420,14485,14524,14582,14698,14776,14802,14861,14947,15038,15116,15175,15248,15344,15415,15514,15585,15707,15768,15831,15866,15995,16051,16110,16212,16265,16310
175,248,334,417,498,582,642,728,818,831,1000,1057,1075,1175,1232,1310,1405,1498,1570,1683,1763,1822,1927,2071,2154,2236,2304,2435,2461,2532,2641,2721,2850,2924,2968,3026,3128,3239,3311,3369,3465,3539,3601,3701,3803,3894,3982,4059,4159,4199,4259,4329,4432,4477,4574,4649,4764,4803,4885,4962,5027,5073,5144,5214,5277,5366,5425,5513,5616,5629,5728,5764,5860,5967,6065,6144,6242,6272,6332,6427,6475,6599,6651,6743,6876,6949,7013,7056,7127,7167,7246,7331,7400,7479,7587,7701,7753,7817,7894,7984,8087,8199,8260,8385,8424,8512,8609,8703,8747,8768,8823,8953,9022,9154,9248,9333,9433,9472,9552,9621,9704,9792,9898,9983,10075,10128,10228,10311,10413,10443,10538,10619,10737,10839,10926,11020,11133,11197,11321,11396,11479,11620,11717,11831,11951,12041,12111,12202,12288,12392,12446,12566,12658,12752,12821,12903,12984,13075,13168,13215,13274,13353,13523,13602,13643,13729,13817,13920,14041,14133,14208,14230,14373,14466,14494,14542,14643,14708,14802,14861,14939,15037,15081,15156,15246,15328,15415,15514,15573,15674,15764,15815,15847,15907,15998,16110,16120,16243,16273,16319
218,295,352,498,574,608,661,732,823,902,1014,1061,1167,1223,1236,1400,1497,1570,1640,1728,1822,1920,1996,2084,2220,2304,2371,2438,2505,2629,2721,2742,2862,2940,3018,3106,3137,3262,3335,3414,3539,3558,3690,3793,3875,3977,4041,4075,4180,4238,4327,4428,4445,4506,4620,4736,4789,4864,4913,5009,5073,5117,5165,5238,5313,5421,5482,5535,5629,5691,5764,5842,5913,5993,6071,6197,6255,6296,6427,6467,6554,6634,6700,6828,6923,6960,7044,7103,7131,7213,7276,7363,7475,7576,7677,7734,7817,7885,7962,8083,8179,8222,8271,8388,8512,8598,8674,8728,8751,8794,8865,9016,9115,9191,9333,9377,9443,9508,9621,9704,9735,9843,9983,10051,10126,10193,10257,10343,10423,10537,10619,10715,10818,10906,11020,11072,11197,11286,11390,11460,11569,11717,11816,11868,12005,12068,12187,12210,12365,12393,12485,12590,12671,12798,12854,12938,13067,13110,13215,13260,13352,13425,13545,13622,13686,13758,13852,13985,14042,14141,14228,14278,14396,14481,14541,14615,14671,14748,14812,14885,14986,15077,15139,15204,15315,15415,15460,15566,15669,15694,15792,15822,15893,15981,16047,16111,16171,16248,16319,16357
287,342,359,545,597,618,682,803,894,981,1018,1141,1218,1236,1294,1497,1570,1601,1721,1799,1913,1936,2068,2153,2304,2352,2438,2457,2574,2637,2742,2804,2932,2979,3100,3126,3145,3323,3385,3415,3540,3641,3781,3855,3935,4014,4046,4081,4238,4327,4392,4445,4506,4591,4703,4759,4803,4913,4979,5062,5106,5140,5225,5282,5399,5475,5520,5614,5630,5759,5832,5886,5980,6060,6167,6212,6261,6390,6454,6554,6632,6700,6789,6915,6929,6985,7054,7131,7202,7257,7326,7426,7570,7656,7730,7762,7850,7947,8026,8109,8201,8271,8359,8415,8523,8674,8715,8739,8758,8818,8935,9115,9191,9281,9366,9428,9496,9565,9657,9710,9815,9927,10037,10111,10181,10249,10283,10350,10463,10588,10700,10805,10820,10961,11044,11169,11286,11338,11397,11515,11584,11816,11855,11950,12039,12130,12210,12296,12376,12407,12522,12643,12719,12817,12923,12942,13085,13189,13240,13327,13362,13502,13553,13638,13746,13800,13896,14037,14051,14201,14278,14369,14456,14496,14542,14642,14705,14812,14864,14980,15063,15096,15199,15281,15362,15453,15529,15585,15694,15726,15801,15873,15935,15997,16082,16140,16200,16270,16338,16387
