39,152,281,322,436,538,633,685,857,935,1082,1196,1349,1619,1679,1786,1868,1941,2027,2220
48,236,320,324,449,595,634,768,909,1012,1120,1293,1405,1631,1772,1864,1941,2007,2092,2263
58,291,324,378,466,634,706,850,991,1097,1190,1384,1448,1637,1857,1900,1989,2092,2179,2282
118,295,355,419,495,687,725,883,1009,1142,1211,1447,1536,1680,1861,1985,2088,2145,2259,2380
216,346,368,468,579,718,813,930,1092,1162,1226,1527,1628,1749,1900,1994,2096,2176,2352,2424
312,368,464,525,648,727,887,998,1120,1223,1259,1608,1692,1786,1980,2069,2137,2202,2388,2519
318,388,489,588,679,802,975,1041,1190,1259,1351,1678,1786,1862,2026,2115,2188,2287,2477,2538
374,468,548,635,762,848,997,1131,1236,1324,1449,1688,1789,1937,2054,2188,2270,2323,2538,2611
410,476,590,700,772,854,1015,1211,1269,1403,1522,1694,1838,2030,2127,2259,2295,2399,2564,2698
443,481,625,709,777,937,1056,1269,1304,1477,1617,1722,1878,2036,2129,2266,2320,2488,2567,2762
458,546,671,730,861,974,1091,1279,1384,1556,1696,1799,1927,2129,2193,2315,2375,2489,2652,2780
517,611,690,816,935,1014,1135,1305,1478,1607,1751,1888,1980,2183,2276,2318,2433,2513,2674,2787
532,622,787,905,1014,1067,1176,1386,1501,1662,1810,1980,2068,2196,2293,2378,2449,2568,2676,2813
578,665,788,906,1038,1156,1247,1459,1559,1687,1904,1992,2115,2251,2296,2390,2465,2659,2743,2830
638,692,803,1001,1132,1215,1318,1507,1645,1736,1992,2066,2134,2266,2390,2465,2513,2731,2784,2917
685,726,865,1052,1169,1295,1390,1508,1702,1834,1993,2085,2195,2297,2428,2496,2582,2763,2850,2949
726,773,912,1148,1244,1337,1428,1525,1782,1841,2058,2144,2273,2360,2438,2566,2676,2789,2857,2958
764,837,951,1233,1260,1374,1525,1593,1791,1906,2096,2218,2351,2398,2500,2586,2738,2800,2907,2984
798,858,982,1243,1327,1459,1574,1666,1853,2005,2106,2300,2381,2459,2570,2674,2745,2894,2911,3017
820,941,984,1327,1387,1489,1593,1741,1918,2094,2114,2357,2422,2549,2587,2683,2800,2897,2985,3051
