45,206,225,374,436,579,720,948,984,1128,1305,1450,1559,1668,1734,1896,1981,2124,2226,2357
89,208,288,427,478,587,727,960,1072,1201,1363,1548,1582,1687,1819,1981,2054,2150,2242,2426
127,210,347,478,568,680,751,992,1145,1291,1457,1555,1669,1772,1880,2025,2130,2178,2267,2487
162,212,362,541,662,751,804,1077,1200,1295,1464,1619,1679,1853,1884,2041,2170,2244,2363,2513
212,311,449,545,698,781,860,1144,1240,1358,1489,1630,1753,1875,1980,2078,2239,2337,2405,2569
297,312,485,641,709,834,893,1208,1322,1401,1550,1633,1822,1933,2028,2136,2310,2401,2440,2625
307,399,554,643,718,866,925,1298,1339,1408,1633,1686,1871,1958,2039,2224,2348,2440,2516,2649
330,427,573,664,769,917,1016,1339,1408,1504,1654,1753,1895,1961,2090,2312,2419,2490,2573,2675
336,518,627,723,812,929,1047,1396,1418,1551,1703,1816,1960,1997,2146,2323,2482,2552,2577,2714
354,547,658,745,899,996,1122,1411,1510,1629,1794,1903,1997,2074,2214,2325,2521,2576,2618,2783
401,563,735,786,996,1095,1216,1483,1604,1665,1838,1940,2048,2168,2302,2367,2535,2587,2689,2817
426,654,768,830,1055,1177,1303,1569,1641,1714,1916,2009,2096,2234,2305,2405,2542,2618,2782,2871
436,657,830,898,1094,1221,1401,1593,1678,1808,1992,2045,2189,2278,2384,2463,2548,2652,2857,2933
479,685,838,941,1129,1287,1499,1599,1777,1890,2044,2119,2233,2369,2444,2541,2631,2663,2933,2960
503,747,841,1040,1191,1377,1529,1615,1837,1981,2059,2159,2244,2442,2477,2566,2632,2699,2935,2987
541,834,870,1047,1262,1385,1615,1712,1904,2059,2144,2242,2311,2465,2543,2604,2699,2776,2958,3006
617,837,922,1144,1354,1480,1710,1794,1931,2116,2190,2291,2317,2469,2604,2698,2747,2822,2963,3043
671,848,990,1243,1436,1535,1782,1881,2029,2181,2223,2299,2346,2554,2626,2705,2804,2902,2988,3065
732,922,1088,1333,1460,1604,1877,1953,2104,2195,2278,2346,2444,2565,2634,2731,2859,2928,3024,3107
826,952,1093,1372,1498,1661,1943,1994,2151,2242,2337,2432,2472,2568,2723,2823,2906,3002,3104,3148
