Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,25
2,Machine 1,Job 2,61,67
3,Machine 1,Job 3,67,95
4,Machine 1,Job 4,102,159
5,Machine 1,Job 5,169,218
6,Machine 1,Job 6,218,281
7,Machine 1,Job 7,281,308
8,Machine 1,Job 8,352,375
9,Machine 1,Job 9,377,427
10,Machine 1,Job 10,472,496
11,Machine 1,Job 11,548,567
12,Machine 1,Job 12,625,644
13,Machine 1,Job 13,644,720
14,Machine 1,Job 14,734,737
15,Machine 1,Job 15,747,816
16,Machine 1,Job 16,843,908
17,Machine 1,Job 17,937,951
18,Machine 1,Job 18,1021,1026
19,Machine 1,Job 19,1070,1084
20,Machine 1,Job 20,1088,1171
21,Machine 1,Job 21,1182,1262
22,Machine 1,Job 22,1325,1361
23,Machine 1,Job 23,1361,1454
24,Machine 1,Job 24,1454,1510
25,Machine 1,Job 25,1527,1578
26,Machine 1,Job 26,1583,1665
27,Machine 1,Job 27,1692,1749
28,Machine 1,Job 28,1754,1848
29,Machine 1,Job 29,1867,1942
30,Machine 1,Job 30,1942,2013
31,Machine 1,Job 31,2085,2087
32,Machine 1,Job 32,2128,2177
33,Machine 1,Job 33,2234,2265
34,Machine 1,Job 34,2271,2362
35,Machine 1,Job 35,2364,2453
36,Machine 1,Job 36,2453,2531
37,Machine 1,Job 37,2531,2615
38,Machine 1,Job 38,2684,2686
39,Machine 1,Job 39,2686,2782
40,Machine 1,Job 40,2812,2877
41,Machine 1,Job 41,2877,2965
42,Machine 1,Job 42,3022,3033
43,Machine 1,Job 43,3053,3070
44,Machine 1,Job 44,3083,3156
45,Machine 1,Job 45,3218,3253
46,Machine 1,Job 46,3255,3334
47,Machine 1,Job 47,3398,3415
48,Machine 1,Job 48,3415,3504
49,Machine 1,Job 49,3543,3573
50,Machine 1,Job 50,3629,3665
51,Machine 1,Job 51,3671,3758
52,Machine 1,Job 52,3802,3831
53,Machine 1,Job 53,3831,3929
54,Machine 1,Job 54,3934,3998
55,Machine 1,Job 55,4034,4097
56,Machine 1,Job 56,4141,4155
57,Machine 1,Job 57,4171,4249
58,Machine 1,Job 58,4249,4328
59,Machine 1,Job 59,4356,4399
60,Machine 1,Job 60,4408,4498
61,Machine 1,Job 61,4540,4580
62,Machine 1,Job 62,4606,4653
63,Machine 1,Job 63,4678,4702
64,Machine 1,Job 64,4702,4763
65,Machine 1,Job 65,4763,4847
66,Machine 1,Job 66,4858,4928
67,Machine 1,Job 67,4933,4995
68,Machine 1,Job 68,5006,5060
69,Machine 1,Job 69,5071,5158
70,Machine 1,Job 70,5158,5253
71,Machine 1,Job 71,5276,5313
72,Machine 1,Job 72,5313,5409
73,Machine 1,Job 73,5418,5470
74,Machine 1,Job 74,5494,5546
75,Machine 1,Job 75,5609,5636
76,Machine 1,Job 76,5636,5726
77,Machine 1,Job 77,5742,5792
78,Machine 1,Job 78,5792,5883
79,Machine 1,Job 79,5933,5962
80,Machine 1,Job 80,6001,6009
81,Machine 1,Job 81,6075,6102
82,Machine 1,Job 82,6114,6164
83,Machine 1,Job 83,6164,6225
84,Machine 1,Job 84,6272,6278
85,Machine 1,Job 85,6279,6342
86,Machine 1,Job 86,6342,6434
87,Machine 1,Job 87,6481,6526
88,Machine 1,Job 88,6552,6622
89,Machine 1,Job 89,6662,6699
90,Machine 1,Job 90,6733,6788
91,Machine 1,Job 91,6788,6870
92,Machine 1,Job 92,6922,6962
93,Machine 1,Job 93,7049,7055
94,Machine 1,Job 94,7074,7153
95,Machine 1,Job 95,7185,7237
96,Machine 1,Job 96,7289,7333
97,Machine 1,Job 97,7396,7428
98,Machine 1,Job 98,7466,7483
99,Machine 1,Job 99,7483,7572
100,Machine 1,Job 100,7589,7641
101,Machine 2,Job 1,25,67
102,Machine 2,Job 2,70,92
