Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,18
2,Machine 1,Job 2,38,40
3,Machine 1,Job 3,40,68
4,Machine 1,Job 4,124,160
5,Machine 1,Job 5,160,184
6,Machine 1,Job 6,195,228
7,Machine 1,Job 7,237,296
8,Machine 1,Job 8,319,349
9,Machine 1,Job 9,383,433
10,Machine 1,Job 10,433,506
11,Machine 1,Job 11,586,601
12,Machine 1,Job 12,601,694
13,Machine 1,Job 13,694,779
14,Machine 1,Job 14,854,865
15,Machine 1,Job 15,868,959
16,Machine 1,Job 16,961,1018
17,Machine 1,Job 17,1073,1114
18,Machine 1,Job 18,1120,1195
19,Machine 1,Job 19,1210,1242
20,Machine 1,Job 20,1261,1308
21,Machine 1,Job 21,1328,1357
22,Machine 1,Job 22,1393,1412
23,Machine 1,Job 23,1412,1505
24,Machine 1,Job 24,1510,1544
25,Machine 1,Job 25,1545,1638
26,Machine 1,Job 26,1668,1686
27,Machine 1,Job 27,1700,1733
28,Machine 1,Job 28,1737,1816
29,Machine 1,Job 29,1816,1828
30,Machine 1,Job 30,1828,1923
31,Machine 1,Job 31,1955,1959
32,Machine 1,Job 32,1977,2035
33,Machine 1,Job 33,2042,2087
34,Machine 1,Job 34,2135,2173
35,Machine 1,Job 35,2239,2269
36,Machine 1,Job 36,2271,2355
37,Machine 1,Job 37,2429,2454
38,Machine 1,Job 38,2488,2536
39,Machine 1,Job 39,2550,2625
40,Machine 1,Job 40,2638,2688
41,Machine 1,Job 41,2688,2785
42,Machine 1,Job 42,2785,2838
43,Machine 1,Job 43,2871,2927
44,Machine 1,Job 44,2936,2969
45,Machine 1,Job 45,2969,3046
46,Machine 1,Job 46,3046,3113
47,Machine 1,Job 47,3147,3206
48,Machine 1,Job 48,3206,3301
49,Machine 1,Job 49,3311,3367
50,Machine 1,Job 50,3387,3434
51,Machine 1,Job 51,3465,3519
52,Machine 1,Job 52,3545,3613
53,Machine 1,Job 53,3616,3696
54,Machine 1,Job 54,3740,3754
55,Machine 1,Job 55,3754,3853
56,Machine 1,Job 56,3854,3890
57,Machine 1,Job 57,3890,3980
58,Machine 1,Job 58,3980,4079
59,Machine 1,Job 59,4080,4150
60,Machine 1,Job 60,4159,4204
61,Machine 1,Job 61,4204,4302
62,Machine 1,Job 62,4302,4398
63,Machine 1,Job 63,4398,4486
64,Machine 1,Job 64,4487,4533
65,Machine 1,Job 65,4549,4628
66,Machine 1,Job 66,4631,4691
67,Machine 1,Job 67,4691,4753
68,Machine 1,Job 68,4777,4847
69,Machine 1,Job 69,4858,4928
70,Machine 1,Job 70,4994,4999
71,Machine 1,Job 71,4999,5092
72,Machine 1,Job 72,5092,5145
73,Machine 1,Job 73,5163,5204
74,Machine 1,Job 74,5208,5236
75,Machine 1,Job 75,5242,5275
76,Machine 1,Job 76,5345,5350
77,Machine 1,Job 77,5350,5438
78,Machine 1,Job 78,5445,5454
79,Machine 1,Job 79,5464,5516
80,Machine 1,Job 80,5516,5590
81,Machine 1,Job 81,5622,5658
82,Machine 1,Job 82,5696,5742
83,Machine 1,Job 83,5755,5833
84,Machine 1,Job 84,5843,5853
85,Machine 1,Job 85,5853,5931
86,Machine 1,Job 86,5942,5967
87,Machine 1,Job 87,5967,6007
88,Machine 1,Job 88,6008,6043
89,Machine 1,Job 89,6065,6129
90,Machine 1,Job 90,6177,6191
91,Machine 1,Job 91,6191,6252
92,Machine 1,Job 92,6288,6305
93,Machine 1,Job 93,6305,6381
94,Machine 1,Job 94,6437,6443
95,Machine 1,Job 95,6445,6529
96,Machine 1,Job 96,6529,6618
97,Machine 1,Job 97,6618,6667
98,Machine 1,Job 98,6667,6725
99,Machine 1,Job 99,6725,6807
100,Machine 1,Job 100,6850,6885
101,Machine 2,Job 1,18,40
102,Machine 2,Job 2,44,52
103,Machine 2,Job 3,68,160
104,Machine 2,Job 4,183,184
105,Machine 2,Job 5,198,228
106,Machine 2,Job 6,228,296
107,Machine 2,Job 7,296,349
108,Machine 2,Job 8,353,433
109,Machine 2,Job 9,456,494
110,Machine 2,Job 10,506,601
111,Machine 2,Job 11,635,683
112,Machine 2,Job 12,762,767
113,Machine 2,Job 13,785,865
114,Machine 2,Job 14,865,959
115,Machine 2,Job 15,1014,1018
116,Machine 2,Job 16,1032,1114
117,Machine 2,Job 17,1114,1195
118,Machine 2,Job 18,1208,1242
