Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,11
2,Machine 1,Job 2,12,41
3,Machine 1,Job 3,41,68
4,Machine 1,Job 4,68,107
5,Machine 1,Job 5,107,119
6,Machine 1,Job 6,126,214
7,Machine 1,Job 7,214,297
8,Machine 1,Job 8,297,357
9,Machine 1,Job 9,400,405
10,Machine 1,Job 10,405,453
11,Machine 1,Job 11,458,490
12,Machine 1,Job 12,505,540
13,Machine 1,Job 13,540,596
14,Machine 1,Job 14,615,656
15,Machine 1,Job 15,665,748
16,Machine 1,Job 16,748,842
17,Machine 1,Job 17,844,934
18,Machine 1,Job 18,934,1015
19,Machine 1,Job 19,1015,1112
20,Machine 1,Job 20,1116,1164
21,Machine 1,Job 21,1232,1261
22,Machine 1,Job 22,1292,1333
23,Machine 1,Job 23,1398,1427
24,Machine 1,Job 24,1471,1511
25,Machine 1,Job 25,1548,1587
26,Machine 1,Job 26,1633,1655
27,Machine 1,Job 27,1655,1687
28,Machine 1,Job 28,1750,1762
29,Machine 1,Job 29,1786,1855
30,Machine 1,Job 30,1855,1953
31,Machine 1,Job 31,1988,2005
32,Machine 1,Job 32,2024,2039
33,Machine 1,Job 33,2077,2112
34,Machine 1,Job 34,2112,2163
35,Machine 1,Job 35,2207,2257
36,Machine 1,Job 36,2281,2287
37,Machine 1,Job 37,2292,2318
38,Machine 1,Job 38,2328,2362
39,Machine 1,Job 39,2379,2433
40,Machine 1,Job 40,2499,2530
41,Machine 1,Job 41,2550,2595
42,Machine 1,Job 42,2611,2664
43,Machine 1,Job 43,2740,2752
44,Machine 1,Job 44,2801,2844
45,Machine 1,Job 45,2844,2902
46,Machine 1,Job 46,2945,2983
47,Machine 1,Job 47,3026,3051
48,Machine 1,Job 48,3109,3138
49,Machine 1,Job 49,3154,3224
50,Machine 1,Job 50,3254,3260
51,Machine 1,Job 51,3321,3334
52,Machine 1,Job 52,3343,3399
53,Machine 1,Job 53,3462,3465
54,Machine 1,Job 54,3465,3510
55,Machine 1,Job 55,3522,3563
56,Machine 1,Job 56,3564,3597
57,Machine 1,Job 57,3606,3640
58,Machine 1,Job 58,3664,3683
59,Machine 1,Job 59,3683,3772
60,Machine 1,Job 60,3772,3845
61,Machine 1,Job 61,3887,3894
62,Machine 1,Job 62,3894,3973
63,Machine 1,Job 63,3999,4021
64,Machine 1,Job 64,4033,4107
65,Machine 1,Job 65,4107,4177
66,Machine 1,Job 66,4177,4231
67,Machine 1,Job 67,4245,4309
68,Machine 1,Job 68,4309,4396
69,Machine 1,Job 69,4396,4426
70,Machine 1,Job 70,4447,4492
71,Machine 1,Job 71,4508,4526
72,Machine 1,Job 72,4526,4578
73,Machine 1,Job 73,4578,4617
74,Machine 1,Job 74,4626,4676
75,Machine 1,Job 75,4692,4730
76,Machine 1,Job 76,4730,4799
77,Machine 1,Job 77,4799,4846
78,Machine 1,Job 78,4853,4874
79,Machine 1,Job 79,4944,4952
80,Machine 1,Job 80,4967,5034
81,Machine 1,Job 81,5073,5084
82,Machine 1,Job 82,5084,5147
83,Machine 1,Job 83,5149,5218
84,Machine 1,Job 84,5219,5258
85,Machine 1,Job 85,5275,5276
86,Machine 1,Job 86,5323,5360
87,Machine 1,Job 87,5397,5414
88,Machine 1,Job 88,5414,5472
89,Machine 1,Job 89,5472,5543
90,Machine 1,Job 90,5561,5618
91,Machine 1,Job 91,5618,5652
92,Machine 1,Job 92,5670,5726
93,Machine 1,Job 93,5732,5821
94,Machine 1,Job 94,5824,5918
95,Machine 1,Job 95,5927,6008
96,Machine 1,Job 96,6020,6065
97,Machine 1,Job 97,6066,6150
98,Machine 1,Job 98,6150,6235
99,Machine 1,Job 99,6236,6318
100,Machine 1,Job 100,6327,6335
101,Machine 2,Job 1,11,41
102,Machine 2,Job 2,41,58
103,Machine 2,Job 3,68,86
104,Machine 2,Job 4,107,108
105,Machine 2,Job 5,119,214
106,Machine 2,Job 6,270,282
107,Machine 2,Job 7,297,356
108,Machine 2,Job 8,357,405
109,Machine 2,Job 9,405,453
