Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,1
2,Machine 1,Job 2,1,13
3,Machine 1,Job 3,13,43
4,Machine 1,Job 4,106,118
5,Machine 1,Job 5,137,171
6,Machine 1,Job 6,196,268
7,Machine 1,Job 7,279,307
8,Machine 1,Job 8,307,403
9,Machine 1,Job 9,477,492
10,Machine 1,Job 10,501,558
11,Machine 1,Job 11,587,646
12,Machine 1,Job 12,646,745
13,Machine 1,Job 13,745,825
14,Machine 1,Job 14,845,866
15,Machine 1,Job 15,889,940
16,Machine 1,Job 16,940,1020
17,Machine 1,Job 17,1020,1115
18,Machine 1,Job 18,1164,1183
19,Machine 1,Job 19,1206,1272
20,Machine 1,Job 20,1361,1368
21,Machine 2,Job 1,1,7
22,Machine 2,Job 2,13,28
23,Machine 2,Job 3,43,118
24,Machine 2,Job 4,129,171
25,Machine 2,Job 5,200,268
26,Machine 2,Job 6,270,307
27,Machine 2,Job 7,307,400
28,Machine 2,Job 8,456,492
29,Machine 2,Job 9,504,558
30,Machine 2,Job 10,593,646
31,Machine 2,Job 11,670,745
32,Machine 2,Job 12,745,819
33,Machine 2,Job 13,827,866
34,Machine 2,Job 14,866,940
35,Machine 2,Job 15,997,1019
36,Machine 2,Job 16,1034,1102
37,Machine 2,Job 17,1173,1183
38,Machine 2,Job 18,1212,1272
39,Machine 2,Job 19,1297,1368
40,Machine 2,Job 20,1411,1436
41,Machine 3,Job 1,7,17
42,Machine 3,Job 2,28,105
43,Machine 3,Job 3,151,171
44,Machine 3,Job 4,254,268
45,Machine 3,Job 5,268,307
46,Machine 3,Job 6,340,390
47,Machine 3,Job 7,400,492
48,Machine 3,Job 8,493,558
49,Machine 3,Job 9,576,646
50,Machine 3,Job 10,646,745
51,Machine 3,Job 11,750,775
52,Machine 3,Job 12,838,866
53,Machine 3,Job 13,866,940
54,Machine 3,Job 14,980,1019
55,Machine 3,Job 15,1019,1102
56,Machine 3,Job 16,1108,1183
57,Machine 3,Job 17,1229,1272
58,Machine 3,Job 18,1362,1368
59,Machine 3,Job 19,1368,1436
60,Machine 3,Job 20,1436,1513
61,Machine 4,Job 1,17,45
62,Machine 4,Job 2,105,171
63,Machine 4,Job 3,171,268
64,Machine 4,Job 4,277,304
65,Machine 4,Job 5,379,390
66,Machine 4,Job 6,449,466
67,Machine 4,Job 7,545,558
68,Machine 4,Job 8,633,646
69,Machine 4,Job 9,646,716
70,Machine 4,Job 10,757,775
71,Machine 4,Job 11,789,866
72,Machine 4,Job 12,910,924
73,Machine 4,Job 13,979,1019
74,Machine 4,Job 14,1019,1093
75,Machine 4,Job 15,1142,1183
76,Machine 4,Job 16,1183,1272
77,Machine 4,Job 17,1272,1368
78,Machine 4,Job 18,1368,1381
79,Machine 4,Job 19,1461,1463
80,Machine 4,Job 20,1513,1584
81,Machine 5,Job 1,45,114
82,Machine 5,Job 2,171,210
83,Machine 5,Job 3,280,304
84,Machine 5,Job 4,304,390
85,Machine 5,Job 5,406,466
86,Machine 5,Job 6,555,558
87,Machine 5,Job 7,573,646
88,Machine 5,Job 8,666,700
89,Machine 5,Job 9,753,775
90,Machine 5,Job 10,775,866
91,Machine 5,Job 11,866,924
92,Machine 5,Job 12,924,1019
93,Machine 5,Job 13,1019,1084
94,Machine 5,Job 14,1173,1183
95,Machine 5,Job 15,1192,1222
96,Machine 5,Job 16,1272,1327
97,Machine 5,Job 17,1368,1373
98,Machine 5,Job 18,1396,1463
99,Machine 5,Job 19,1557,1561
100,Machine 5,Job 20,1584,1682
101,Machine 6,Job 1,114,209
102,Machine 6,Job 2,210,304
103,Machine 6,Job 3,352,386
104,Machine 6,Job 4,391,466
105,Machine 6,Job 5,491,558
106,Machine 6,Job 6,558,646
107,Machine 6,Job 7,646,700
108,Machine 6,Job 8,700,775
109,Machine 6,Job 9,798,815
110,Machine 6,Job 10,871,874
