Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,16
2,Machine 1,Job 2,21,24
3,Machine 1,Job 3,24,65
4,Machine 1,Job 4,65,107
5,Machine 1,Job 5,120,166
6,Machine 1,Job 6,166,229
7,Machine 1,Job 7,233,300
8,Machine 1,Job 8,300,366
9,Machine 1,Job 9,373,426
10,Machine 1,Job 10,443,485
11,Machine 1,Job 11,485,557
12,Machine 1,Job 12,557,591
13,Machine 1,Job 13,603,662
14,Machine 1,Job 14,667,759
15,Machine 1,Job 15,765,851
16,Machine 1,Job 16,851,946
17,Machine 1,Job 17,965,1043
18,Machine 1,Job 18,1051,1128
19,Machine 1,Job 19,1141,1202
20,Machine 1,Job 20,1250,1264
21,Machine 2,Job 1,16,24
22,Machine 2,Job 2,24,56
23,Machine 2,Job 3,87,94
24,Machine 2,Job 4,107,166
25,Machine 2,Job 5,203,205
26,Machine 2,Job 6,296,300
27,Machine 2,Job 7,315,357
28,Machine 2,Job 8,389,426
29,Machine 2,Job 9,426,485
30,Machine 2,Job 10,485,550
31,Machine 2,Job 11,566,580
32,Machine 2,Job 12,614,662
33,Machine 2,Job 13,664,759
34,Machine 2,Job 14,845,851
35,Machine 2,Job 15,854,946
36,Machine 2,Job 16,969,1043
37,Machine 2,Job 17,1043,1128
38,Machine 2,Job 18,1163,1202
39,Machine 2,Job 19,1237,1264
40,Machine 2,Job 20,1272,1306
41,Machine 3,Job 1,24,56
42,Machine 3,Job 2,56,94
43,Machine 3,Job 3,97,118
44,Machine 3,Job 4,196,205
45,Machine 3,Job 5,205,300
46,Machine 3,Job 6,303,357
47,Machine 3,Job 7,368,426
48,Machine 3,Job 8,426,483
49,Machine 3,Job 9,485,547
50,Machine 3,Job 10,550,580
51,Machine 3,Job 11,658,662
52,Machine 3,Job 12,662,759
53,Machine 3,Job 13,812,851
54,Machine 3,Job 14,851,946
55,Machine 3,Job 15,950,1043
56,Machine 3,Job 16,1063,1094
57,Machine 3,Job 17,1128,1202
58,Machine 3,Job 18,1252,1264
59,Machine 3,Job 19,1264,1306
60,Machine 3,Job 20,1308,1324
61,Machine 4,Job 1,56,62
62,Machine 4,Job 2,104,118
63,Machine 4,Job 3,145,205
64,Machine 4,Job 4,205,296
65,Machine 4,Job 5,300,357
66,Machine 4,Job 6,357,426
67,Machine 4,Job 7,426,467
68,Machine 4,Job 8,483,518
69,Machine 4,Job 9,559,571
70,Machine 4,Job 10,592,662
71,Machine 4,Job 11,662,752
72,Machine 4,Job 12,814,851
73,Machine 4,Job 13,851,940
74,Machine 4,Job 14,946,1043
75,Machine 4,Job 15,1047,1094
76,Machine 4,Job 16,1094,1170
77,Machine 4,Job 17,1202,1264
78,Machine 4,Job 18,1273,1274
79,Machine 4,Job 19,1311,1324
80,Machine 4,Job 20,1360,1379
81,Machine 5,Job 1,62,118
82,Machine 5,Job 2,118,205
83,Machine 5,Job 3,205,266
84,Machine 5,Job 4,296,329
85,Machine 5,Job 5,357,419
86,Machine 5,Job 6,426,442
87,Machine 5,Job 7,467,510
88,Machine 5,Job 8,518,571
89,Machine 5,Job 9,571,662
90,Machine 5,Job 10,662,746
91,Machine 5,Job 11,752,851
92,Machine 5,Job 12,851,913
93,Machine 5,Job 13,940,1004
94,Machine 5,Job 14,1043,1094
95,Machine 5,Job 15,1094,1142
96,Machine 5,Job 16,1170,1210
97,Machine 5,Job 17,1264,1274
98,Machine 5,Job 18,1274,1324
99,Machine 5,Job 19,1324,1379
100,Machine 5,Job 20,1379,1401
