Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,16
2,Machine 1,Job 2,16,38
3,Machine 1,Job 3,38,50
4,Machine 1,Job 4,50,92
5,Machine 1,Job 5,92,146
6,Machine 1,Job 6,146,193
7,Machine 1,Job 7,193,209
8,Machine 1,Job 8,226,273
9,Machine 1,Job 9,273,371
10,Machine 1,Job 10,408,457
11,Machine 1,Job 11,552,556
12,Machine 1,Job 12,585,644
13,Machine 1,Job 13,644,726
14,Machine 1,Job 14,741,802
15,Machine 1,Job 15,802,889
16,Machine 1,Job 16,908,949
17,Machine 1,Job 17,990,1015
18,Machine 1,Job 18,1015,1105
19,Machine 1,Job 19,1149,1182
20,Machine 1,Job 20,1182,1253
21,Machine 1,Job 21,1253,1339
22,Machine 1,Job 22,1339,1409
23,Machine 1,Job 23,1422,1423
24,Machine 1,Job 24,1457,1479
25,Machine 1,Job 25,1502,1565
26,Machine 1,Job 26,1570,1601
27,Machine 1,Job 27,1626,1664
28,Machine 1,Job 28,1665,1739
29,Machine 1,Job 29,1770,1775
30,Machine 1,Job 30,1783,1838
31,Machine 1,Job 31,1861,1882
32,Machine 1,Job 32,1898,1941
33,Machine 1,Job 33,1987,1998
34,Machine 1,Job 34,2010,2085
35,Machine 1,Job 35,2116,2156
36,Machine 1,Job 36,2156,2225
37,Machine 1,Job 37,2234,2321
38,Machine 1,Job 38,2321,2400
39,Machine 1,Job 39,2407,2471
40,Machine 1,Job 40,2471,2564
41,Machine 1,Job 41,2586,2658
42,Machine 1,Job 42,2727,2756
43,Machine 1,Job 43,2757,2853
44,Machine 1,Job 44,2869,2937
45,Machine 1,Job 45,2937,2990
46,Machine 1,Job 46,3039,3062
47,Machine 1,Job 47,3101,3115
48,Machine 1,Job 48,3115,3138
49,Machine 1,Job 49,3154,3222
50,Machine 1,Job 50,3222,3262
51,Machine 2,Job 1,16,26
52,Machine 2,Job 2,39,42
53,Machine 2,Job 3,50,76
54,Machine 2,Job 4,107,108
55,Machine 2,Job 5,170,178
56,Machine 2,Job 6,193,201
57,Machine 2,Job 7,217,273
58,Machine 2,Job 8,273,368
59,Machine 2,Job 9,375,457
60,Machine 2,Job 10,457,556
61,Machine 2,Job 11,556,644
62,Machine 2,Job 12,644,724
63,Machine 2,Job 13,726,802
64,Machine 2,Job 14,810,882
65,Machine 2,Job 15,889,949
