Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,2
2,Machine 1,Job 2,2,32
3,Machine 1,Job 3,39,53
4,Machine 1,Job 4,53,61
5,Machine 1,Job 5,81,84
6,Machine 1,Job 6,94,151
7,Machine 1,Job 7,163,221
8,Machine 1,Job 8,303,304
9,Machine 1,Job 9,304,354
10,Machine 1,Job 10,354,411
11,Machine 1,Job 11,467,472
12,Machine 1,Job 12,499,527
13,Machine 1,Job 13,569,570
14,Machine 1,Job 14,639,657
15,Machine 1,Job 15,665,742
16,Machine 1,Job 16,742,808
17,Machine 1,Job 17,843,895
18,Machine 1,Job 18,925,959
19,Machine 1,Job 19,1008,1013
20,Machine 1,Job 20,1052,1098
21,Machine 1,Job 21,1126,1192
22,Machine 1,Job 22,1270,1287
23,Machine 1,Job 23,1335,1383
24,Machine 1,Job 24,1390,1478
25,Machine 1,Job 25,1478,1550
26,Machine 1,Job 26,1550,1595
27,Machine 1,Job 27,1631,1685
28,Machine 1,Job 28,1708,1764
29,Machine 1,Job 29,1814,1860
30,Machine 1,Job 30,1887,1930
31,Machine 1,Job 31,1930,2021
32,Machine 1,Job 32,2101,2118
33,Machine 1,Job 33,2118,2191
34,Machine 1,Job 34,2191,2279
35,Machine 1,Job 35,2279,2333
36,Machine 1,Job 36,2333,2431
37,Machine 1,Job 37,2431,2471
38,Machine 1,Job 38,2473,2544
39,Machine 1,Job 39,2579,2598
40,Machine 1,Job 40,2671,2696
41,Machine 1,Job 41,2696,2789
42,Machine 1,Job 42,2793,2871
43,Machine 1,Job 43,2874,2955
44,Machine 1,Job 44,2955,3033
45,Machine 1,Job 45,3033,3093
46,Machine 1,Job 46,3093,3116
47,Machine 1,Job 47,3165,3173
48,Machine 1,Job 48,3193,3231
49,Machine 1,Job 49,3297,3320
50,Machine 1,Job 50,3335,3355
51,Machine 2,Job 1,2,29
52,Machine 2,Job 2,32,53
53,Machine 2,Job 3,53,55
54,Machine 2,Job 4,61,84
55,Machine 2,Job 5,125,151
56,Machine 2,Job 6,201,221
57,Machine 2,Job 7,292,304
58,Machine 2,Job 8,304,337
59,Machine 2,Job 9,391,398
60,Machine 2,Job 10,470,472
61,Machine 2,Job 11,505,527
62,Machine 2,Job 12,527,570
63,Machine 2,Job 13,620,657
64,Machine 2,Job 14,657,742
65,Machine 2,Job 15,754,807
66,Machine 2,Job 16,808,895
67,Machine 2,Job 17,924,959
68,Machine 2,Job 18,983,1013
69,Machine 2,Job 19,1025,1098
70,Machine 2,Job 20,1127,1192
71,Machine 2,Job 21,1232,1287
72,Machine 2,Job 22,1309,1383
73,Machine 2,Job 23,1384,1478
74,Machine 2,Job 24,1478,1532
75,Machine 2,Job 25,1550,1595
76,Machine 2,Job 26,1595,1685
77,Machine 2,Job 27,1754,1764
78,Machine 2,Job 28,1765,1860
79,Machine 2,Job 29,1867,1930
80,Machine 2,Job 30,1959,2015
81,Machine 2,Job 31,2021,2118
82,Machine 2,Job 32,2134,2186
83,Machine 2,Job 33,2243,2255
84,Machine 2,Job 34,2324,2329
85,Machine 2,Job 35,2333,2418
86,Machine 2,Job 36,2431,2466
