Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,1
2,Machine 1,Job 2,1,20
3,Machine 1,Job 3,20,53
4,Machine 1,Job 4,53,104
5,Machine 1,Job 5,119,138
6,Machine 1,Job 6,159,211
7,Machine 1,Job 7,255,265
8,Machine 1,Job 8,267,343
9,Machine 1,Job 9,356,441
10,Machine 1,Job 10,441,536
11,Machine 1,Job 11,567,623
12,Machine 1,Job 12,634,677
13,Machine 1,Job 13,708,776
14,Machine 1,Job 14,776,858
15,Machine 1,Job 15,898,957
16,Machine 1,Job 16,957,1017
17,Machine 1,Job 17,1032,1065
18,Machine 1,Job 18,1149,1161
19,Machine 1,Job 19,1187,1253
20,Machine 1,Job 20,1253,1320
21,Machine 1,Job 21,1320,1413
22,Machine 1,Job 22,1413,1489
23,Machine 1,Job 23,1493,1501
24,Machine 1,Job 24,1501,1593
25,Machine 1,Job 25,1617,1629
26,Machine 1,Job 26,1656,1696
27,Machine 1,Job 27,1696,1778
28,Machine 1,Job 28,1780,1865
29,Machine 1,Job 29,1879,1945
30,Machine 1,Job 30,1969,2033
31,Machine 1,Job 31,2033,2094
32,Machine 1,Job 32,2106,2185
33,Machine 1,Job 33,2244,2257
34,Machine 1,Job 34,2285,2320
35,Machine 1,Job 35,2320,2414
36,Machine 1,Job 36,2417,2489
37,Machine 1,Job 37,2489,2551
38,Machine 1,Job 38,2559,2581
39,Machine 1,Job 39,2581,2653
40,Machine 1,Job 40,2703,2721
41,Machine 1,Job 41,2755,2773
42,Machine 1,Job 42,2823,2850
43,Machine 1,Job 43,2850,2917
44,Machine 1,Job 44,2926,2968
45,Machine 1,Job 45,3025,3050
46,Machine 1,Job 46,3091,3111
47,Machine 1,Job 47,3120,3189
48,Machine 1,Job 48,3245,3257
49,Machine 1,Job 49,3295,3306
50,Machine 1,Job 50,3312,3388
51,Machine 2,Job 1,1,3
52,Machine 2,Job 2,21,39
53,Machine 2,Job 3,80,102
54,Machine 2,Job 4,129,138
55,Machine 2,Job 5,145,211
56,Machine 2,Job 6,264,265
57,Machine 2,Job 7,322,343
58,Machine 2,Job 8,366,441
59,Machine 2,Job 9,463,524
60,Machine 2,Job 10,611,623
61,Machine 2,Job 11,666,677
62,Machine 2,Job 12,677,776
63,Machine 2,Job 13,776,848
64,Machine 2,Job 14,858,957
65,Machine 2,Job 15,957,988
66,Machine 2,Job 16,1046,1065
67,Machine 2,Job 17,1088,1161
68,Machine 2,Job 18,1161,1253
69,Machine 2,Job 19,1262,1317
70,Machine 2,Job 20,1388,1391
71,Machine 2,Job 21,1437,1457
72,Machine 2,Job 22,1496,1501
73,Machine 2,Job 23,1501,1571
74,Machine 2,Job 24,1593,1629
75,Machine 2,Job 25,1668,1696
76,Machine 2,Job 26,1696,1774
77,Machine 2,Job 27,1778,1865
78,Machine 2,Job 28,1885,1945
79,Machine 2,Job 29,1991,2033
80,Machine 2,Job 30,2056,2086
81,Machine 2,Job 31,2094,2185
82,Machine 2,Job 32,2185,2257
83,Machine 2,Job 33,2257,2320
84,Machine 2,Job 34,2320,2413
85,Machine 2,Job 35,2414,2489
86,Machine 2,Job 36,2489,2545
87,Machine 2,Job 37,2564,2581
88,Machine 2,Job 38,2594,2653
89,Machine 2,Job 39,2657,2721
90,Machine 2,Job 40,2766,2773
91,Machine 2,Job 41,2778,2850
92,Machine 2,Job 42,2886,2913
93,Machine 2,Job 43,2917,2968
94,Machine 2,Job 44,2975,3050
95,Machine 2,Job 45,3072,3111
96,Machine 2,Job 46,3132,3189
97,Machine 2,Job 47,3189,3257
98,Machine 2,Job 48,3293,3306
99,Machine 2,Job 49,3322,3388
100,Machine 2,Job 50,3388,3448
101,Machine 3,Job 1,3,39
102,Machine 3,Job 2,70,102
103,Machine 3,Job 3,102,138
104,Machine 3,Job 4,138,211
105,Machine 3,Job 5,264,265
106,Machine 3,Job 6,287,343
107,Machine 3,Job 7,343,441
108,Machine 3,Job 8,488,524
