Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,4
2,Machine 1,Job 2,4,11
3,Machine 1,Job 3,36,72
4,Machine 1,Job 4,72,161
5,Machine 1,Job 5,161,225
6,Machine 1,Job 6,225,274
7,Machine 1,Job 7,274,306
8,Machine 1,Job 8,306,359
9,Machine 1,Job 9,361,440
10,Machine 1,Job 10,495,497
11,Machine 1,Job 11,567,568
12,Machine 1,Job 12,621,658
13,Machine 1,Job 13,680,754
14,Machine 1,Job 14,754,833
15,Machine 1,Job 15,833,900
16,Machine 1,Job 16,905,983
17,Machine 1,Job 17,1002,1062
18,Machine 1,Job 18,1062,1135
19,Machine 1,Job 19,1135,1233
20,Machine 1,Job 20,1238,1302
21,Machine 2,Job 1,4,7
22,Machine 2,Job 2,11,72
23,Machine 2,Job 3,90,106
24,Machine 2,Job 4,191,200
25,Machine 2,Job 5,225,240
26,Machine 2,Job 6,293,306
27,Machine 2,Job 7,321,343
28,Machine 2,Job 8,391,440
29,Machine 2,Job 9,495,497
30,Machine 2,Job 10,497,568
31,Machine 2,Job 11,568,658
32,Machine 2,Job 12,695,754
33,Machine 2,Job 13,754,828
34,Machine 2,Job 14,855,889
35,Machine 2,Job 15,953,983
36,Machine 2,Job 16,1023,1062
37,Machine 2,Job 17,1075,1132
38,Machine 2,Job 18,1135,1224
39,Machine 2,Job 19,1233,1302
40,Machine 2,Job 20,1302,1378
41,Machine 3,Job 1,7,54
42,Machine 3,Job 2,72,106
43,Machine 3,Job 3,106,200
44,Machine 3,Job 4,200,213
45,Machine 3,Job 5,249,306
46,Machine 3,Job 6,306,343
47,Machine 3,Job 7,356,440
48,Machine 3,Job 8,440,497
49,Machine 3,Job 9,497,568
50,Machine 3,Job 10,568,655
51,Machine 3,Job 11,658,754
52,Machine 3,Job 12,754,819
53,Machine 3,Job 13,855,889
54,Machine 3,Job 14,894,983
55,Machine 3,Job 15,1059,1062
56,Machine 3,Job 16,1062,1132
57,Machine 3,Job 17,1133,1207
58,Machine 3,Job 18,1224,1284
59,Machine 3,Job 19,1323,1331
60,Machine 3,Job 20,1378,1413
61,Machine 4,Job 1,54,68
62,Machine 4,Job 2,106,200
63,Machine 4,Job 3,205,208
64,Machine 4,Job 4,260,306
65,Machine 4,Job 5,313,343
66,Machine 4,Job 6,353,440
67,Machine 4,Job 7,440,466
68,Machine 4,Job 8,497,552
69,Machine 4,Job 9,568,644
70,Machine 4,Job 10,662,740
71,Machine 4,Job 11,775,818
72,Machine 4,Job 12,819,889
73,Machine 4,Job 13,900,983
74,Machine 4,Job 14,987,1062
75,Machine 4,Job 15,1062,1127
76,Machine 4,Job 16,1132,1207
77,Machine 4,Job 17,1207,1278
78,Machine 4,Job 18,1284,1331
79,Machine 4,Job 19,1359,1360
80,Machine 4,Job 20,1413,1439
81,Machine 5,Job 1,68,151
82,Machine 5,Job 2,200,208
83,Machine 5,Job 3,208,306
84,Machine 5,Job 4,306,343
85,Machine 5,Job 5,343,440
86,Machine 5,Job 6,440,456
87,Machine 5,Job 7,466,520
88,Machine 5,Job 8,552,643
89,Machine 5,Job 9,644,740
90,Machine 5,Job 10,740,818
91,Machine 5,Job 11,818,881
92,Machine 5,Job 12,889,983
93,Machine 5,Job 13,983,1062
94,Machine 5,Job 14,1062,1071
95,Machine 5,Job 15,1127,1205
96,Machine 5,Job 16,1207,1245
97,Machine 5,Job 17,1278,1288
98,Machine 5,Job 18,1331,1360
99,Machine 5,Job 19,1360,1421
100,Machine 5,Job 20,1439,1458
