Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,10
2,Machine 1,Job 2,10,36
3,Machine 1,Job 3,48,79
4,Machine 1,Job 4,79,103
5,Machine 1,Job 5,147,175
6,Machine 1,Job 6,175,220
7,Machine 1,Job 7,243,283
8,Machine 1,Job 8,305,376
9,Machine 1,Job 9,376,423
10,Machine 1,Job 10,423,482
11,Machine 1,Job 11,482,565
12,Machine 1,Job 12,596,600
13,Machine 1,Job 13,605,699
14,Machine 1,Job 14,699,788
15,Machine 1,Job 15,800,863
16,Machine 1,Job 16,863,928
17,Machine 1,Job 17,943,983
18,Machine 1,Job 18,1032,1070
19,Machine 1,Job 19,1070,1155
20,Machine 1,Job 20,1196,1222
21,Machine 1,Job 21,1251,1313
22,Machine 1,Job 22,1316,1400
23,Machine 1,Job 23,1424,1476
24,Machine 1,Job 24,1476,1554
25,Machine 1,Job 25,1606,1644
26,Machine 1,Job 26,1644,1733
27,Machine 1,Job 27,1737,1801
28,Machine 1,Job 28,1837,1891
29,Machine 1,Job 29,1898,1972
30,Machine 1,Job 30,1980,2026
31,Machine 1,Job 31,2026,2105
32,Machine 1,Job 32,2125,2153
33,Machine 1,Job 33,2217,2225
34,Machine 1,Job 34,2225,2299
35,Machine 1,Job 35,2361,2379
36,Machine 1,Job 36,2379,2476
37,Machine 1,Job 37,2476,2551
38,Machine 1,Job 38,2551,2589
39,Machine 1,Job 39,2600,2664
40,Machine 1,Job 40,2664,2726
41,Machine 1,Job 41,2726,2796
42,Machine 1,Job 42,2796,2824
43,Machine 1,Job 43,2825,2882
44,Machine 1,Job 44,2882,2950
45,Machine 1,Job 45,2950,3015
46,Machine 1,Job 46,3015,3102
47,Machine 1,Job 47,3115,3142
48,Machine 1,Job 48,3162,3196
49,Machine 1,Job 49,3265,3267
50,Machine 1,Job 50,3291,3326
51,Machine 2,Job 1,10,22
52,Machine 2,Job 2,36,79
53,Machine 2,Job 3,91,98
54,Machine 2,Job 4,148,175
55,Machine 2,Job 5,181,185
56,Machine 2,Job 6,220,283
57,Machine 2,Job 7,319,376
58,Machine 2,Job 8,414,421
59,Machine 2,Job 9,423,473
60,Machine 2,Job 10,524,556
61,Machine 2,Job 11,597,600
62,Machine 2,Job 12,600,699
63,Machine 2,Job 13,706,771
64,Machine 2,Job 14,788,863
65,Machine 2,Job 15,863,928
66,Machine 2,Job 16,928,983
67,Machine 2,Job 17,997,1070
68,Machine 2,Job 18,1070,1151
69,Machine 2,Job 19,1191,1222
70,Machine 2,Job 20,1236,1313
71,Machine 2,Job 21,1313,1400
72,Machine 2,Job 22,1442,1476
73,Machine 2,Job 23,1539,1547
74,Machine 2,Job 24,1554,1644
75,Machine 2,Job 25,1662,1721
76,Machine 2,Job 26,1733,1801
77,Machine 2,Job 27,1817,1891
78,Machine 2,Job 28,1891,1972
79,Machine 2,Job 29,2004,2026
80,Machine 2,Job 30,2063,2087
81,Machine 2,Job 31,2111,2153
82,Machine 2,Job 32,2154,2225
83,Machine 2,Job 33,2233,2282
84,Machine 2,Job 34,2356,2379
85,Machine 2,Job 35,2448,2467
86,Machine 2,Job 36,2476,2532
87,Machine 2,Job 37,2573,2584
88,Machine 2,Job 38,2643,2664
89,Machine 2,Job 39,2664,2710
90,Machine 2,Job 40,2726,2773
91,Machine 2,Job 41,2796,2810
92,Machine 2,Job 42,2853,2882
93,Machine 2,Job 43,2934,2938
94,Machine 2,Job 44,2950,3011
95,Machine 2,Job 45,3030,3097
96,Machine 2,Job 46,3102,3142
97,Machine 2,Job 47,3142,3196
98,Machine 2,Job 48,3229,3267
99,Machine 2,Job 49,3310,3326
100,Machine 2,Job 50,3411,3425
101,Machine 3,Job 1,22,55
102,Machine 3,Job 2,79,98
103,Machine 3,Job 3,98,175
104,Machine 3,Job 4,177,185
105,Machine 3,Job 5,186,212
106,Machine 3,Job 6,283,376
