Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,21
2,Machine 1,Job 2,21,80
3,Machine 1,Job 3,106,117
4,Machine 1,Job 4,118,145
5,Machine 1,Job 5,224,233
6,Machine 1,Job 6,266,330
7,Machine 1,Job 7,330,412
8,Machine 1,Job 8,412,494
9,Machine 1,Job 9,494,521
10,Machine 1,Job 10,543,586
11,Machine 1,Job 11,593,630
12,Machine 1,Job 12,630,713
13,Machine 1,Job 13,732,788
14,Machine 1,Job 14,836,867
15,Machine 1,Job 15,902,957
16,Machine 1,Job 16,964,1031
17,Machine 1,Job 17,1053,1130
18,Machine 1,Job 18,1130,1226
19,Machine 1,Job 19,1249,1314
20,Machine 1,Job 20,1340,1403
21,Machine 2,Job 1,21,31
22,Machine 2,Job 2,80,117
23,Machine 2,Job 3,124,145
24,Machine 2,Job 4,145,233
25,Machine 2,Job 5,233,330
26,Machine 2,Job 6,330,402
27,Machine 2,Job 7,412,458
28,Machine 2,Job 8,502,515
29,Machine 2,Job 9,521,586
30,Machine 2,Job 10,629,630
31,Machine 2,Job 11,643,697
32,Machine 2,Job 12,719,788
33,Machine 2,Job 13,826,867
34,Machine 2,Job 14,867,957
35,Machine 2,Job 15,957,1031
36,Machine 2,Job 16,1091,1130
37,Machine 2,Job 17,1164,1200
38,Machine 2,Job 18,1226,1314
39,Machine 2,Job 19,1314,1403
40,Machine 2,Job 20,1403,1474
41,Machine 3,Job 1,31,45
42,Machine 3,Job 2,117,145
43,Machine 3,Job 3,166,182
44,Machine 3,Job 4,233,262
45,Machine 3,Job 5,330,339
46,Machine 3,Job 6,402,448
47,Machine 3,Job 7,487,515
48,Machine 3,Job 8,515,558
49,Machine 3,Job 9,596,630
50,Machine 3,Job 10,630,697
51,Machine 3,Job 11,697,788
52,Machine 3,Job 12,804,867
53,Machine 3,Job 13,867,949
54,Machine 3,Job 14,957,1019
55,Machine 3,Job 15,1031,1130
56,Machine 3,Job 16,1130,1200
57,Machine 3,Job 17,1284,1298
58,Machine 3,Job 18,1314,1383
59,Machine 3,Job 19,1403,1465
60,Machine 3,Job 20,1531,1538
61,Machine 4,Job 1,45,61
62,Machine 4,Job 2,145,182
63,Machine 4,Job 3,182,225
64,Machine 4,Job 4,267,293
65,Machine 4,Job 5,339,342
66,Machine 4,Job 6,448,515
67,Machine 4,Job 7,515,554
68,Machine 4,Job 8,559,630
69,Machine 4,Job 9,631,672
70,Machine 4,Job 10,723,755
71,Machine 4,Job 11,788,867
72,Machine 4,Job 12,867,931
73,Machine 4,Job 13,949,1016
74,Machine 4,Job 14,1028,1049
75,Machine 4,Job 15,1130,1164
76,Machine 4,Job 16,1200,1298
77,Machine 4,Job 17,1298,1381
78,Machine 4,Job 18,1399,1430
79,Machine 4,Job 19,1465,1538
80,Machine 4,Job 20,1577,1588
81,Machine 5,Job 1,61,132
82,Machine 5,Job 2,182,218
83,Machine 5,Job 3,225,293
84,Machine 5,Job 4,311,335
85,Machine 5,Job 5,342,436
86,Machine 5,Job 6,515,529
87,Machine 5,Job 7,554,630
88,Machine 5,Job 8,642,672
89,Machine 5,Job 9,672,755
90,Machine 5,Job 10,768,774
91,Machine 5,Job 11,867,884
92,Machine 5,Job 12,931,953
93,Machine 5,Job 13,1016,1049
94,Machine 5,Job 14,1049,1123
95,Machine 5,Job 15,1164,1223
96,Machine 5,Job 16,1298,1345
97,Machine 5,Job 17,1381,1430
98,Machine 5,Job 18,1481,1511
99,Machine 5,Job 19,1560,1588
100,Machine 5,Job 20,1588,1641
101,Machine 6,Job 1,132,157
102,Machine 6,Job 2,218,236
103,Machine 6,Job 3,293,335
104,Machine 6,Job 4,335,426
105,Machine 6,Job 5,436,480
106,Machine 6,Job 6,529,587
107,Machine 6,Job 7,630,672
108,Machine 6,Job 8,685,696
109,Machine 6,Job 9,760,774
110,Machine 6,Job 10,822,826
111,Machine 6,Job 11,884,903
112,Machine 6,Job 12,967,986
113,Machine 6,Job 13,1049,1084
114,Machine 6,Job 14,1123,1178
115,Machine 6,Job 15,1244,1264
116,Machine 6,Job 16,1345,1396
117,Machine 6,Job 17,1430,1511
118,Machine 6,Job 18,1515,1588
119,Machine 6,Job 19,1588,1635
120,Machine 6,Job 20,1643,1656
121,Machine 7,Job 1,157,225
122,Machine 7,Job 2,236,290
123,Machine 7,Job 3,335,352
124,Machine 7,Job 4,426,453
125,Machine 7,Job 5,480,569
126,Machine 7,Job 6,587,672
127,Machine 7,Job 7,672,696
128,Machine 7,Job 8,700,774
129,Machine 7,Job 9,774,826
130,Machine 7,Job 10,826,901
131,Machine 7,Job 11,903,986
132,Machine 7,Job 12,1027,1069
133,Machine 7,Job 13,1101,1144
134,Machine 7,Job 14,1178,1264
135,Machine 7,Job 15,1264,1358
136,Machine 7,Job 16,1396,1418
137,Machine 7,Job 17,1511,1588
138,Machine 7,Job 18,1588,1618
139,Machine 7,Job 19,1645,1656
140,Machine 7,Job 20,1656,1710
141,Machine 8,Job 1,225,240
142,Machine 8,Job 2,290,316
143,Machine 8,Job 3,352,381
144,Machine 8,Job 4,453,495
145,Machine 8,Job 5,569,582
146,Machine 8,Job 6,672,687
147,Machine 8,Job 7,696,774
148,Machine 8,Job 8,774,797
149,Machine 8,Job 9,826,858
150,Machine 8,Job 10,901,985
151,Machine 8,Job 11,986,1069
152,Machine 8,Job 12,1069,1144
153,Machine 8,Job 13,1201,1209
154,Machine 8,Job 14,1278,1306
155,Machine 8,Job 15,1372,1384
156,Machine 8,Job 16,1418,1486
157,Machine 8,Job 17,1588,1609
158,Machine 8,Job 18,1618,1656
159,Machine 8,Job 19,1656,1695
160,Machine 8,Job 20,1710,1720
161,Machine 9,Job 1,240,285
162,Machine 9,Job 2,316,365
163,Machine 9,Job 3,433,436
164,Machine 9,Job 4,495,575
165,Machine 9,Job 5,636,650
166,Machine 9,Job 6,687,707
167,Machine 9,Job 7,774,794
168,Machine 9,Job 8,821,832
169,Machine 9,Job 9,871,930
170,Machine 9,Job 10,985,1062
171,Machine 9,Job 11,1080,1115
172,Machine 9,Job 12,1186,1209
173,Machine 9,Job 13,1302,1306
174,Machine 9,Job 14,1367,1384
175,Machine 9,Job 15,1393,1469
176,Machine 9,Job 16,1486,1556
177,Machine 9,Job 17,1609,1634
178,Machine 9,Job 18,1656,1685
179,Machine 9,Job 19,1695,1720
180,Machine 9,Job 20,1722,1816
181,Machine 10,Job 1,285,343
182,Machine 10,Job 2,374,436
183,Machine 10,Job 3,436,528
184,Machine 10,Job 4,575,650
185,Machine 10,Job 5,671,676
186,Machine 10,Job 6,730,737
187,Machine 10,Job 7,795,832
188,Machine 10,Job 8,832,930
189,Machine 10,Job 9,936,1017
190,Machine 10,Job 10,1062,1115
191,Machine 10,Job 11,1115,1209
192,Machine 10,Job 12,1284,1306
193,Machine 10,Job 13,1306,1384
194,Machine 10,Job 14,1384,1469
195,Machine 10,Job 15,1487,1499
196,Machine 10,Job 16,1556,1613
197,Machine 10,Job 17,1639,1652
198,Machine 10,Job 18,1685,1693
199,Machine 10,Job 19,1720,1816
200,Machine 10,Job 20,1816,1840
201,Machine 11,Job 1,343,436
202,Machine 11,Job 2,436,519
203,Machine 11,Job 3,528,588
204,Machine 11,Job 4,664,676
205,Machine 11,Job 5,676,737
206,Machine 11,Job 6,737,832
207,Machine 11,Job 7,832,917
208,Machine 11,Job 8,930,1017
209,Machine 11,Job 9,1017,1103
210,Machine 11,Job 10,1115,1184
211,Machine 11,Job 11,1209,1306
212,Machine 11,Job 12,1306,1380
213,Machine 11,Job 13,1384,1428
214,Machine 11,Job 14,1480,1499
215,Machine 11,Job 15,1499,1596
216,Machine 11,Job 16,1613,1652
217,Machine 11,Job 17,1652,1663
218,Machine 11,Job 18,1712,1749
219,Machine 11,Job 19,1820,1826
220,Machine 11,Job 20,1852,1920
221,Machine 12,Job 1,436,463
222,Machine 12,Job 2,519,580
223,Machine 12,Job 3,656,676
224,Machine 12,Job 4,691,719
225,Machine 12,Job 5,737,780
226,Machine 12,Job 6,832,844
227,Machine 12,Job 7,917,999
228,Machine 12,Job 8,1017,1054
229,Machine 12,Job 9,1103,1167
230,Machine 12,Job 10,1184,1242
231,Machine 12,Job 11,1306,1363
232,Machine 12,Job 12,1380,1404
233,Machine 12,Job 13,1428,1499
234,Machine 12,Job 14,1573,1586
235,Machine 12,Job 15,1596,1646
236,Machine 12,Job 16,1652,1654
237,Machine 12,Job 17,1663,1749
238,Machine 12,Job 18,1792,1826
239,Machine 12,Job 19,1910,1920
240,Machine 12,Job 20,1920,2014
241,Machine 13,Job 1,463,529
242,Machine 13,Job 2,580,676
243,Machine 13,Job 3,676,719
244,Machine 13,Job 4,730,738
245,Machine 13,Job 5,780,811
246,Machine 13,Job 6,855,871
247,Machine 13,Job 7,999,1034
248,Machine 13,Job 8,1054,1130
249,Machine 13,Job 9,1167,1242
250,Machine 13,Job 10,1286,1318
251,Machine 13,Job 11,1377,1399
252,Machine 13,Job 12,1485,1487
253,Machine 13,Job 13,1499,1586
254,Machine 13,Job 14,1586,1616
255,Machine 13,Job 15,1646,1651
256,Machine 13,Job 16,1693,1727
257,Machine 13,Job 17,1793,1826
258,Machine 13,Job 18,1903,1920
259,Machine 13,Job 19,1920,1993
260,Machine 13,Job 20,2014,2076
261,Machine 14,Job 1,529,588
262,Machine 14,Job 2,676,700
263,Machine 14,Job 3,735,738
264,Machine 14,Job 4,767,781
265,Machine 14,Job 5,858,871
266,Machine 14,Job 6,935,936
267,Machine 14,Job 7,1034,1039
268,Machine 14,Job 8,1130,1137
269,Machine 14,Job 9,1242,1318
270,Machine 14,Job 10,1385,1399
271,Machine 14,Job 11,1440,1487
272,Machine 14,Job 12,1514,1530
273,Machine 14,Job 13,1597,1602
274,Machine 14,Job 14,1627,1634
275,Machine 14,Job 15,1651,1727
276,Machine 14,Job 16,1727,1826
277,Machine 14,Job 17,1868,1920
278,Machine 14,Job 18,1938,1957
279,Machine 14,Job 19,2035,2046
280,Machine 14,Job 20,2076,2143
281,Machine 15,Job 1,588,592
282,Machine 15,Job 2,700,738
283,Machine 15,Job 3,764,781
284,Machine 15,Job 4,781,871
285,Machine 15,Job 5,924,936
286,Machine 15,Job 6,936,1032
287,Machine 15,Job 7,1039,1133
288,Machine 15,Job 8,1170,1232
289,Machine 15,Job 9,1318,1399
290,Machine 15,Job 10,1401,1487
291,Machine 15,Job 11,1487,1530
292,Machine 15,Job 12,1530,1602
293,Machine 15,Job 13,1613,1634
