Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,49
2,Machine 1,Job 2,49,107
3,Machine 1,Job 3,107,164
4,Machine 1,Job 4,167,208
5,Machine 1,Job 5,218,233
6,Machine 1,Job 6,278,298
7,Machine 1,Job 7,319,386
8,Machine 1,Job 8,386,451
9,Machine 1,Job 9,458,504
10,Machine 1,Job 10,504,543
11,Machine 1,Job 11,579,600
12,Machine 1,Job 12,600,692
13,Machine 1,Job 13,702,736
14,Machine 1,Job 14,764,816
15,Machine 1,Job 15,830,891
16,Machine 1,Job 16,892,989
17,Machine 1,Job 17,993,1076
18,Machine 1,Job 18,1076,1169
19,Machine 1,Job 19,1186,1224
20,Machine 1,Job 20,1274,1293
21,Machine 1,Job 21,1313,1390
22,Machine 1,Job 22,1434,1479
23,Machine 1,Job 23,1490,1545
24,Machine 1,Job 24,1545,1635
25,Machine 1,Job 25,1666,1697
26,Machine 1,Job 26,1697,1755
27,Machine 1,Job 27,1794,1847
28,Machine 1,Job 28,1881,1930
29,Machine 1,Job 29,1946,2021
30,Machine 1,Job 30,2039,2110
31,Machine 1,Job 31,2152,2200
32,Machine 1,Job 32,2217,2260
33,Machine 1,Job 33,2260,2350
34,Machine 1,Job 34,2362,2410
35,Machine 1,Job 35,2433,2506
36,Machine 1,Job 36,2562,2589
37,Machine 1,Job 37,2589,2677
38,Machine 1,Job 38,2677,2722
39,Machine 1,Job 39,2722,2814
40,Machine 1,Job 40,2836,2895
41,Machine 1,Job 41,2958,2978
42,Machine 1,Job 42,2978,3070
43,Machine 1,Job 43,3120,3132
44,Machine 1,Job 44,3148,3226
45,Machine 1,Job 45,3265,3302
46,Machine 1,Job 46,3302,3390
47,Machine 1,Job 47,3448,3466
48,Machine 1,Job 48,3489,3534
49,Machine 1,Job 49,3544,3626
50,Machine 1,Job 50,3626,3711
51,Machine 1,Job 51,3719,3794
52,Machine 1,Job 52,3823,3843
53,Machine 1,Job 53,3843,3896
54,Machine 1,Job 54,3919,3980
55,Machine 1,Job 55,4002,4048
56,Machine 1,Job 56,4105,4118
57,Machine 1,Job 57,4121,4207
58,Machine 1,Job 58,4246,4254
59,Machine 1,Job 59,4316,4337
60,Machine 1,Job 60,4362,4422
61,Machine 1,Job 61,4450,4497
62,Machine 1,Job 62,4559,4588
63,Machine 1,Job 63,4600,4675
64,Machine 1,Job 64,4726,4755
65,Machine 1,Job 65,4768,4846
66,Machine 1,Job 66,4846,4941
67,Machine 1,Job 67,4941,5028
68,Machine 1,Job 68,5055,5124
69,Machine 1,Job 69,5181,5206
70,Machine 1,Job 70,5212,5301
71,Machine 1,Job 71,5301,5393
72,Machine 1,Job 72,5433,5455
73,Machine 1,Job 73,5455,5550
74,Machine 1,Job 74,5599,5644
75,Machine 1,Job 75,5652,5738
76,Machine 1,Job 76,5738,5803
77,Machine 1,Job 77,5803,5882
78,Machine 1,Job 78,5882,5951
79,Machine 1,Job 79,5996,5998
80,Machine 1,Job 80,5998,6097
81,Machine 1,Job 81,6097,6138
82,Machine 1,Job 82,6138,6228
83,Machine 1,Job 83,6257,6279
84,Machine 1,Job 84,6353,6367
85,Machine 1,Job 85,6392,6456
86,Machine 1,Job 86,6456,6553
87,Machine 1,Job 87,6618,6627
88,Machine 1,Job 88,6633,6711
89,Machine 1,Job 89,6715,6759
90,Machine 1,Job 90,6790,6848
91,Machine 1,Job 91,6864,6946
92,Machine 1,Job 92,6993,7031
93,Machine 1,Job 93,7083,7095
94,Machine 1,Job 94,7174,7181
95,Machine 1,Job 95,7193,7280
96,Machine 1,Job 96,7367,7372
97,Machine 1,Job 97,7440,7452
98,Machine 1,Job 98,7461,7516
99,Machine 1,Job 99,7584,7613
100,Machine 1,Job 100,7645,7701
101,Machine 2,Job 1,49,63
102,Machine 2,Job 2,107,127
103,Machine 2,Job 3,164,208
104,Machine 2,Job 4,208,233
105,Machine 2,Job 5,233,298
106,Machine 2,Job 6,298,386
107,Machine 2,Job 7,386,429
108,Machine 2,Job 8,451,504
109,Machine 2,Job 9,504,530
110,Machine 2,Job 10,543,600
111,Machine 2,Job 11,600,670
112,Machine 2,Job 12,694,736
113,Machine 2,Job 13,785,816
114,Machine 2,Job 14,870,891
115,Machine 2,Job 15,923,989
116,Machine 2,Job 16,1048,1076
117,Machine 2,Job 17,1166,1168
118,Machine 2,Job 18,1200,1224
119,Machine 2,Job 19,1227,1293
120,Machine 2,Job 20,1320,1390
121,Machine 2,Job 21,1390,1479
122,Machine 2,Job 22,1479,1545
123,Machine 2,Job 23,1560,1599
124,Machine 2,Job 24,1647,1697
125,Machine 2,Job 25,1697,1753
126,Machine 2,Job 26,1834,1847
127,Machine 2,Job 27,1847,1930
128,Machine 2,Job 28,1971,2021
129,Machine 2,Job 29,2023,2110
130,Machine 2,Job 30,2175,2200
131,Machine 2,Job 31,2254,2260
132,Machine 2,Job 32,2317,2332
133,Machine 2,Job 33,2353,2410
134,Machine 2,Job 34,2441,2506
135,Machine 2,Job 35,2512,2589
136,Machine 2,Job 36,2589,2670
137,Machine 2,Job 37,2691,2718
138,Machine 2,Job 38,2737,2795
139,Machine 2,Job 39,2814,2895
140,Machine 2,Job 40,2968,2978
141,Machine 2,Job 41,2978,3053
142,Machine 2,Job 42,3083,3132
143,Machine 2,Job 43,3219,3226
144,Machine 2,Job 44,3272,3302
145,Machine 2,Job 45,3302,3385
146,Machine 2,Job 46,3390,3466
147,Machine 2,Job 47,3466,3534
148,Machine 2,Job 48,3534,3626
149,Machine 2,Job 49,3626,3697
150,Machine 2,Job 50,3720,3794
151,Machine 2,Job 51,3841,3843
152,Machine 2,Job 52,3862,3893
153,Machine 2,Job 53,3929,3980
154,Machine 2,Job 54,4002,4048
155,Machine 2,Job 55,4072,4118
156,Machine 2,Job 56,4118,4207
157,Machine 2,Job 57,4211,4254
158,Machine 2,Job 58,4300,4337
159,Machine 2,Job 59,4374,4422
160,Machine 2,Job 60,4472,4497
161,Machine 2,Job 61,4530,4588
162,Machine 2,Job 62,4638,4675
163,Machine 2,Job 63,4679,4755
164,Machine 2,Job 64,4774,4846
165,Machine 2,Job 65,4846,4941
166,Machine 2,Job 66,5011,5019
167,Machine 2,Job 67,5028,5124
168,Machine 2,Job 68,5192,5206
169,Machine 2,Job 69,5206,5301
170,Machine 2,Job 70,5323,5363
171,Machine 2,Job 71,5414,5455
172,Machine 2,Job 72,5462,5550
173,Machine 2,Job 73,5622,5644
174,Machine 2,Job 74,5644,5738
175,Machine 2,Job 75,5782,5800
176,Machine 2,Job 76,5842,5858
177,Machine 2,Job 77,5882,5917
178,Machine 2,Job 78,5992,5998
179,Machine 2,Job 79,5998,6075
180,Machine 2,Job 80,6097,6135
181,Machine 2,Job 81,6138,6219
182,Machine 2,Job 82,6228,6279
183,Machine 2,Job 83,6279,6367
184,Machine 2,Job 84,6367,6456
185,Machine 2,Job 85,6528,6539
186,Machine 2,Job 86,6623,6627
187,Machine 2,Job 87,6627,6711
188,Machine 2,Job 88,6757,6759
189,Machine 2,Job 89,6812,6848
190,Machine 2,Job 90,6874,6946
191,Machine 2,Job 91,6946,7031
192,Machine 2,Job 92,7056,7095
193,Machine 2,Job 93,7106,7181
194,Machine 2,Job 94,7217,7280
195,Machine 2,Job 95,7280,7372
196,Machine 2,Job 96,7375,7452
197,Machine 2,Job 97,7501,7516
198,Machine 2,Job 98,7588,7613
199,Machine 2,Job 99,7623,7701
200,Machine 2,Job 100,7707,7798
201,Machine 3,Job 1,63,91
202,Machine 3,Job 2,127,145
203,Machine 3,Job 3,208,220
204,Machine 3,Job 4,241,247
205,Machine 3,Job 5,300,327
206,Machine 3,Job 6,388,392
207,Machine 3,Job 7,429,457
208,Machine 3,Job 8,504,514
209,Machine 3,Job 9,537,561
210,Machine 3,Job 10,615,645
211,Machine 3,Job 11,672,736
212,Machine 3,Job 12,792,816
213,Machine 3,Job 13,834,891
214,Machine 3,Job 14,958,989
215,Machine 3,Job 15,1002,1076
216,Machine 3,Job 16,1142,1168
217,Machine 3,Job 17,1190,1224
218,Machine 3,Job 18,1242,1293
219,Machine 3,Job 19,1293,1390
220,Machine 3,Job 20,1393,1462
221,Machine 3,Job 21,1507,1539
222,Machine 3,Job 22,1570,1599
