Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,2
2,Machine 1,Job 2,2,16
3,Machine 1,Job 3,28,41
4,Machine 1,Job 4,41,72
5,Machine 1,Job 5,72,123
6,Machine 1,Job 6,123,158
7,Machine 1,Job 7,241,245
8,Machine 1,Job 8,294,339
9,Machine 1,Job 9,394,423
10,Machine 1,Job 10,450,508
11,Machine 1,Job 11,528,607
12,Machine 1,Job 12,677,705
13,Machine 1,Job 13,743,793
14,Machine 1,Job 14,793,879
15,Machine 1,Job 15,894,945
16,Machine 1,Job 16,1024,1041
17,Machine 1,Job 17,1052,1140
18,Machine 1,Job 18,1163,1220
19,Machine 1,Job 19,1276,1278
20,Machine 1,Job 20,1278,1305
21,Machine 1,Job 21,1305,1358
22,Machine 1,Job 22,1411,1431
23,Machine 1,Job 23,1431,1515
24,Machine 1,Job 24,1543,1558
25,Machine 1,Job 25,1573,1607
26,Machine 1,Job 26,1677,1702
27,Machine 1,Job 27,1702,1784
28,Machine 1,Job 28,1819,1854
29,Machine 1,Job 29,1904,1940
30,Machine 1,Job 30,1940,1976
31,Machine 1,Job 31,1976,2069
32,Machine 1,Job 32,2069,2120
33,Machine 1,Job 33,2129,2143
34,Machine 1,Job 34,2220,2232
35,Machine 1,Job 35,2283,2288
36,Machine 1,Job 36,2316,2317
37,Machine 1,Job 37,2343,2369
38,Machine 1,Job 38,2369,2437
39,Machine 1,Job 39,2437,2524
40,Machine 1,Job 40,2526,2594
41,Machine 1,Job 41,2594,2649
42,Machine 1,Job 42,2649,2738
43,Machine 1,Job 43,2738,2756
44,Machine 1,Job 44,2763,2828
45,Machine 1,Job 45,2828,2851
46,Machine 1,Job 46,2894,2944
47,Machine 1,Job 47,2962,3039
48,Machine 1,Job 48,3045,3133
49,Machine 1,Job 49,3199,3203
50,Machine 1,Job 50,3203,3300
51,Machine 1,Job 51,3328,3357
52,Machine 1,Job 52,3357,3403
53,Machine 1,Job 53,3403,3458
54,Machine 1,Job 54,3471,3518
55,Machine 1,Job 55,3544,3584
56,Machine 1,Job 56,3584,3659
57,Machine 1,Job 57,3732,3734
58,Machine 1,Job 58,3784,3825
59,Machine 1,Job 59,3836,3914
60,Machine 1,Job 60,3914,4004
61,Machine 1,Job 61,4045,4078
62,Machine 1,Job 62,4078,4174
63,Machine 1,Job 63,4193,4212
64,Machine 1,Job 64,4278,4308
65,Machine 1,Job 65,4363,4399
66,Machine 1,Job 66,4399,4481
67,Machine 1,Job 67,4481,4530
68,Machine 1,Job 68,4530,4583
69,Machine 1,Job 69,4607,4610
70,Machine 1,Job 70,4640,4686
71,Machine 1,Job 71,4686,4774
72,Machine 1,Job 72,4858,4873
73,Machine 1,Job 73,4873,4905
74,Machine 1,Job 74,4905,5004
75,Machine 1,Job 75,5051,5060
76,Machine 1,Job 76,5060,5113
77,Machine 1,Job 77,5127,5132
78,Machine 1,Job 78,5132,5211
79,Machine 1,Job 79,5238,5280
80,Machine 1,Job 80,5308,5338
81,Machine 1,Job 81,5342,5431
82,Machine 1,Job 82,5492,5523
83,Machine 1,Job 83,5552,5584
84,Machine 1,Job 84,5584,5635
85,Machine 1,Job 85,5688,5698
86,Machine 1,Job 86,5708,5746
87,Machine 1,Job 87,5763,5835
88,Machine 1,Job 88,5844,5899
89,Machine 1,Job 89,5957,5975
90,Machine 1,Job 90,5982,6027
91,Machine 1,Job 91,6078,6087
92,Machine 1,Job 92,6105,6173
93,Machine 1,Job 93,6255,6257
94,Machine 1,Job 94,6270,6309
95,Machine 1,Job 95,6309,6349
96,Machine 1,Job 96,6369,6399
97,Machine 1,Job 97,6424,6474
98,Machine 1,Job 98,6505,6551
99,Machine 1,Job 99,6551,6638
100,Machine 1,Job 100,6663,6690
101,Machine 1,Job 101,6734,6736
102,Machine 1,Job 102,6773,6797
103,Machine 1,Job 103,6809,6859
104,Machine 1,Job 104,6882,6909
105,Machine 1,Job 105,6938,6982
106,Machine 1,Job 106,7037,7040
107,Machine 1,Job 107,7105,7112
108,Machine 1,Job 108,7114,7153
109,Machine 1,Job 109,7153,7202
110,Machine 1,Job 110,7245,7247
111,Machine 1,Job 111,7253,7326
112,Machine 1,Job 112,7344,7366
113,Machine 1,Job 113,7367,7447
114,Machine 1,Job 114,7474,7532
115,Machine 1,Job 115,7532,7611
116,Machine 1,Job 116,7611,7683
117,Machine 1,Job 117,7706,7757
118,Machine 1,Job 118,7779,7841
119,Machine 1,Job 119,7852,7940
120,Machine 1,Job 120,8003,8005
121,Machine 1,Job 121,8046,8104
122,Machine 1,Job 122,8104,8177
123,Machine 1,Job 123,8253,8268
124,Machine 1,Job 124,8295,8324
125,Machine 1,Job 125,8349,8398
126,Machine 1,Job 126,8493,8495
127,Machine 1,Job 127,8495,8582
128,Machine 1,Job 128,8619,8629
129,Machine 1,Job 129,8629,8711
130,Machine 1,Job 130,8781,8797
131,Machine 1,Job 131,8797,8857
132,Machine 1,Job 132,8903,8914
133,Machine 1,Job 133,8914,8999
134,Machine 1,Job 134,8999,9097
135,Machine 1,Job 135,9122,9133
136,Machine 1,Job 136,9142,9229
137,Machine 1,Job 137,9229,9290
138,Machine 1,Job 138,9290,9385
139,Machine 1,Job 139,9385,9476
140,Machine 1,Job 140,9476,9571
141,Machine 1,Job 141,9571,9622
142,Machine 1,Job 142,9636,9687
143,Machine 1,Job 143,9703,9781
144,Machine 1,Job 144,9793,9877
145,Machine 1,Job 145,9904,9950
146,Machine 1,Job 146,9950,10030
147,Machine 1,Job 147,10038,10104
148,Machine 1,Job 148,10151,10169
149,Machine 1,Job 149,10230,10267
150,Machine 1,Job 150,10269,10364
151,Machine 1,Job 151,10439,10454
152,Machine 1,Job 152,10454,10553
153,Machine 1,Job 153,10553,10605
154,Machine 1,Job 154,10621,10681
155,Machine 1,Job 155,10704,10769
156,Machine 1,Job 156,10769,10868
157,Machine 1,Job 157,10868,10910
158,Machine 1,Job 158,10973,10997
159,Machine 1,Job 159,11027,11093
160,Machine 1,Job 160,11093,11191
161,Machine 1,Job 161,11192,11290
162,Machine 1,Job 162,11328,11368
163,Machine 1,Job 163,11372,11464
164,Machine 1,Job 164,11464,11559
165,Machine 1,Job 165,11559,11653
166,Machine 1,Job 166,11655,11729
167,Machine 1,Job 167,11736,11808
168,Machine 1,Job 168,11808,11879
169,Machine 1,Job 169,11879,11953
170,Machine 1,Job 170,11953,12051
171,Machine 1,Job 171,12051,12119
172,Machine 1,Job 172,12159,12188
173,Machine 1,Job 173,12197,12269
174,Machine 1,Job 174,12283,12353
175,Machine 1,Job 175,12353,12420
176,Machine 1,Job 176,12420,12491
177,Machine 1,Job 177,12491,12564
178,Machine 1,Job 178,12568,12637
179,Machine 1,Job 179,12679,12702
180,Machine 1,Job 180,12702,12769
181,Machine 1,Job 181,12771,12805
182,Machine 1,Job 182,12805,12876
183,Machine 1,Job 183,12912,12938
184,Machine 1,Job 184,12947,13036
185,Machine 1,Job 185,13047,13134
186,Machine 1,Job 186,13198,13211
187,Machine 1,Job 187,13267,13285
188,Machine 1,Job 188,13306,13349
189,Machine 1,Job 189,13349,13443
190,Machine 1,Job 190,13537,13538
191,Machine 1,Job 191,13595,13625
192,Machine 1,Job 192,13641,13673
193,Machine 1,Job 193,13752,13758
194,Machine 1,Job 194,13777,13828
195,Machine 1,Job 195,13831,13927
196,Machine 1,Job 196,13957,13992
197,Machine 1,Job 197,14017,14027
198,Machine 1,Job 198,14055,14067
199,Machine 1,Job 199,14067,14112
200,Machine 1,Job 200,14130,14169
201,Machine 2,Job 1,2,9
202,Machine 2,Job 2,16,41
203,Machine 2,Job 3,46,54
204,Machine 2,Job 4,72,100
205,Machine 2,Job 5,134,156
206,Machine 2,Job 6,193,245
207,Machine 2,Job 7,247,339
208,Machine 2,Job 8,367,423
209,Machine 2,Job 9,469,508
210,Machine 2,Job 10,510,607
211,Machine 2,Job 11,690,705
212,Machine 2,Job 12,705,793
213,Machine 2,Job 13,855,879
214,Machine 2,Job 14,879,945
215,Machine 2,Job 15,945,1041
216,Machine 2,Job 16,1041,1140
217,Machine 2,Job 17,1140,1220
218,Machine 2,Job 18,1220,1278
219,Machine 2,Job 19,1278,1298
220,Machine 2,Job 20,1320,1354
221,Machine 2,Job 21,1396,1431
222,Machine 2,Job 22,1431,1498
223,Machine 2,Job 23,1515,1558
224,Machine 2,Job 24,1576,1607
225,Machine 2,Job 25,1607,1702
226,Machine 2,Job 26,1744,1754
227,Machine 2,Job 27,1784,1854
228,Machine 2,Job 28,1854,1940
229,Machine 2,Job 29,1957,1961
230,Machine 2,Job 30,1976,2041
231,Machine 2,Job 31,2069,2095
232,Machine 2,Job 32,2120,2143
233,Machine 2,Job 33,2143,2232
234,Machine 2,Job 34,2268,2288
235,Machine 2,Job 35,2288,2317
236,Machine 2,Job 36,2343,2369
237,Machine 2,Job 37,2402,2428
238,Machine 2,Job 38,2468,2513
239,Machine 2,Job 39,2533,2594
240,Machine 2,Job 40,2594,2628
241,Machine 2,Job 41,2720,2722
242,Machine 2,Job 42,2738,2750
243,Machine 2,Job 43,2765,2828
244,Machine 2,Job 44,2828,2850
245,Machine 2,Job 45,2889,2944
246,Machine 2,Job 46,2981,3039
247,Machine 2,Job 47,3057,3133
248,Machine 2,Job 48,3133,3203
249,Machine 2,Job 49,3203,3299
250,Machine 2,Job 50,3300,3357
251,Machine 2,Job 51,3357,3388
252,Machine 2,Job 52,3413,3440
253,Machine 2,Job 53,3480,3518
254,Machine 2,Job 54,3537,3584
255,Machine 2,Job 55,3630,3644
256,Machine 2,Job 56,3724,3734
257,Machine 2,Job 57,3734,3825
258,Machine 2,Job 58,3828,3914
259,Machine 2,Job 59,3936,3963
260,Machine 2,Job 60,4004,4078
261,Machine 2,Job 61,4099,4120
262,Machine 2,Job 62,4207,4212
263,Machine 2,Job 63,4212,4308
264,Machine 2,Job 64,4309,4399
265,Machine 2,Job 65,4408,4469
266,Machine 2,Job 66,4481,4522
267,Machine 2,Job 67,4578,4582
268,Machine 2,Job 68,4605,4610
269,Machine 2,Job 69,4672,4686
270,Machine 2,Job 70,4695,4756
271,Machine 2,Job 71,4774,4873
272,Machine 2,Job 72,4893,4900
273,Machine 2,Job 73,4905,4967
274,Machine 2,Job 74,5004,5060
275,Machine 2,Job 75,5089,5107
276,Machine 2,Job 76,5129,5132
277,Machine 2,Job 77,5160,5182
278,Machine 2,Job 78,5234,5280
279,Machine 2,Job 79,5337,5338
280,Machine 2,Job 80,5357,5431
281,Machine 2,Job 81,5438,5523
282,Machine 2,Job 82,5523,5584
283,Machine 2,Job 83,5596,5611
284,Machine 2,Job 84,5690,5698
285,Machine 2,Job 85,5705,5746
286,Machine 2,Job 86,5751,5835
287,Machine 2,Job 87,5835,5899
288,Machine 2,Job 88,5899,5975
289,Machine 2,Job 89,6000,6027
290,Machine 2,Job 90,6071,6087
291,Machine 2,Job 91,6128,6173
292,Machine 2,Job 92,6173,6257
293,Machine 2,Job 93,6257,6309
294,Machine 2,Job 94,6333,6342
295,Machine 2,Job 95,6369,6399
296,Machine 2,Job 96,6429,6474
297,Machine 2,Job 97,6485,6551
298,Machine 2,Job 98,6551,6636
299,Machine 2,Job 99,6638,6690
300,Machine 2,Job 100,6697,6736
301,Machine 2,Job 101,6736,6797
302,Machine 2,Job 102,6797,6859
303,Machine 2,Job 103,6895,6909
304,Machine 2,Job 104,6913,6982
305,Machine 2,Job 105,6982,7040
306,Machine 2,Job 106,7040,7112
307,Machine 2,Job 107,7112,7153
308,Machine 2,Job 108,7172,7181
309,Machine 2,Job 109,7202,7247
310,Machine 2,Job 110,7307,7326
311,Machine 2,Job 111,7327,7366
312,Machine 2,Job 112,7366,7447
313,Machine 2,Job 113,7447,7532
314,Machine 2,Job 114,7542,7598
315,Machine 2,Job 115,7611,7674
316,Machine 2,Job 116,7683,7757
317,Machine 2,Job 117,7757,7841
318,Machine 2,Job 118,7841,7940
319,Machine 2,Job 119,7940,8005
320,Machine 2,Job 120,8005,8104
321,Machine 2,Job 121,8104,8173
322,Machine 2,Job 122,8180,8268
323,Machine 2,Job 123,8287,8324
324,Machine 2,Job 124,8369,8398
325,Machine 2,Job 125,8398,8495
326,Machine 2,Job 126,8519,8554
327,Machine 2,Job 127,8590,8629
328,Machine 2,Job 128,8659,8708
329,Machine 2,Job 129,8711,8797
330,Machine 2,Job 130,8824,8849
331,Machine 2,Job 131,8858,8914
332,Machine 2,Job 132,8914,8994
333,Machine 2,Job 133,8999,9097
334,Machine 2,Job 134,9124,9133
335,Machine 2,Job 135,9228,9229
336,Machine 2,Job 136,9264,9286
337,Machine 2,Job 137,9309,9345
338,Machine 2,Job 138,9385,9464
339,Machine 2,Job 139,9503,9521
340,Machine 2,Job 140,9594,9595
341,Machine 2,Job 141,9636,9687
342,Machine 2,Job 142,9688,9781
343,Machine 2,Job 143,9781,9877
344,Machine 2,Job 144,9894,9950
345,Machine 2,Job 145,10004,10024
346,Machine 2,Job 146,10030,10104
347,Machine 2,Job 147,10149,10169
348,Machine 2,Job 148,10172,10267
349,Machine 2,Job 149,10267,10364
350,Machine 2,Job 150,10429,10454
351,Machine 2,Job 151,10454,10552
352,Machine 2,Job 152,10576,10603
353,Machine 2,Job 153,10605,10681
354,Machine 2,Job 154,10707,10769
355,Machine 2,Job 155,10778,10845
356,Machine 2,Job 156,10871,10900
357,Machine 2,Job 157,10914,10997
358,Machine 2,Job 158,10997,11093
359,Machine 2,Job 159,11094,11191
360,Machine 2,Job 160,11209,11290
361,Machine 2,Job 161,11331,11368
362,Machine 2,Job 162,11384,11464
363,Machine 2,Job 163,11464,11557
364,Machine 2,Job 164,11559,11650
365,Machine 2,Job 165,11653,11729
366,Machine 2,Job 166,11729,11808
367,Machine 2,Job 167,11829,11856
368,Machine 2,Job 168,11901,11951
369,Machine 2,Job 169,11963,12031
370,Machine 2,Job 170,12110,12117
371,Machine 2,Job 171,12133,12188
372,Machine 2,Job 172,12189,12269
373,Machine 2,Job 173,12275,12353
374,Machine 2,Job 174,12355,12403
375,Machine 2,Job 175,12420,12489
376,Machine 2,Job 176,12504,12537
377,Machine 2,Job 177,12564,12637
378,Machine 2,Job 178,12655,12702
379,Machine 2,Job 179,12730,12755
380,Machine 2,Job 180,12771,12805
381,Machine 2,Job 181,12805,12851
382,Machine 2,Job 182,12888,12938
383,Machine 2,Job 183,12955,13036
384,Machine 2,Job 184,13036,13134
385,Machine 2,Job 185,13138,13211
386,Machine 2,Job 186,13257,13285
387,Machine 2,Job 187,13298,13349
388,Machine 2,Job 188,13356,13443
389,Machine 2,Job 189,13443,13538
390,Machine 2,Job 190,13553,13625
391,Machine 2,Job 191,13625,13673
392,Machine 2,Job 192,13677,13758
393,Machine 2,Job 193,13796,13828
394,Machine 2,Job 194,13869,13927
395,Machine 2,Job 195,13927,13992
396,Machine 2,Job 196,14021,14027
397,Machine 2,Job 197,14065,14067
398,Machine 2,Job 198,14074,14103
399,Machine 2,Job 199,14152,14169
400,Machine 2,Job 200,14176,14214
401,Machine 3,Job 1,9,23
402,Machine 3,Job 2,41,54
403,Machine 3,Job 3,60,68
404,Machine 3,Job 4,128,156
405,Machine 3,Job 5,225,245
406,Machine 3,Job 6,285,339
407,Machine 3,Job 7,359,423
408,Machine 3,Job 8,461,508
409,Machine 3,Job 9,523,607
410,Machine 3,Job 10,607,705
411,Machine 3,Job 11,752,778
412,Machine 3,Job 12,793,879
413,Machine 3,Job 13,898,944
414,Machine 3,Job 14,1017,1021
415,Machine 3,Job 15,1041,1140
416,Machine 3,Job 16,1140,1211
417,Machine 3,Job 17,1220,1269
418,Machine 3,Job 18,1278,1287
419,Machine 3,Job 19,1298,1354
420,Machine 3,Job 20,1354,1431
421,Machine 3,Job 21,1445,1457
422,Machine 3,Job 22,1513,1553
423,Machine 3,Job 23,1558,1607
424,Machine 3,Job 24,1610,1692
425,Machine 3,Job 25,1702,1754
426,Machine 3,Job 26,1754,1849
427,Machine 3,Job 27,1854,1900
428,Machine 3,Job 28,1940,1961
429,Machine 3,Job 29,1961,2000
430,Machine 3,Job 30,2041,2086
431,Machine 3,Job 31,2095,2143
432,Machine 3,Job 32,2143,2178
433,Machine 3,Job 33,2232,2288
434,Machine 3,Job 34,2297,2305
435,Machine 3,Job 35,2317,2369
436,Machine 3,Job 36,2370,2428
437,Machine 3,Job 37,2428,2513
438,Machine 3,Job 38,2584,2594
439,Machine 3,Job 39,2594,2620
440,Machine 3,Job 40,2628,2722
441,Machine 3,Job 41,2722,2744
442,Machine 3,Job 42,2759,2828
443,Machine 3,Job 43,2830,2848
444,Machine 3,Job 44,2913,2944
445,Machine 3,Job 45,2944,3039
446,Machine 3,Job 46,3054,3133
447,Machine 3,Job 47,3140,3185
448,Machine 3,Job 48,3203,3290
449,Machine 3,Job 49,3299,3347
450,Machine 3,Job 50,3357,3376
451,Machine 3,Job 51,3410,3440
452,Machine 3,Job 52,3447,3518
453,Machine 3,Job 53,3535,3584
454,Machine 3,Job 54,3593,3644
455,Machine 3,Job 55,3644,3734
456,Machine 3,Job 56,3766,3818
457,Machine 3,Job 57,3832,3914
458,Machine 3,Job 58,3938,3963
459,Machine 3,Job 59,4003,4024
460,Machine 3,Job 60,4094,4120
461,Machine 3,Job 61,4152,4212
462,Machine 3,Job 62,4212,4303
463,Machine 3,Job 63,4308,4399
464,Machine 3,Job 64,4431,4469
465,Machine 3,Job 65,4473,4509
466,Machine 3,Job 66,4571,4582
467,Machine 3,Job 67,4592,4610
468,Machine 3,Job 68,4677,4686
469,Machine 3,Job 69,4686,4756
470,Machine 3,Job 70,4765,4787
471,Machine 3,Job 71,4873,4900
472,Machine 3,Job 72,4900,4909
473,Machine 3,Job 73,4967,5045
474,Machine 3,Job 74,5060,5107
475,Machine 3,Job 75,5114,5132
476,Machine 3,Job 76,5174,5182
477,Machine 3,Job 77,5182,5280
478,Machine 3,Job 78,5305,5338
479,Machine 3,Job 79,5376,5431
480,Machine 3,Job 80,5456,5523
481,Machine 3,Job 81,5543,5581
482,Machine 3,Job 82,5594,5611
483,Machine 3,Job 83,5614,5698
484,Machine 3,Job 84,5703,5746
485,Machine 3,Job 85,5746,5835
486,Machine 3,Job 86,5842,5894
487,Machine 3,Job 87,5969,5973
488,Machine 3,Job 88,5975,6027
489,Machine 3,Job 89,6074,6087
490,Machine 3,Job 90,6087,6173
491,Machine 3,Job 91,6173,6249
492,Machine 3,Job 92,6260,6295
493,Machine 3,Job 93,6309,6342
494,Machine 3,Job 94,6377,6399
495,Machine 3,Job 95,6453,6474
496,Machine 3,Job 96,6474,6551
497,Machine 3,Job 97,6599,6627
498,Machine 3,Job 98,6636,6666
499,Machine 3,Job 99,6690,6736
500,Machine 3,Job 100,6754,6786
501,Machine 3,Job 101,6803,6838
502,Machine 3,Job 102,6859,6909
503,Machine 3,Job 103,6909,6982
504,Machine 3,Job 104,6982,7035
505,Machine 3,Job 105,7040,7100
506,Machine 3,Job 106,7112,7143
507,Machine 3,Job 107,7153,7181
508,Machine 3,Job 108,7197,7230
509,Machine 3,Job 109,7247,7326
510,Machine 3,Job 110,7364,7366
511,Machine 3,Job 111,7366,7429
512,Machine 3,Job 112,7447,7510
513,Machine 3,Job 113,7532,7598
514,Machine 3,Job 114,7643,7665
515,Machine 3,Job 115,7674,7757
516,Machine 3,Job 116,7767,7838
517,Machine 3,Job 117,7841,7935
518,Machine 3,Job 118,7956,7992
519,Machine 3,Job 119,8021,8089
520,Machine 3,Job 120,8111,8171
521,Machine 3,Job 121,8173,8268
522,Machine 3,Job 122,8308,8324
523,Machine 3,Job 123,8370,8398
524,Machine 3,Job 124,8398,8490
525,Machine 3,Job 125,8512,8554
526,Machine 3,Job 126,8556,8629
527,Machine 3,Job 127,8631,8708
528,Machine 3,Job 128,8732,8788
529,Machine 3,Job 129,8826,8849
530,Machine 3,Job 130,8897,8914
531,Machine 3,Job 131,8914,8988
532,Machine 3,Job 132,8994,9087
533,Machine 3,Job 133,9097,9133
534,Machine 3,Job 134,9133,9229
535,Machine 3,Job 135,9260,9286
536,Machine 3,Job 136,9286,9345
537,Machine 3,Job 137,9345,9442
538,Machine 3,Job 138,9464,9521
539,Machine 3,Job 139,9521,9595
540,Machine 3,Job 140,9642,9687
541,Machine 3,Job 141,9700,9781
542,Machine 3,Job 142,9781,9876
543,Machine 3,Job 143,9877,9950
544,Machine 3,Job 144,9950,10024
545,Machine 3,Job 145,10060,10081
546,Machine 3,Job 146,10167,10169
547,Machine 3,Job 147,10202,10267
548,Machine 3,Job 148,10267,10362
549,Machine 3,Job 149,10364,10454
550,Machine 3,Job 150,10454,10550
551,Machine 3,Job 151,10573,10603
552,Machine 3,Job 152,10603,10675
553,Machine 3,Job 153,10681,10769
554,Machine 3,Job 154,10837,10845
555,Machine 3,Job 155,10891,10900
556,Machine 3,Job 156,10907,10997
557,Machine 3,Job 157,11040,11093
558,Machine 3,Job 158,11099,11191
559,Machine 3,Job 159,11191,11290
560,Machine 3,Job 160,11323,11368
561,Machine 3,Job 161,11396,11464
562,Machine 3,Job 162,11464,11544
563,Machine 3,Job 163,11598,11635
564,Machine 3,Job 164,11663,11703
565,Machine 3,Job 165,11734,11792
566,Machine 3,Job 166,11853,11856
567,Machine 3,Job 167,11870,11951
568,Machine 3,Job 168,11968,12031
569,Machine 3,Job 169,12031,12117
570,Machine 3,Job 170,12136,12188
571,Machine 3,Job 171,12188,12269
572,Machine 3,Job 172,12269,12353
573,Machine 3,Job 173,12369,12403
574,Machine 3,Job 174,12424,12481
575,Machine 3,Job 175,12518,12537
576,Machine 3,Job 176,12537,12631
577,Machine 3,Job 177,12637,12702
578,Machine 3,Job 178,12702,12755
579,Machine 3,Job 179,12776,12805
580,Machine 3,Job 180,12805,12850
581,Machine 3,Job 181,12918,12938
582,Machine 3,Job 182,12939,13036
583,Machine 3,Job 183,13052,13117
584,Machine 3,Job 184,13179,13211
585,Machine 3,Job 185,13211,13285
586,Machine 3,Job 186,13299,13349
587,Machine 3,Job 187,13357,13443
588,Machine 3,Job 188,13443,13506
589,Machine 3,Job 189,13538,13625
590,Machine 3,Job 190,13625,13673
591,Machine 3,Job 191,13752,13758
592,Machine 3,Job 192,13758,13828
593,Machine 3,Job 193,13859,13927
594,Machine 3,Job 194,13927,13984
595,Machine 3,Job 195,14010,14027
596,Machine 3,Job 196,14056,14067
597,Machine 3,Job 197,14084,14103
598,Machine 3,Job 198,14103,14169
599,Machine 3,Job 199,14207,14214
600,Machine 3,Job 200,14214,14235
601,Machine 4,Job 1,23,29
602,Machine 4,Job 2,54,68
603,Machine 4,Job 3,68,156
604,Machine 4,Job 4,225,245
605,Machine 4,Job 5,245,339
606,Machine 4,Job 6,339,423
607,Machine 4,Job 7,490,508
608,Machine 4,Job 8,508,607
609,Machine 4,Job 9,612,701
610,Machine 4,Job 10,717,778
611,Machine 4,Job 11,852,875
612,Machine 4,Job 12,882,944
613,Machine 4,Job 13,976,1021
614,Machine 4,Job 14,1112,1113
615,Machine 4,Job 15,1140,1194
616,Machine 4,Job 16,1231,1242
617,Machine 4,Job 17,1272,1286
618,Machine 4,Job 18,1287,1341
619,Machine 4,Job 19,1354,1361
620,Machine 4,Job 20,1448,1457
621,Machine 4,Job 21,1457,1553
622,Machine 4,Job 22,1553,1597
623,Machine 4,Job 23,1645,1692
624,Machine 4,Job 24,1721,1747
625,Machine 4,Job 25,1782,1793
626,Machine 4,Job 26,1849,1875
627,Machine 4,Job 27,1900,1953
628,Machine 4,Job 28,1961,1992
629,Machine 4,Job 29,2000,2049
630,Machine 4,Job 30,2086,2095
631,Machine 4,Job 31,2143,2145
632,Machine 4,Job 32,2189,2214
633,Machine 4,Job 33,2288,2305
634,Machine 4,Job 34,2346,2347
635,Machine 4,Job 35,2369,2428
636,Machine 4,Job 36,2428,2502
637,Machine 4,Job 37,2513,2594
638,Machine 4,Job 38,2597,2600
639,Machine 4,Job 39,2646,2658
640,Machine 4,Job 40,2722,2742
641,Machine 4,Job 41,2744,2828
642,Machine 4,Job 42,2828,2848
643,Machine 4,Job 43,2850,2944
644,Machine 4,Job 44,3023,3030
645,Machine 4,Job 45,3039,3133
646,Machine 4,Job 46,3143,3185
647,Machine 4,Job 47,3185,3264
648,Machine 4,Job 48,3306,3331
649,Machine 4,Job 49,3347,3359
650,Machine 4,Job 50,3380,3440
651,Machine 4,Job 51,3440,3518
652,Machine 4,Job 52,3518,3584
653,Machine 4,Job 53,3629,3644
654,Machine 4,Job 54,3692,3721
655,Machine 4,Job 55,3734,3818
656,Machine 4,Job 56,3818,3914
657,Machine 4,Job 57,3914,3963
658,Machine 4,Job 58,4009,4024
659,Machine 4,Job 59,4024,4120
660,Machine 4,Job 60,4191,4212
661,Machine 4,Job 61,4228,4300
662,Machine 4,Job 62,4305,4395
663,Machine 4,Job 63,4399,4469
664,Machine 4,Job 64,4506,4509
665,Machine 4,Job 65,4509,4582
666,Machine 4,Job 66,4582,4610
667,Machine 4,Job 67,4610,4686
668,Machine 4,Job 68,4686,4724
669,Machine 4,Job 69,4756,4787
670,Machine 4,Job 70,4787,4860
671,Machine 4,Job 71,4900,4905
672,Machine 4,Job 72,4909,5008
