Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,28
2,Machine 1,Job 2,28,63
3,Machine 1,Job 3,91,102
4,Machine 1,Job 4,141,169
5,Machine 1,Job 5,169,234
6,Machine 1,Job 6,255,275
7,Machine 1,Job 7,333,362
8,Machine 1,Job 8,378,444
9,Machine 1,Job 9,444,543
10,Machine 1,Job 10,543,556
11,Machine 1,Job 11,565,642
12,Machine 1,Job 12,685,727
13,Machine 1,Job 13,746,751
14,Machine 1,Job 14,793,827
15,Machine 1,Job 15,827,925
16,Machine 1,Job 16,937,973
17,Machine 1,Job 17,986,1071
18,Machine 1,Job 18,1071,1148
19,Machine 1,Job 19,1148,1195
20,Machine 1,Job 20,1195,1287
21,Machine 2,Job 1,28,48
22,Machine 2,Job 2,63,102
23,Machine 2,Job 3,102,169
24,Machine 2,Job 4,169,172
25,Machine 2,Job 5,234,275
26,Machine 2,Job 6,295,362
27,Machine 2,Job 7,422,444
28,Machine 2,Job 8,480,517
29,Machine 2,Job 9,551,552
30,Machine 2,Job 10,556,642
31,Machine 2,Job 11,642,727
32,Machine 2,Job 12,749,751
33,Machine 2,Job 13,798,827
34,Machine 2,Job 14,847,921
35,Machine 2,Job 15,972,973
36,Machine 2,Job 16,1032,1071
37,Machine 2,Job 17,1109,1129
38,Machine 2,Job 18,1148,1194
39,Machine 2,Job 19,1195,1275
40,Machine 2,Job 20,1301,1326
41,Machine 3,Job 1,48,59
42,Machine 3,Job 2,102,129
43,Machine 3,Job 3,169,171
44,Machine 3,Job 4,172,269
45,Machine 3,Job 5,275,362
46,Machine 3,Job 6,377,444
47,Machine 3,Job 7,444,517
48,Machine 3,Job 8,517,552
49,Machine 3,Job 9,582,599
50,Machine 3,Job 10,642,705
51,Machine 3,Job 11,733,751
52,Machine 3,Job 12,756,827
53,Machine 3,Job 13,838,921
54,Machine 3,Job 14,938,973
55,Machine 3,Job 15,1012,1071
56,Machine 3,Job 16,1083,1129
57,Machine 3,Job 17,1164,1187
58,Machine 3,Job 18,1194,1273
59,Machine 3,Job 19,1275,1326
60,Machine 3,Job 20,1377,1389
61,Machine 4,Job 1,59,98
62,Machine 4,Job 2,129,143
63,Machine 4,Job 3,226,228
64,Machine 4,Job 4,269,331
65,Machine 4,Job 5,362,444
66,Machine 4,Job 6,444,460
67,Machine 4,Job 7,517,552
68,Machine 4,Job 8,552,599
69,Machine 4,Job 9,642,661
70,Machine 4,Job 10,705,751
71,Machine 4,Job 11,755,827
72,Machine 4,Job 12,827,921
73,Machine 4,Job 13,946,973
74,Machine 4,Job 14,1002,1071
75,Machine 4,Job 15,1079,1129
76,Machine 4,Job 16,1129,1187
77,Machine 4,Job 17,1201,1223
78,Machine 4,Job 18,1273,1295
79,Machine 4,Job 19,1326,1389
80,Machine 4,Job 20,1403,1449
81,Machine 5,Job 1,98,104
82,Machine 5,Job 2,143,228
83,Machine 5,Job 3,228,268
84,Machine 5,Job 4,331,336
85,Machine 5,Job 5,444,452
86,Machine 5,Job 6,472,497
87,Machine 5,Job 7,556,595
88,Machine 5,Job 8,648,661
89,Machine 5,Job 9,749,751
90,Machine 5,Job 10,763,827
91,Machine 5,Job 11,827,894
92,Machine 5,Job 12,922,973
93,Machine 5,Job 13,999,1071
94,Machine 5,Job 14,1096,1129
95,Machine 5,Job 15,1138,1166
96,Machine 5,Job 16,1187,1223
97,Machine 5,Job 17,1223,1295
98,Machine 5,Job 18,1325,1345
99,Machine 5,Job 19,1389,1449
100,Machine 5,Job 20,1459,1519
101,Machine 6,Job 1,104,168
102,Machine 6,Job 2,228,254
103,Machine 6,Job 3,268,324
104,Machine 6,Job 4,336,402
105,Machine 6,Job 5,472,497
106,Machine 6,Job 6,512,595
107,Machine 6,Job 7,595,661
108,Machine 6,Job 8,695,751
109,Machine 6,Job 9,751,827
110,Machine 6,Job 10,862,884
111,Machine 6,Job 11,929,973
112,Machine 6,Job 12,973,1071
113,Machine 6,Job 13,1114,1129
114,Machine 6,Job 14,1138,1166
115,Machine 6,Job 15,1166,1218
116,Machine 6,Job 16,1223,1269
117,Machine 6,Job 17,1318,1345
118,Machine 6,Job 18,1345,1441
119,Machine 6,Job 19,1449,1519
120,Machine 6,Job 20,1519,1602
121,Machine 7,Job 1,168,174
122,Machine 7,Job 2,254,289
123,Machine 7,Job 3,324,401
124,Machine 7,Job 4,402,497
125,Machine 7,Job 5,497,595
126,Machine 7,Job 6,604,646
127,Machine 7,Job 7,661,751
128,Machine 7,Job 8,751,817
129,Machine 7,Job 9,827,884
130,Machine 7,Job 10,884,973
131,Machine 7,Job 11,1014,1070
132,Machine 7,Job 12,1071,1129
133,Machine 7,Job 13,1157,1166
134,Machine 7,Job 14,1166,1213
135,Machine 7,Job 15,1218,1261
136,Machine 7,Job 16,1331,1345
137,Machine 7,Job 17,1345,1421
138,Machine 7,Job 18,1441,1516
139,Machine 7,Job 19,1519,1558
140,Machine 7,Job 20,1602,1605
141,Machine 8,Job 1,174,196
142,Machine 8,Job 2,289,351
143,Machine 8,Job 3,401,448
144,Machine 8,Job 4,497,572
145,Machine 8,Job 5,595,646
146,Machine 8,Job 6,646,731
147,Machine 8,Job 7,751,816
148,Machine 8,Job 8,817,876
149,Machine 8,Job 9,884,973
150,Machine 8,Job 10,985,1070
151,Machine 8,Job 11,1075,1076
152,Machine 8,Job 12,1160,1166
153,Machine 8,Job 13,1190,1212
154,Machine 8,Job 14,1220,1254
155,Machine 8,Job 15,1333,1345
