Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,11
2,Machine 1,Job 2,11,24
3,Machine 1,Job 3,29,30
4,Machine 1,Job 4,43,56
5,Machine 1,Job 5,95,145
6,Machine 1,Job 6,145,238
7,Machine 1,Job 7,260,310
8,Machine 1,Job 8,355,389
9,Machine 1,Job 9,429,443
10,Machine 1,Job 10,448,502
11,Machine 1,Job 11,505,509
12,Machine 1,Job 12,547,558
13,Machine 1,Job 13,558,641
14,Machine 1,Job 14,664,677
15,Machine 1,Job 15,691,762
16,Machine 1,Job 16,762,841
17,Machine 1,Job 17,862,865
18,Machine 1,Job 18,933,959
19,Machine 1,Job 19,991,1004
20,Machine 1,Job 20,1054,1094
21,Machine 1,Job 21,1154,1181
22,Machine 1,Job 22,1181,1279
23,Machine 1,Job 23,1279,1346
24,Machine 1,Job 24,1346,1428
25,Machine 1,Job 25,1446,1506
26,Machine 1,Job 26,1506,1589
27,Machine 1,Job 27,1592,1682
28,Machine 1,Job 28,1682,1755
29,Machine 1,Job 29,1791,1851
30,Machine 1,Job 30,1863,1923
31,Machine 1,Job 31,1931,2022
32,Machine 1,Job 32,2022,2117
33,Machine 1,Job 33,2117,2216
34,Machine 1,Job 34,2275,2297
35,Machine 1,Job 35,2297,2355
36,Machine 1,Job 36,2396,2423
37,Machine 1,Job 37,2431,2519
38,Machine 1,Job 38,2528,2595
39,Machine 1,Job 39,2595,2658
40,Machine 1,Job 40,2658,2749
41,Machine 1,Job 41,2792,2812
42,Machine 1,Job 42,2812,2909
43,Machine 1,Job 43,2912,2992
44,Machine 1,Job 44,2996,3078
45,Machine 1,Job 45,3093,3154
46,Machine 1,Job 46,3172,3219
47,Machine 1,Job 47,3221,3288
48,Machine 1,Job 48,3295,3374
49,Machine 1,Job 49,3379,3434
50,Machine 1,Job 50,3434,3489
51,Machine 1,Job 51,3491,3551
52,Machine 1,Job 52,3559,3622
53,Machine 1,Job 53,3622,3687
54,Machine 1,Job 54,3687,3741
55,Machine 1,Job 55,3741,3812
56,Machine 1,Job 56,3812,3909
57,Machine 1,Job 57,3923,3928
58,Machine 1,Job 58,3981,4023
59,Machine 1,Job 59,4024,4094
60,Machine 1,Job 60,4095,4107
61,Machine 1,Job 61,4119,4169
62,Machine 1,Job 62,4171,4260
63,Machine 1,Job 63,4260,4320
64,Machine 1,Job 64,4320,4403
65,Machine 1,Job 65,4426,4439
66,Machine 1,Job 66,4460,4527
67,Machine 1,Job 67,4560,4586
68,Machine 1,Job 68,4594,4614
69,Machine 1,Job 69,4640,4711
70,Machine 1,Job 70,4714,4733
71,Machine 1,Job 71,4737,4767
72,Machine 1,Job 72,4804,4829
73,Machine 1,Job 73,4836,4857
74,Machine 1,Job 74,4868,4891
75,Machine 1,Job 75,4900,4974
76,Machine 1,Job 76,4976,5021
77,Machine 1,Job 77,5027,5040
78,Machine 1,Job 78,5042,5057
79,Machine 1,Job 79,5062,5139
80,Machine 1,Job 80,5149,5150
81,Machine 1,Job 81,5155,5207
82,Machine 1,Job 82,5207,5268
83,Machine 1,Job 83,5268,5333
84,Machine 1,Job 84,5333,5400
85,Machine 1,Job 85,5400,5438
86,Machine 1,Job 86,5448,5537
87,Machine 1,Job 87,5586,5589
88,Machine 1,Job 88,5596,5671
89,Machine 1,Job 89,5672,5760
90,Machine 1,Job 90,5760,5823
91,Machine 1,Job 91,5823,5913
92,Machine 1,Job 92,5927,6011
93,Machine 1,Job 93,6014,6108
94,Machine 1,Job 94,6127,6130
95,Machine 1,Job 95,6152,6173
96,Machine 1,Job 96,6222,6272
97,Machine 1,Job 97,6272,6351
98,Machine 1,Job 98,6351,6429
99,Machine 1,Job 99,6439,6440
100,Machine 1,Job 100,6469,6520
101,Machine 2,Job 1,11,20
102,Machine 2,Job 2,25,30
103,Machine 2,Job 3,54,56
