Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,4
2,Machine 1,Job 2,65,72
3,Machine 1,Job 3,75,163
4,Machine 1,Job 4,169,236
5,Machine 1,Job 5,236,291
6,Machine 1,Job 6,304,333
7,Machine 1,Job 7,359,425
8,Machine 1,Job 8,451,473
9,Machine 1,Job 9,476,536
10,Machine 1,Job 10,545,566
11,Machine 1,Job 11,571,594
12,Machine 1,Job 12,632,663
13,Machine 1,Job 13,677,736
14,Machine 1,Job 14,736,812
15,Machine 1,Job 15,859,872
16,Machine 1,Job 16,872,926
17,Machine 1,Job 17,935,941
18,Machine 1,Job 18,941,1040
19,Machine 1,Job 19,1040,1109
20,Machine 1,Job 20,1110,1158
21,Machine 1,Job 21,1158,1188
22,Machine 1,Job 22,1200,1273
23,Machine 1,Job 23,1273,1337
24,Machine 1,Job 24,1410,1424
25,Machine 1,Job 25,1492,1509
26,Machine 1,Job 26,1571,1582
27,Machine 1,Job 27,1586,1640
28,Machine 1,Job 28,1661,1723
29,Machine 1,Job 29,1768,1821
30,Machine 1,Job 30,1834,1888
31,Machine 1,Job 31,1888,1978
32,Machine 1,Job 32,2016,2055
33,Machine 1,Job 33,2070,2135
34,Machine 1,Job 34,2146,2221
35,Machine 1,Job 35,2297,2301
36,Machine 1,Job 36,2310,2400
37,Machine 1,Job 37,2404,2482
38,Machine 1,Job 38,2508,2551
39,Machine 1,Job 39,2600,2642
40,Machine 1,Job 40,2644,2732
41,Machine 1,Job 41,2748,2805
42,Machine 1,Job 42,2806,2898
43,Machine 1,Job 43,2898,2979
44,Machine 1,Job 44,2989,3029
45,Machine 1,Job 45,3101,3123
46,Machine 1,Job 46,3131,3221
47,Machine 1,Job 47,3275,3305
48,Machine 1,Job 48,3305,3403
49,Machine 1,Job 49,3428,3468
50,Machine 1,Job 50,3468,3545
51,Machine 1,Job 51,3614,3643
52,Machine 1,Job 52,3663,3676
53,Machine 1,Job 53,3701,3719
54,Machine 1,Job 54,3735,3800
55,Machine 1,Job 55,3865,3898
56,Machine 1,Job 56,3898,3995
57,Machine 1,Job 57,4013,4089
58,Machine 1,Job 58,4089,4184
59,Machine 1,Job 59,4184,4278
60,Machine 1,Job 60,4278,4307
61,Machine 1,Job 61,4307,4383
62,Machine 1,Job 62,4389,4414
63,Machine 1,Job 63,4464,4513
64,Machine 1,Job 64,4533,4612
65,Machine 1,Job 65,4650,4701
66,Machine 1,Job 66,4785,4794
67,Machine 1,Job 67,4819,4887
68,Machine 1,Job 68,4887,4967
69,Machine 1,Job 69,4991,5007
70,Machine 1,Job 70,5047,5075
71,Machine 1,Job 71,5075,5168
72,Machine 1,Job 72,5168,5238
73,Machine 1,Job 73,5264,5321
74,Machine 1,Job 74,5321,5398
75,Machine 1,Job 75,5398,5495
76,Machine 1,Job 76,5495,5591
77,Machine 1,Job 77,5591,5670
78,Machine 1,Job 78,5670,5751
79,Machine 1,Job 79,5751,5845
80,Machine 1,Job 80,5845,5878
81,Machine 1,Job 81,5905,5974
82,Machine 1,Job 82,5983,6030
83,Machine 1,Job 83,6083,6086
84,Machine 1,Job 84,6127,6155
85,Machine 1,Job 85,6163,6214
86,Machine 1,Job 86,6214,6311
87,Machine 1,Job 87,6377,6382
88,Machine 1,Job 88,6399,6453
89,Machine 1,Job 89,6457,6534
90,Machine 1,Job 90,6573,6581
91,Machine 1,Job 91,6648,6671
92,Machine 1,Job 92,6769,6770
93,Machine 1,Job 93,6770,6820
94,Machine 1,Job 94,6877,6893
95,Machine 1,Job 95,6953,6966
96,Machine 1,Job 96,6979,7019
97,Machine 1,Job 97,7032,7093
98,Machine 1,Job 98,7164,7174
99,Machine 1,Job 99,7198,7273
100,Machine 1,Job 100,7292,7363
101,Machine 2,Job 1,4,72
102,Machine 2,Job 2,72,163
103,Machine 2,Job 3,163,236
104,Machine 2,Job 4,256,279
105,Machine 2,Job 5,328,333
106,Machine 2,Job 6,333,425
107,Machine 2,Job 7,425,473
108,Machine 2,Job 8,473,536
109,Machine 2,Job 9,542,566
110,Machine 2,Job 10,566,594
111,Machine 2,Job 11,612,663
112,Machine 2,Job 12,663,736
113,Machine 2,Job 13,743,751
114,Machine 2,Job 14,812,872
115,Machine 2,Job 15,872,902
116,Machine 2,Job 16,926,941
117,Machine 2,Job 17,941,1037
118,Machine 2,Job 18,1040,1105
119,Machine 2,Job 19,1132,1158
120,Machine 2,Job 20,1158,1185
121,Machine 2,Job 21,1246,1273
122,Machine 2,Job 22,1310,1327
123,Machine 2,Job 23,1391,1424
124,Machine 2,Job 24,1444,1509
125,Machine 2,Job 25,1541,1582
126,Machine 2,Job 26,1583,1640
127,Machine 2,Job 27,1661,1723
128,Machine 2,Job 28,1731,1821
129,Machine 2,Job 29,1821,1888
130,Machine 2,Job 30,1946,1957
131,Machine 2,Job 31,2010,2055
132,Machine 2,Job 32,2083,2135
133,Machine 2,Job 33,2135,2221
134,Machine 2,Job 34,2255,2301
135,Machine 2,Job 35,2313,2400
136,Machine 2,Job 36,2400,2482
137,Machine 2,Job 37,2482,2551
138,Machine 2,Job 38,2551,2642
139,Machine 2,Job 39,2669,2732
140,Machine 2,Job 40,2732,2805
141,Machine 2,Job 41,2805,2898
142,Machine 2,Job 42,2898,2973
143,Machine 2,Job 43,2986,3029
144,Machine 2,Job 44,3029,3123
145,Machine 2,Job 45,3123,3221
146,Machine 2,Job 46,3221,3305
147,Machine 2,Job 47,3305,3386
148,Machine 2,Job 48,3422,3468
149,Machine 2,Job 49,3493,3529
150,Machine 2,Job 50,3545,3643
151,Machine 2,Job 51,3643,3676
152,Machine 2,Job 52,3676,3719
153,Machine 2,Job 53,3798,3800
154,Machine 2,Job 54,3867,3898
155,Machine 2,Job 55,3898,3994
156,Machine 2,Job 56,3995,4089
157,Machine 2,Job 57,4089,4134
158,Machine 2,Job 58,4184,4262
159,Machine 2,Job 59,4281,4282
160,Machine 2,Job 60,4328,4347
161,Machine 2,Job 61,4397,4414
162,Machine 2,Job 62,4459,4513
163,Machine 2,Job 63,4513,4612
164,Machine 2,Job 64,4612,4701
165,Machine 2,Job 65,4701,4794
166,Machine 2,Job 66,4794,4887
167,Machine 2,Job 67,4887,4913
168,Machine 2,Job 68,4986,5007
169,Machine 2,Job 69,5048,5075
170,Machine 2,Job 70,5134,5141
171,Machine 2,Job 71,5191,5215
172,Machine 2,Job 72,5238,5321
173,Machine 2,Job 73,5330,5365
174,Machine 2,Job 74,5398,5469
175,Machine 2,Job 75,5495,5567
176,Machine 2,Job 76,5591,5599
177,Machine 2,Job 77,5670,5690
178,Machine 2,Job 78,5751,5826
179,Machine 2,Job 79,5846,5876
180,Machine 2,Job 80,5927,5974
181,Machine 2,Job 81,5992,6030
182,Machine 2,Job 82,6076,6086
183,Machine 2,Job 83,6095,6155
184,Machine 2,Job 84,6160,6214
185,Machine 2,Job 85,6214,6307
186,Machine 2,Job 86,6353,6382
187,Machine 2,Job 87,6428,6453
188,Machine 2,Job 88,6453,6534
189,Machine 2,Job 89,6574,6581
190,Machine 2,Job 90,6606,6671
191,Machine 2,Job 91,6671,6770
192,Machine 2,Job 92,6770,6814
193,Machine 2,Job 93,6820,6893
194,Machine 2,Job 94,6929,6966
195,Machine 2,Job 95,6997,7019
196,Machine 2,Job 96,7019,7093
197,Machine 2,Job 97,7111,7174
198,Machine 2,Job 98,7255,7273
199,Machine 2,Job 99,7291,7363
200,Machine 2,Job 100,7427,7458
201,Machine 3,Job 1,72,124
202,Machine 3,Job 2,163,191
203,Machine 3,Job 3,236,279
204,Machine 3,Job 4,279,333
205,Machine 3,Job 5,333,403
206,Machine 3,Job 6,425,433
207,Machine 3,Job 7,473,494
208,Machine 3,Job 8,536,566
209,Machine 3,Job 9,566,588
210,Machine 3,Job 10,594,663
211,Machine 3,Job 11,663,685
212,Machine 3,Job 12,738,751
213,Machine 3,Job 13,751,787
214,Machine 3,Job 14,872,881
215,Machine 3,Job 15,902,940
216,Machine 3,Job 16,941,1026
217,Machine 3,Job 17,1098,1099
218,Machine 3,Job 18,1105,1158
219,Machine 3,Job 19,1179,1181
220,Machine 3,Job 20,1245,1273
221,Machine 3,Job 21,1291,1327
222,Machine 3,Job 22,1338,1424
223,Machine 3,Job 23,1483,1509
224,Machine 3,Job 24,1509,1582
225,Machine 3,Job 25,1611,1640
226,Machine 3,Job 26,1640,1723
227,Machine 3,Job 27,1724,1821
228,Machine 3,Job 28,1849,1862
229,Machine 3,Job 29,1920,1957
230,Machine 3,Job 30,1960,2055
231,Machine 3,Job 31,2108,2135
232,Machine 3,Job 32,2136,2203
233,Machine 3,Job 33,2224,2301
234,Machine 3,Job 34,2301,2400
235,Machine 3,Job 35,2403,2456
236,Machine 3,Job 36,2501,2524
237,Machine 3,Job 37,2551,2633
238,Machine 3,Job 38,2642,2732
239,Machine 3,Job 39,2776,2804
240,Machine 3,Job 40,2805,2867
241,Machine 3,Job 41,2923,2936
242,Machine 3,Job 42,2978,3029
243,Machine 3,Job 43,3052,3075
244,Machine 3,Job 44,3123,3195
245,Machine 3,Job 45,3221,3302
246,Machine 3,Job 46,3354,3379
247,Machine 3,Job 47,3423,3468
248,Machine 3,Job 48,3485,3529
249,Machine 3,Job 49,3575,3590
250,Machine 3,Job 50,3651,3664
251,Machine 3,Job 51,3678,3717
252,Machine 3,Job 52,3794,3800
253,Machine 3,Job 53,3800,3898
254,Machine 3,Job 54,3920,3984
255,Machine 3,Job 55,4001,4045
256,Machine 3,Job 56,4112,4134
257,Machine 3,Job 57,4161,4203
258,Machine 3,Job 58,4262,4282
259,Machine 3,Job 59,4285,4347
260,Machine 3,Job 60,4355,4414
261,Machine 3,Job 61,4417,4513
262,Machine 3,Job 62,4559,4606
263,Machine 3,Job 63,4612,4695
264,Machine 3,Job 64,4777,4779
265,Machine 3,Job 65,4820,4828
266,Machine 3,Job 66,4887,4909
267,Machine 3,Job 67,4913,5007
268,Machine 3,Job 68,5007,5075
269,Machine 3,Job 69,5128,5141
270,Machine 3,Job 70,5141,5215
271,Machine 3,Job 71,5242,5304
272,Machine 3,Job 72,5341,5365
273,Machine 3,Job 73,5365,5453
274,Machine 3,Job 74,5479,5490
275,Machine 3,Job 75,5567,5598
276,Machine 3,Job 76,5599,5661
277,Machine 3,Job 77,5734,5736
278,Machine 3,Job 78,5826,5876
279,Machine 3,Job 79,5882,5974
280,Machine 3,Job 80,5974,6030
281,Machine 3,Job 81,6055,6086
282,Machine 3,Job 82,6096,6155
283,Machine 3,Job 83,6155,6214
284,Machine 3,Job 84,6214,6306
285,Machine 3,Job 85,6307,6382
286,Machine 3,Job 86,6420,6453
287,Machine 3,Job 87,6453,6530
288,Machine 3,Job 88,6534,6581
289,Machine 3,Job 89,6588,6671
290,Machine 3,Job 90,6671,6750
291,Machine 3,Job 91,6770,6808
292,Machine 3,Job 92,6814,6855
293,Machine 3,Job 93,6893,6966
294,Machine 3,Job 94,6966,7019
295,Machine 3,Job 95,7034,7080
296,Machine 3,Job 96,7104,7174
297,Machine 3,Job 97,7203,7273
298,Machine 3,Job 98,7329,7363
299,Machine 3,Job 99,7393,7458
300,Machine 3,Job 100,7497,7516
301,Machine 4,Job 1,124,183
302,Machine 4,Job 2,191,199
303,Machine 4,Job 3,279,294
304,Machine 4,Job 4,333,344
305,Machine 4,Job 5,403,414
306,Machine 4,Job 6,433,486
307,Machine 4,Job 7,494,513
308,Machine 4,Job 8,566,588
309,Machine 4,Job 9,588,651
310,Machine 4,Job 10,663,670
311,Machine 4,Job 11,685,751
312,Machine 4,Job 12,762,780
313,Machine 4,Job 13,787,847
314,Machine 4,Job 14,881,922
315,Machine 4,Job 15,940,987
316,Machine 4,Job 16,1026,1099
317,Machine 4,Job 17,1099,1152
318,Machine 4,Job 18,1168,1181
319,Machine 4,Job 19,1194,1273
320,Machine 4,Job 20,1280,1327
321,Machine 4,Job 21,1335,1424
322,Machine 4,Job 22,1457,1509
323,Machine 4,Job 23,1556,1566
324,Machine 4,Job 24,1582,1640
325,Machine 4,Job 25,1648,1713
326,Machine 4,Job 26,1723,1821
327,Machine 4,Job 27,1822,1862
328,Machine 4,Job 28,1890,1957
329,Machine 4,Job 29,1957,2055
330,Machine 4,Job 30,2055,2135
331,Machine 4,Job 31,2191,2203
332,Machine 4,Job 32,2213,2301
333,Machine 4,Job 33,2301,2389
334,Machine 4,Job 34,2455,2456
335,Machine 4,Job 35,2520,2524
336,Machine 4,Job 36,2566,2583
337,Machine 4,Job 37,2633,2705
338,Machine 4,Job 38,2735,2804
339,Machine 4,Job 39,2811,2865
340,Machine 4,Job 40,2890,2936
341,Machine 4,Job 41,2936,3029
342,Machine 4,Job 42,3038,3075
343,Machine 4,Job 43,3142,3147
344,Machine 4,Job 44,3195,3238
345,Machine 4,Job 45,3302,3379
346,Machine 4,Job 46,3379,3468
347,Machine 4,Job 47,3493,3529
348,Machine 4,Job 48,3529,3590
349,Machine 4,Job 49,3590,3664
350,Machine 4,Job 50,3664,3717
351,Machine 4,Job 51,3717,3800
352,Machine 4,Job 52,3809,3896
353,Machine 4,Job 53,3928,3984
354,Machine 4,Job 54,3984,4045
355,Machine 4,Job 55,4054,4134
356,Machine 4,Job 56,4196,4203
357,Machine 4,Job 57,4203,4278
358,Machine 4,Job 58,4282,4347
359,Machine 4,Job 59,4363,4414
360,Machine 4,Job 60,4420,4513
361,Machine 4,Job 61,4597,4606
362,Machine 4,Job 62,4636,4695
363,Machine 4,Job 63,4695,4779
364,Machine 4,Job 64,4799,4828
365,Machine 4,Job 65,4890,4894
366,Machine 4,Job 66,4975,4984
367,Machine 4,Job 67,5009,5070
368,Machine 4,Job 68,5075,5141
369,Machine 4,Job 69,5141,5184
370,Machine 4,Job 70,5215,5304
371,Machine 4,Job 71,5304,5365
372,Machine 4,Job 72,5365,5434
373,Machine 4,Job 73,5453,5490
374,Machine 4,Job 74,5520,5573
375,Machine 4,Job 75,5608,5637
376,Machine 4,Job 76,5686,5736
377,Machine 4,Job 77,5812,5835
378,Machine 4,Job 78,5876,5974
379,Machine 4,Job 79,5974,6000
380,Machine 4,Job 80,6039,6086
381,Machine 4,Job 81,6138,6155
382,Machine 4,Job 82,6172,6200
383,Machine 4,Job 83,6282,6299
384,Machine 4,Job 84,6316,6376
385,Machine 4,Job 85,6420,6453
386,Machine 4,Job 86,6483,6510
387,Machine 4,Job 87,6535,6577
388,Machine 4,Job 88,6581,6671
389,Machine 4,Job 89,6711,6718
390,Machine 4,Job 90,6782,6786
391,Machine 4,Job 91,6841,6849
392,Machine 4,Job 92,6855,6926
393,Machine 4,Job 93,6966,7005
394,Machine 4,Job 94,7055,7080
395,Machine 4,Job 95,7131,7174
396,Machine 4,Job 96,7185,7273
397,Machine 4,Job 97,7313,7363
398,Machine 4,Job 98,7364,7458
399,Machine 4,Job 99,7463,7516
400,Machine 4,Job 100,7543,7615
401,Machine 5,Job 1,183,199
402,Machine 5,Job 2,199,210
403,Machine 5,Job 3,294,333
404,Machine 5,Job 4,344,348
405,Machine 5,Job 5,414,417
406,Machine 5,Job 6,486,494
407,Machine 5,Job 7,532,543
408,Machine 5,Job 8,588,620
409,Machine 5,Job 9,651,665
410,Machine 5,Job 10,670,731
411,Machine 5,Job 11,751,780
412,Machine 5,Job 12,780,824
413,Machine 5,Job 13,881,884
414,Machine 5,Job 14,942,953
415,Machine 5,Job 15,987,1043
416,Machine 5,Job 16,1099,1139
417,Machine 5,Job 17,1152,1181
418,Machine 5,Job 18,1235,1273
419,Machine 5,Job 19,1284,1327
420,Machine 5,Job 20,1327,1424
421,Machine 5,Job 21,1424,1509
422,Machine 5,Job 22,1514,1566
423,Machine 5,Job 23,1566,1606
424,Machine 5,Job 24,1640,1713
425,Machine 5,Job 25,1713,1790
426,Machine 5,Job 26,1834,1862
427,Machine 5,Job 27,1901,1957
428,Machine 5,Job 28,1985,2054
429,Machine 5,Job 29,2055,2133
430,Machine 5,Job 30,2155,2203
431,Machine 5,Job 31,2237,2301
432,Machine 5,Job 32,2301,2384
433,Machine 5,Job 33,2389,2456
434,Machine 5,Job 34,2515,2524
435,Machine 5,Job 35,2533,2583
436,Machine 5,Job 36,2589,2680
437,Machine 5,Job 37,2705,2804
438,Machine 5,Job 38,2804,2865
439,Machine 5,Job 39,2865,2936
440,Machine 5,Job 40,2936,3020
441,Machine 5,Job 41,3029,3075
442,Machine 5,Job 42,3124,3147
443,Machine 5,Job 43,3210,3233
444,Machine 5,Job 44,3246,3327
445,Machine 5,Job 45,3379,3433
446,Machine 5,Job 46,3468,3529
447,Machine 5,Job 47,3529,3572
448,Machine 5,Job 48,3590,3627
449,Machine 5,Job 49,3690,3696
450,Machine 5,Job 50,3731,3791
451,Machine 5,Job 51,3800,3896
452,Machine 5,Job 52,3951,3984
453,Machine 5,Job 53,3990,4043
454,Machine 5,Job 54,4124,4134
455,Machine 5,Job 55,4141,4203
456,Machine 5,Job 56,4206,4251
457,Machine 5,Job 57,4316,4346
