Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,2
2,Machine 1,Job 2,2,19
3,Machine 1,Job 3,37,68
4,Machine 1,Job 4,88,146
5,Machine 1,Job 5,152,185
6,Machine 1,Job 6,209,229
7,Machine 1,Job 7,241,242
8,Machine 1,Job 8,242,275
9,Machine 1,Job 9,288,337
10,Machine 1,Job 10,337,357
11,Machine 1,Job 11,368,382
12,Machine 1,Job 12,382,418
13,Machine 1,Job 13,480,498
14,Machine 1,Job 14,582,587
15,Machine 1,Job 15,629,682
16,Machine 1,Job 16,714,754
17,Machine 1,Job 17,819,852
18,Machine 1,Job 18,880,948
19,Machine 1,Job 19,948,1013
20,Machine 1,Job 20,1017,1049
21,Machine 1,Job 21,1063,1116
22,Machine 1,Job 22,1137,1156
23,Machine 1,Job 23,1215,1237
24,Machine 1,Job 24,1238,1327
25,Machine 1,Job 25,1335,1374
26,Machine 1,Job 26,1375,1469
27,Machine 1,Job 27,1469,1562
28,Machine 1,Job 28,1562,1649
29,Machine 1,Job 29,1674,1681
30,Machine 1,Job 30,1681,1754
31,Machine 1,Job 31,1754,1773
32,Machine 1,Job 32,1842,1845
33,Machine 1,Job 33,1898,1923
34,Machine 1,Job 34,1923,2017
35,Machine 1,Job 35,2035,2056
36,Machine 1,Job 36,2087,2130
37,Machine 1,Job 37,2133,2161
38,Machine 1,Job 38,2222,2225
39,Machine 1,Job 39,2234,2275
40,Machine 1,Job 40,2332,2362
41,Machine 1,Job 41,2382,2400
42,Machine 1,Job 42,2456,2485
43,Machine 1,Job 43,2527,2550
44,Machine 1,Job 44,2550,2602
45,Machine 1,Job 45,2603,2612
46,Machine 1,Job 46,2620,2687
47,Machine 1,Job 47,2708,2755
48,Machine 1,Job 48,2756,2847
49,Machine 1,Job 49,2848,2915
50,Machine 1,Job 50,2915,2989
51,Machine 1,Job 51,3008,3015
52,Machine 1,Job 52,3067,3108
53,Machine 1,Job 53,3139,3176
54,Machine 1,Job 54,3189,3263
55,Machine 1,Job 55,3291,3307
56,Machine 1,Job 56,3307,3333
57,Machine 1,Job 57,3340,3393
58,Machine 1,Job 58,3442,3481
59,Machine 1,Job 59,3530,3580
60,Machine 1,Job 60,3612,3676
61,Machine 1,Job 61,3709,3744
62,Machine 1,Job 62,3754,3822
63,Machine 1,Job 63,3844,3903
64,Machine 1,Job 64,3907,3999
65,Machine 1,Job 65,4017,4056
