Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,16
2,Machine 1,Job 2,16,78
3,Machine 1,Job 3,78,111
4,Machine 1,Job 4,111,149
5,Machine 1,Job 5,149,219
6,Machine 1,Job 6,232,243
7,Machine 1,Job 7,294,316
8,Machine 1,Job 8,316,397
9,Machine 1,Job 9,431,482
10,Machine 1,Job 10,482,564
11,Machine 1,Job 11,566,602
12,Machine 1,Job 12,620,693
13,Machine 1,Job 13,726,744
14,Machine 1,Job 14,744,808
15,Machine 1,Job 15,820,893
16,Machine 1,Job 16,898,982
17,Machine 1,Job 17,982,1064
18,Machine 1,Job 18,1066,1132
19,Machine 1,Job 19,1145,1218
20,Machine 1,Job 20,1224,1300
21,Machine 1,Job 21,1343,1383
22,Machine 1,Job 22,1383,1467
23,Machine 1,Job 23,1467,1548
24,Machine 1,Job 24,1570,1616
25,Machine 1,Job 25,1657,1658
26,Machine 1,Job 26,1690,1704
27,Machine 1,Job 27,1718,1743
28,Machine 1,Job 28,1756,1812
29,Machine 1,Job 29,1812,1882
30,Machine 1,Job 30,1882,1892
31,Machine 1,Job 31,1892,1960
32,Machine 1,Job 32,1969,1973
33,Machine 1,Job 33,1979,2042
34,Machine 1,Job 34,2042,2135
35,Machine 1,Job 35,2135,2199
36,Machine 1,Job 36,2199,2268
37,Machine 1,Job 37,2294,2303
38,Machine 1,Job 38,2338,2377
39,Machine 1,Job 39,2377,2476
40,Machine 1,Job 40,2477,2515
41,Machine 1,Job 41,2516,2560
42,Machine 1,Job 42,2561,2599
43,Machine 1,Job 43,2629,2696
44,Machine 1,Job 44,2696,2728
45,Machine 1,Job 45,2730,2809
46,Machine 1,Job 46,2822,2906
47,Machine 1,Job 47,2907,2990
48,Machine 1,Job 48,3031,3089
49,Machine 1,Job 49,3103,3130
50,Machine 1,Job 50,3137,3166
51,Machine 2,Job 1,16,67
52,Machine 2,Job 2,78,110
53,Machine 2,Job 3,113,137
54,Machine 2,Job 4,149,194
55,Machine 2,Job 5,219,243
56,Machine 2,Job 6,267,316
57,Machine 2,Job 7,316,389
58,Machine 2,Job 8,412,482
59,Machine 2,Job 9,540,553
60,Machine 2,Job 10,596,602
61,Machine 2,Job 11,602,693
62,Machine 2,Job 12,693,744
63,Machine 2,Job 13,744,795
64,Machine 2,Job 14,811,893
65,Machine 2,Job 15,911,982
66,Machine 2,Job 16,982,1048
67,Machine 2,Job 17,1064,1132
68,Machine 2,Job 18,1132,1218
69,Machine 2,Job 19,1251,1300
70,Machine 2,Job 20,1300,1383
71,Machine 2,Job 21,1443,1449
72,Machine 2,Job 22,1467,1544
73,Machine 2,Job 23,1548,1616
74,Machine 2,Job 24,1616,1658
75,Machine 2,Job 25,1658,1704
76,Machine 2,Job 26,1704,1743
77,Machine 2,Job 27,1743,1812
78,Machine 2,Job 28,1829,1835
79,Machine 2,Job 29,1882,1891
80,Machine 2,Job 30,1892,1953
81,Machine 2,Job 31,1971,1973
82,Machine 2,Job 32,1983,2042
83,Machine 2,Job 33,2062,2134
84,Machine 2,Job 34,2135,2171
85,Machine 2,Job 35,2234,2249
86,Machine 2,Job 36,2294,2303
87,Machine 2,Job 37,2318,2377
88,Machine 2,Job 38,2377,2459
89,Machine 2,Job 39,2514,2515
90,Machine 2,Job 40,2550,2560
91,Machine 2,Job 41,2582,2599
92,Machine 2,Job 42,2599,2696
93,Machine 2,Job 43,2712,2717
94,Machine 2,Job 44,2732,2809
95,Machine 2,Job 45,2809,2906
96,Machine 2,Job 46,2906,2990
97,Machine 2,Job 47,2990,3089
98,Machine 2,Job 48,3100,3130
99,Machine 2,Job 49,3154,3166
100,Machine 2,Job 50,3201,3209
101,Machine 3,Job 1,67,79
102,Machine 3,Job 2,135,137
103,Machine 3,Job 3,146,186
104,Machine 3,Job 4,218,223
