Item,Machine,Job,Start,End
1,Machine 1,Job 1,0,29
2,Machine 1,Job 2,40,95
3,Machine 1,Job 3,95,127
4,Machine 1,Job 4,127,155
5,Machine 1,Job 5,155,200
6,Machine 1,Job 6,206,228
7,Machine 1,Job 7,258,260
8,Machine 1,Job 8,260,339
9,Machine 1,Job 9,382,392
10,Machine 1,Job 10,446,475
11,Machine 1,Job 11,509,572
12,Machine 1,Job 12,618,667
13,Machine 1,Job 13,706,765
14,Machine 1,Job 14,765,864
15,Machine 1,Job 15,921,962
16,Machine 1,Job 16,963,1050
17,Machine 1,Job 17,1051,1112
18,Machine 1,Job 18,1112,1203
19,Machine 1,Job 19,1222,1299
20,Machine 1,Job 20,1299,1371
21,Machine 1,Job 21,1377,1453
22,Machine 1,Job 22,1488,1551
23,Machine 1,Job 23,1578,1649
24,Machine 1,Job 24,1665,1747
25,Machine 1,Job 25,1779,1823
26,Machine 1,Job 26,1823,1884
27,Machine 1,Job 27,1947,1954
28,Machine 1,Job 28,1978,2043
29,Machine 1,Job 29,2043,2100
30,Machine 1,Job 30,2100,2181
31,Machine 1,Job 31,2201,2264
32,Machine 1,Job 32,2264,2306
33,Machine 1,Job 33,2306,2334
34,Machine 1,Job 34,2334,2388
35,Machine 1,Job 35,2415,2425
36,Machine 1,Job 36,2433,2485
37,Machine 1,Job 37,2539,2584
38,Machine 1,Job 38,2584,2682
39,Machine 1,Job 39,2682,2727
40,Machine 1,Job 40,2727,2819
41,Machine 1,Job 41,2823,2828
42,Machine 1,Job 42,2846,2919
43,Machine 1,Job 43,2923,2996
44,Machine 1,Job 44,3006,3079
45,Machine 1,Job 45,3079,3157
46,Machine 1,Job 46,3160,3251
47,Machine 1,Job 47,3280,3316
48,Machine 1,Job 48,3346,3372
49,Machine 1,Job 49,3372,3444
50,Machine 1,Job 50,3444,3530
51,Machine 2,Job 1,29,95
52,Machine 2,Job 2,95,126
53,Machine 2,Job 3,127,133
54,Machine 2,Job 4,155,171
55,Machine 2,Job 5,200,228
56,Machine 2,Job 6,250,260
57,Machine 2,Job 7,260,319
58,Machine 2,Job 8,355,392
59,Machine 2,Job 9,432,475
60,Machine 2,Job 10,533,572
61,Machine 2,Job 11,641,667
62,Machine 2,Job 12,690,765
63,Machine 2,Job 13,786,863
64,Machine 2,Job 14,864,962
65,Machine 2,Job 15,962,1050
66,Machine 2,Job 16,1050,1112
67,Machine 2,Job 17,1112,1199
68,Machine 2,Job 18,1203,1299
69,Machine 2,Job 19,1299,1369
70,Machine 2,Job 20,1399,1453
71,Machine 2,Job 21,1453,1551
72,Machine 2,Job 22,1637,1649
73,Machine 2,Job 23,1649,1747
74,Machine 2,Job 24,1775,1823
75,Machine 2,Job 25,1849,1866
76,Machine 2,Job 26,1929,1954
